,Conference,Year,Title,Keywords,Category,Note
192,IEEE International Conference on Industrial Technology (ICIT),2018,An overall power flow algorithm to control the active power transfer at PCC in LV-distribution network,Overall power flow algorithm,AI,
193,IEEE International Conference on Industrial Technology (ICIT),2018,Analysis of 132kV/33kV 15MVA power transformer dissolved gas using transport-X Kelman Kit through Duval's triangle and Roger's Ratio prediction,33kv 15mva power transformer dissolved gas using transport,Numerical analysis,
194,IEEE International Conference on Industrial Technology (ICIT),2018,ANFIS based load frequency control in an isolated micro grid,Anfis based load frequency control,Control,
195,IEEE International Conference on Industrial Technology (ICIT),2018,Automatic reactive power compensation of an isolated wind-diesel hybrid grid,Automatic reactive power compensation,Electronics,
196,IEEE International Conference on Industrial Technology (ICIT),2018,Contribution of electric vehicles for frequency regulation in presence of diverse power sources and transmission links,Diverse power sources,Vehicle dynamics,
197,IEEE International Conference on Industrial Technology (ICIT),2018,"Critical clearing time transformation upon renewables integration through static converters, a case in microgrids",Critical clearing time transformation upon renewables integration,Dynamics,
198,IEEE International Conference on Industrial Technology (ICIT),2018,Design and control of energy storage system for enhanced frequency response grid service,Enhanced frequency response grid service,Control,
199,IEEE International Conference on Industrial Technology (ICIT),2018,Distribution grid topology validation and identification by graph-based load profile analysis,Distribution grid topology validation,System identification,
200,IEEE International Conference on Industrial Technology (ICIT),2018,Effect of smart meter measurements data on distribution state estimation,Smart meter measurements data,Smart technologies,
201,IEEE International Conference on Industrial Technology (ICIT),2018,Enabling winter behavior analysis on electrically heated residential buildings by smart sub-metering,Enabling winter behavior analysis,Smart technologies,
202,IEEE International Conference on Industrial Technology (ICIT),2018,"Energy management strategies for smart home regarding uncertainties: State of the art, trends, and challenges",Smart home regarding uncertainties,Smart technologies,
203,IEEE International Conference on Industrial Technology (ICIT),2018,Fault characteristics analysis and protection design for MMC-UPFC with high reliability,Fault characteristics analysis,Electronics,
204,IEEE International Conference on Industrial Technology (ICIT),2018,Fault diagnosis of transformer based on KPCA and Elman neural network,Elman neural network,AI,
205,IEEE International Conference on Industrial Technology (ICIT),2018,Fault-ride-through performance improvement of a PMSG based wind energy systems via coordinated control of STATCOM,Pmsg based wind energy systems via coordinated control,Control,
206,IEEE International Conference on Industrial Technology (ICIT),2018,Influences on resonances between EMI filter capacitors and the utility grid,Emi filter capacitors,Electronics,
207,IEEE International Conference on Industrial Technology (ICIT),2018,Low voltage electrical distribution network analysis under load variation,Low voltage electrical distribution network analysis,AI,
208,IEEE International Conference on Industrial Technology (ICIT),2018,Model reduction of converters for the analysis of 100% power electronics transmission systems,Power electronics transmission systems,Electronics,
209,IEEE International Conference on Industrial Technology (ICIT),2018,Optimising Indonesia's electricity market structure: Evidence of Sumatra and Java-Bali power system,Electricity market structure,Optimization,
210,IEEE International Conference on Industrial Technology (ICIT),2018,"Power system control with renewable sources, storages and power electronic converters",Power system control,Electronics,
211,IEEE International Conference on Industrial Technology (ICIT),2018,Reliability evaluation of smart grid system with large penetration of distributed energy resources,Smart grid system,Smart technologies,
212,IEEE International Conference on Industrial Technology (ICIT),2018,Scalability analysis of aggregation web services for smart grid fast automated demand response,Smart grid fast automated demand response,Smart technologies,
213,IEEE International Conference on Industrial Technology (ICIT),2018,Single phase load balancing in a three phase system at distribution and unit level,Single phase load balancing,Dynamics,
214,IEEE International Conference on Industrial Technology (ICIT),2018,Sizing of energy storage systems to enhance microgrid reliability,Enhance microgrid reliability,Dynamics,
215,IEEE International Conference on Industrial Technology (ICIT),2018,Smart grid real-time pricing optimization control with simulated annealing algorithm for office building air-conditioning facilities,Time pricing optimization control,Smart technologies,
216,IEEE International Conference on Industrial Technology (ICIT),2018,Statistical assessment of abrupt change detectors for non-intrusive load monitoring,Intrusive load monitoring,Dynamics,
217,IEEE International Conference on Industrial Technology (ICIT),2018,Voltage and power regulators guaranteeing stability of dc-links between DERs and the electricity grid,Power regulators guaranteeing stability,Electronics,
218,IEEE International Conference on Industrial Technology (ICIT),2018,Wireless communication technologies for smart grid (WAMS) deployment,Wireless communication technologies,Smart technologies,
219,IEEE International Conference on Industrial Technology (ICIT),2018,"TT sensors, actuators and micro-nanotechnology",Tt sensors,Electronics,
220,IEEE International Conference on Industrial Technology (ICIT),2018,A comparison between SVM and PLS for E-nose based gas concentration monitoring,Nose based gas concentration monitoring,Dynamics,
221,IEEE International Conference on Industrial Technology (ICIT),2018,Estimation of IMU orientation using linear Kalman Filter based on correntropy criterion,Imu orientation using linear kalman filter based,Measurements,
222,IEEE International Conference on Industrial Technology (ICIT),2018,FAT-based robust adaptive control of optical micro electro mechanical system,Optical micro electro mechanical system,Electronics,
223,IEEE International Conference on Industrial Technology (ICIT),2018,Towards miniaturized pH sensor based on carbon nanotubes assembled by DEP on titanium electrodes?,Towards miniaturized ph sensor based,Electronics,
224,IEEE International Conference on Industrial Technology (ICIT),2018,"TT cloud computing, big data and software engineering",Tt cloud computing,Dynamics,
225,IEEE International Conference on Industrial Technology (ICIT),2018,A Bayesian network based learning system for modelling faults in large-scale manufacturing,Bayesian network based learning system,AI,
226,IEEE International Conference on Industrial Technology (ICIT),2018,Cyber-physical systems security through multi-factor authentication and data analytics,Physical systems security,Electronics,
227,IEEE International Conference on Industrial Technology (ICIT),2018,Information and communication platform for providing smart community services: System implementation and use case in Saitama city,Providing smart community services,Smart technologies,
228,IEEE International Conference on Industrial Technology (ICIT),2018,Parking rank: A novel method of parking lots sorting and recommendation based on public information,Parking lots sorting,Dynamics,
229,IEEE International Conference on Industrial Technology (ICIT),2018,TT electronic systems on chip and embedded control,Tt electronic systems,Electronics,
230,IEEE International Conference on Industrial Technology (ICIT),2018,A distributed multicore real-time operating system family based on aspect-oriented programming,Time operating system family based,Numerical analysis,
231,IEEE International Conference on Industrial Technology (ICIT),2018,A solution to overcome some limitations of SDF based models,Sdf based models,Modeling,
232,IEEE International Conference on Industrial Technology (ICIT),2018,Design of an FPGA-based RRAM parameter measurement platform,Based rram parameter measurement platform,Measurements,
233,IEEE International Conference on Industrial Technology (ICIT),2018,FPGA realization of speech encryption based on modified chaotic logistic map,Modified chaotic logistic map,Dynamics,
234,IEEE International Conference on Industrial Technology (ICIT),2018,FPGA-based gait rehabilitation system,Based gait rehabilitation system,Dynamics,
235,IEEE International Conference on Industrial Technology (ICIT),2018,High-accuracy low-power energy metering chip without external crystal,Power energy metering chip without external crystal,Electronics,
236,IEEE International Conference on Industrial Technology (ICIT),2018,High-speed channel equalization scheme for 100 Gbps system,Speed channel equalization scheme,Dynamics,
237,IEEE International Conference on Industrial Technology (ICIT),2018,Quad driver for GaN transistors based dual active bridge with capacitive coupling,Gan transistors based dual active bridge,Electronics,
238,IEEE International Conference on Industrial Technology (ICIT),2018,Remote instruction call: An RPC approach on instructions for embedded multi-core systems,Remote instruction call,Electronics,
239,IEEE International Conference on Industrial Technology (ICIT),2018,Study of System-on-Chip devices to implement embedded real-time simulators of modular multi-level converters using high-level synthesis tools,Level converters using high,Numerical analysis,
240,IEEE International Conference on Industrial Technology (ICIT),2018,Task priority aware SoC-bus for embedded systems,Task priority aware soc,Dynamics,
241,IEEE International Conference on Industrial Technology (ICIT),2018,TT signal and image processing and computational intelligence,Tt signal,Dynamics,
242,IEEE International Conference on Industrial Technology (ICIT),2018,An evolutionary agents based system for data mining and local metric learning,Evolutionary agents based system,AI,
243,IEEE International Conference on Industrial Technology (ICIT),2018,An online incremental support vector machine for fault diagnosis using vibration signature analysis,Fault diagnosis using vibration signature analysis,Electronics,
244,IEEE International Conference on Industrial Technology (ICIT),2018,Analytical alignment for repairing micro patterns on transparent film in roll-to-roll process,Repairing micro patterns,Dynamics,
245,IEEE International Conference on Industrial Technology (ICIT),2018,Assessing the effect of transfer learning on myoelectric control systems with three electrode positions,Three electrode positions,AI,
246,IEEE International Conference on Industrial Technology (ICIT),2018,Automatic cattle identification based on fusion of texture features extracted from muzzle images,Automatic cattle identification based,System identification,
247,IEEE International Conference on Industrial Technology (ICIT),2018,Computerized radiogrammetry of third metacarpal using watershed and active appearance model,Third metacarpal using watershed,Electronics,
248,IEEE International Conference on Industrial Technology (ICIT),2018,Determination of conveyor carousels speeds for baggage separation,Conveyor carousels speeds,Dynamics,
249,IEEE International Conference on Industrial Technology (ICIT),2018,Doppler velocity measurement using closed-loop Goertzel algorithm in PLL technique,Doppler velocity measurement using closed,Algorithm,
250,IEEE International Conference on Industrial Technology (ICIT),2018,Generative adverserial networks for geometric surfaces prediction in injection molding: Performance analysis with Discrete Modal Decomposition,Geometric surfaces prediction,AI,
251,IEEE International Conference on Industrial Technology (ICIT),2018,Robust stochastic process models and parameter estimation for industrial end-of-line-testing,Robust stochastic process models,Measurements,
252,IEEE International Conference on Industrial Technology (ICIT),2018,Speech encryption using generalized modified chaotic logistic and tent maps,Speech encryption using generalized modified chaotic logistic,Dynamics,
253,IEEE International Conference on Industrial Technology (ICIT),2018,Tracking a 3D target with fusion of 2D radar and bearing-only sensor,3d target,Electronics,
254,IEEE International Conference on Industrial Technology (ICIT),2018,Unsupervised stress detection from remote physiological signal,Unsupervised stress detection,AI,
255,IEEE International Conference on Industrial Technology (ICIT),2018,Wastewater treatment plant monitoring via a deep learning approach,Wastewater treatment plant monitoring via,AI,
256,IEEE International Conference on Industrial Technology (ICIT),2018,"TT automation, communication, networking and informatics",Tt automation,AI,
257,IEEE International Conference on Industrial Technology (ICIT),2018,A proposal to make OCF and OPC UA interoperable,Opc ua interoperable,Dynamics,
258,IEEE International Conference on Industrial Technology (ICIT),2018,A reinforcement learning method for multi-AGV scheduling in manufacturing,Reinforcement learning method,AI,
259,IEEE International Conference on Industrial Technology (ICIT),2018,Adaptive control for building energy management using reinforcement learning,Building energy management using reinforcement learning,AI,
260,IEEE International Conference on Industrial Technology (ICIT),2018,An industry-oriented ontology-based knowledge model for batch process automation,Batch process automation,Modeling,
261,IEEE International Conference on Industrial Technology (ICIT),2018,Application of IEC 61499 to develop apps for open platforms,Open platforms,Dynamics,
262,IEEE International Conference on Industrial Technology (ICIT),2018,Communication-delay-caused errors in process monitoring scenarios,Process monitoring scenarios,Dynamics,
263,IEEE International Conference on Industrial Technology (ICIT),2018,Energy efficient industrial wireless system through cross layer optimization,Energy efficient industrial wireless system,Electronics,
264,IEEE International Conference on Industrial Technology (ICIT),2018,Keeping the digital twin up-to-date — Process monitoring to identify changes in a plant,Date — process monitoring,Smart technologies,
265,IEEE International Conference on Industrial Technology (ICIT),2018,Modeling of sub-GHz wave propagation in factories for reliable wireless communication,Reliable wireless communication,Electronics,
266,IEEE International Conference on Industrial Technology (ICIT),2018,Noninvasive control solution for energy efficiency in wastewater treatment plants,Wastewater treatment plants,Control,
267,IEEE International Conference on Industrial Technology (ICIT),2018,One-bit compressive sensing vs. multi-bit compressive sensing for cognitive radio networks,Bit compressive sensing vs,AI,
268,IEEE International Conference on Industrial Technology (ICIT),2018,Optimized resource allocation for cascaded communication networks in factory automation,Optimized resource allocation,AI,
269,IEEE International Conference on Industrial Technology (ICIT),2018,Providing process-centered key performance indicators for system management,Centered key performance indicators,Dynamics,
270,IEEE International Conference on Industrial Technology (ICIT),2018,Reconciling security with virtualization: A dual-hypervisor design for ARM TrustZone,Reconciling security,Dynamics,
271,IEEE International Conference on Industrial Technology (ICIT),2018,Space heating control using acceptable set-point temperature estimation by a statistical approach in the lyon smart community project,Space heating control using acceptable set,Smart technologies,
272,IEEE International Conference on Industrial Technology (ICIT),2018,Supporting temporal and spatial isolation in a hypervisor for ARM multicore platforms,Arm multicore platforms,Dynamics,
273,IEEE International Conference on Industrial Technology (ICIT),2018,Throttled service calls in OPC UA,Throttled service calls,Dynamics,
274,IEEE International Conference on Industrial Technology (ICIT),2018,Usable cryptographic QR codes,Usable cryptographic qr codes,Dynamics,
275,IEEE International Conference on Industrial Technology (ICIT),2018,"TT energy transportation, energy management and HVDC supergrid",Tt energy transportation,Electronics,
276,IEEE International Conference on Industrial Technology (ICIT),2018,A review of the protection algorithms for multi-terminal VCD-HVDC grids,Terminal vcd,Algorithm,
277,IEEE International Conference on Industrial Technology (ICIT),2018,Control functions for a radially operated three-terminal VSC-HVDC system: The SA.CO.I. HVDC case,Radially operated three,Electronics,
278,IEEE International Conference on Industrial Technology (ICIT),2018,Development of a partial discharge testing system for potential transformers,Partial discharge testing system,Dynamics,
279,IEEE International Conference on Industrial Technology (ICIT),2018,"Escort evolutionary game dynamics application on a distribution system with PV, BSS and EVs",Escort evolutionary game dynamics application,Dynamics,
280,IEEE International Conference on Industrial Technology (ICIT),2018,Evaluation of HVDC cable impedance and admittance matrices by finite element method,Hvdc cable impedance,Electronics,
281,IEEE International Conference on Industrial Technology (ICIT),2018,Interest of storage based STATCOM systems to the power quality enhancement of thyristors based LCC HVDC links for offshore wind farm,Thyristors based lcc hvdc links,Electronics,
282,IEEE International Conference on Industrial Technology (ICIT),2018,Low-cost ultra-fast DC circuit-breaker: Power electronics integrated with mechanical switchgear,Power electronics integrated,Electronics,
283,IEEE International Conference on Industrial Technology (ICIT),2018,Prediction system for dynamic transmission line load capacity based on PCA and online sequential extreme learning machine,Dynamic transmission line load capacity based,AI,
284,IEEE International Conference on Industrial Technology (ICIT),2018,TT energy storage systems,Tt energy storage systems,Dynamics,
285,IEEE International Conference on Industrial Technology (ICIT),2018,A centralized state of charge estimation technique for electric vehicles equipped with lithium-ion batteries in smart grid environment,Smart grid environment,Smart technologies,
286,IEEE International Conference on Industrial Technology (ICIT),2018,A forecasting battery state of charge management strategy for frequency response in the UK system,Forecasting battery state,Dynamics,
287,IEEE International Conference on Industrial Technology (ICIT),2018,A lifetime-extending model-based predictive control for scheduling in concentrating solar power plants,Concentrating solar power plants,Control,
288,IEEE International Conference on Industrial Technology (ICIT),2018,A Lithium-Ion Capacitor electrical model considering pore size dispersion,Ion capacitor electrical model considering pore size dispersion,Electronics,
289,IEEE International Conference on Industrial Technology (ICIT),2018,Charging and discharging strategies of grid-connected super-capacitor energy storage systems,Capacitor energy storage systems,Electronics,
290,IEEE International Conference on Industrial Technology (ICIT),2018,Increase lifespan with a cell management algorithm in electric energy storage systems,Electric energy storage systems,Algorithm,
291,IEEE International Conference on Industrial Technology (ICIT),2018,On-board state of health estimation for lithium-ion batteries based on random forest,Ion batteries based,Measurements,
292,IEEE International Conference on Industrial Technology (ICIT),2018,Optimal supercapacitor pack sizing for modular multilevel converter with integrated energy storage system,Optimal supercapacitor pack sizing,Electronics,
293,IEEE International Conference on Industrial Technology (ICIT),2018,TT medical and healthcare robotics and automation,Tt medical,Robotics,
294,IEEE International Conference on Industrial Technology (ICIT),2018,Low cost robot for indoor cognitive disorder people orientation,Indoor cognitive disorder people orientation,Robotics,
295,IEEE International Conference on Industrial Technology (ICIT),2018,My Kardio: A telemedicine system based on machine-to-machine (M2M) technology for cardiovascular patients in rural areas with auto-diagnosis feature using k-Nearest Neighbor algorithm,Diagnosis feature using k,Algorithm,
296,IEEE International Conference on Industrial Technology (ICIT),2018,TT E-mobility,Tt e,Dynamics,
297,IEEE International Conference on Industrial Technology (ICIT),2018,A study of implemented international standards and infrastructural system for electric vehicles,Implemented international standards,Vehicle dynamics,
298,IEEE International Conference on Industrial Technology (ICIT),2018,Bidirectional isolated AC-DC converter for electric vehicles multifunctional chargers,Electric vehicles multifunctional chargers,Vehicle dynamics,
299,IEEE International Conference on Industrial Technology (ICIT),2018,Realization of transmitter for wireless power transfer to multi loads,Wireless power transfer,Electronics,
300,IEEE International Conference on Industrial Technology (ICIT),2018,Two stage integrated on-board charger for EVs,Two stage integrated,Dynamics,
301,IEEE International Conference on Industrial Technology (ICIT),2018,V2G enabled EVs providing frequency containment reserves: Field results,V2g enabled evs providing frequency containment reserves,Dynamics,
302,IEEE International Conference on Industrial Technology (ICIT),2018,Yaw moment MRAC with optimal torque vectoring for a four in-wheel motor EV,Yaw moment mrac,Electronics,
303,IEEE International Conference on Industrial Technology (ICIT),2018,TT education and standards,Tt education,Dynamics,
304,IEEE International Conference on Industrial Technology (ICIT),2018,Concentrated solar power plant simulator for education purpose,Concentrated solar power plant simulator,Dynamics,
305,IEEE International Conference on Industrial Technology (ICIT),2018,SS novel techniques for condition monitoring of electric machines fed by an inverter or not,Ss novel techniques,Electronics,
306,IEEE International Conference on Industrial Technology (ICIT),2018,Efficiency assessment of induction motors operating under different fault conditions,Induction motors operating,Dynamics,
307,IEEE International Conference on Industrial Technology (ICIT),2018,Online condition monitoring of large synchronous generator under short circuit fault — A review,Short circuit fault —,Dynamics,
308,IEEE International Conference on Industrial Technology (ICIT),2018,Signal processing tools for non-stationary signals detection,Stationary signals detection,Dynamics,
309,IEEE International Conference on Industrial Technology (ICIT),2018,Testing of non-toroidal shape primary pass-through current transformer for electrical machine monitoring and protection,Toroidal shape primary pass,Electronics,
310,IEEE International Conference on Industrial Technology (ICIT),2018,Thermal signature analysis of an 8/6 switched reluctance motor under inter-turn short circuit fault,Turn short circuit fault,Numerical analysis,
311,IEEE International Conference on Industrial Technology (ICIT),2018,Wind turbine drivetrain prognosis approach based on Kalman smoother with confidence bounds,Wind turbine drivetrain prognosis approach based,Vehicle dynamics,
312,IEEE International Conference on Industrial Technology (ICIT),2018,SS advanced control of high power converters for sustainable energy,Ss advanced control,Control,
313,IEEE International Conference on Industrial Technology (ICIT),2018,A control strategy based on the upper and lower's arms modulation functions of MMC in HVDC applications,Control strategy based,Electronics,
314,IEEE International Conference on Industrial Technology (ICIT),2018,Implementation of a series Z-source very sparse matrix converter in a PMSG-based WECS,Sparse matrix converter,Dynamics,
315,IEEE International Conference on Industrial Technology (ICIT),2018,SHM-PWM applied on single DC source CHB with self-regulation of capacitors voltages,Single dc source chb,Electronics,
316,IEEE International Conference on Industrial Technology (ICIT),2018,Virtual-flux estimation and SVM based direct power control of a three-level NPC rectifier,Svm based direct power control,Measurements,
317,IEEE International Conference on Industrial Technology (ICIT),2018,SS advanced power electronics for power quality in distributed power systems,Ss advanced power electronics,Electronics,
318,IEEE International Conference on Industrial Technology (ICIT),2018,A simple hybrid PWM algorithm for a five-phase indirect matrix converter topology,Phase indirect matrix converter topology,Algorithm,
319,IEEE International Conference on Industrial Technology (ICIT),2018,Fixed switching frequency model predictive based controller for sensor-less five-level Packed U-cell (PUC5) single phase inverter,Fixed switching frequency model predictive based controller,Electronics,
320,IEEE International Conference on Industrial Technology (ICIT),2018,Harmonic voltage compensation by grid supporting controlled distributed generators,Grid supporting controlled distributed generators,Control,
321,IEEE International Conference on Industrial Technology (ICIT),2018,Model predictive control of packed U cells based transformerless single-phase dynamic voltage restorer,Packed u cells based transformerless single,Electronics,
322,IEEE International Conference on Industrial Technology (ICIT),2018,SS wireless sensor networks: Hardware/software design aspects for industry,Ss wireless sensor networks,AI,
323,IEEE International Conference on Industrial Technology (ICIT),2018,ACO based key management routing mechanism for WSN security and data collection,Aco based key management routing mechanism,Electronics,
324,IEEE International Conference on Industrial Technology (ICIT),2018,Energy efficiency optimization in fluid flow metering,Fluid flow metering,Optimization,
325,IEEE International Conference on Industrial Technology (ICIT),2018,Enhanced WSN simulation accuracy through novel hardware in the loop approach,Enhanced wsn simulation accuracy,Electronics,
326,IEEE International Conference on Industrial Technology (ICIT),2018,Wireless sensor network quality of service optimization for smart cities,Wireless sensor network quality,AI,
327,IEEE International Conference on Industrial Technology (ICIT),2018,SS technology design on human factors and real world,Ss technology design,Electronics,
328,IEEE International Conference on Industrial Technology (ICIT),2018,Development of underacuated hybrid mobile robot composed of rotors and wheel,Underacuated hybrid mobile robot composed,Robotics,
329,IEEE International Conference on Industrial Technology (ICIT),2018,Enhancement of spatial awareness on vehicle driving using transcutaneous electrical nerve stimulation,Vehicle driving using transcutaneous electrical nerve stimulation,Vehicle dynamics,
330,IEEE International Conference on Industrial Technology (ICIT),2018,Human-robot cooperation through brain-computer interaction and emulated haptic supports,Emulated haptic supports,Robotics,
331,IEEE International Conference on Industrial Technology (ICIT),2018,Improvement of the 2D code based localization by using multiple codes,2d code based localization,Dynamics,
332,IEEE International Conference on Industrial Technology (ICIT),2018,Knowledge to design an assistant robotics system for aged people,Assistant robotics system,Robotics,
333,IEEE International Conference on Industrial Technology (ICIT),2018,Oscillation suppression control for electric wheelchair using human body motion interface,Electric wheelchair using human body motion interface,Robotics,
334,IEEE International Conference on Industrial Technology (ICIT),2018,Perceptional assistance using transcutaneous electrical nerve stimulation and emphasized single-camera view for tele-existence robot user,Perceptional assistance using transcutaneous electrical nerve stimulation,Robotics,
335,IEEE International Conference on Industrial Technology (ICIT),2018,SS human sensing and signal processing for health,Ss human sensing,Dynamics,
336,IEEE International Conference on Industrial Technology (ICIT),2018,An estimation of heart rate variability from ballistocardiogram measured with bed leg sensors,Heart rate variability,Measurements,
337,IEEE International Conference on Industrial Technology (ICIT),2018,Quantification of pain degree using EEG with simple device,Pain degree using eeg,Dynamics,
338,IEEE International Conference on Industrial Technology (ICIT),2018,SS condition monitoring and health assessment of wind turbines,Ss condition monitoring,Dynamics,
339,IEEE International Conference on Industrial Technology (ICIT),2018,A reduced-scale test bench dedicated to electrical and mechanical faults studies in wind turbine generators,Scale test bench dedicated,Formulation,
340,IEEE International Conference on Industrial Technology (ICIT),2018,Contribution to wind turbine emulation based on wound rotor induction machine configuration,Wound rotor induction machine configuration,Electronics,
341,IEEE International Conference on Industrial Technology (ICIT),2018,Predicting the remaining useful life of rolling element bearings,Rolling element bearings,Dynamics,
342,IEEE International Conference on Industrial Technology (ICIT),2018,SS tools for energy storage systems control for e-mobility,Energy storage systems control,Control,
343,IEEE International Conference on Industrial Technology (ICIT),2018,A novel online energy management strategy for multi fuel cell systems,Novel online energy management strategy,Dynamics,
344,IEEE International Conference on Industrial Technology (ICIT),2018,Battery pack self-heating during the charging process,Battery pack self,Electronics,
345,IEEE International Conference on Industrial Technology (ICIT),2018,Characterization of external pressure effects on lithium-ion pouch cell,Ion pouch cell,Electronics,
346,IEEE International Conference on Industrial Technology (ICIT),2018,Determination of the electric vehicles driving modes in real life conditions by classification methods,Electric vehicles driving modes,Vehicle dynamics,
347,IEEE International Conference on Industrial Technology (ICIT),2018,Merging control of a hybrid energy storage system using battery/supercapacitor for electric vehicle application,Hybrid energy storage system using battery,Vehicle dynamics,
348,IEEE International Conference on Industrial Technology (ICIT),2018,Reinforcement learning-based power sharing between batteries and supercapacitors in electric vehicles,Based power sharing,AI,
349,IEEE International Conference on Industrial Technology (ICIT),2018,SS new challenges on electromechanical systems monitoring based on artificial intelligence,Electromechanical systems monitoring based,Electronics,
350,IEEE International Conference on Industrial Technology (ICIT),2018,A real-time smart fruit quality grading system classifying by external appearance and internal flavor factors,Time smart fruit quality grading system classifying,Smart technologies,
351,IEEE International Conference on Industrial Technology (ICIT),2018,Analysis of frequency characteristic of surface permanent magnet synchronous machine,Surface permanent magnet synchronous machine,Electronics,
352,IEEE International Conference on Industrial Technology (ICIT),2018,Bearing fault diagnosis based on the analysis of recursive PCA projections,Bearing fault diagnosis based,Numerical analysis,
353,IEEE International Conference on Industrial Technology (ICIT),2018,Data-driven operation performance evaluation of multi-chiller system using self-organizing maps,Driven operation performance evaluation,Dynamics,
354,IEEE International Conference on Industrial Technology (ICIT),2018,Data fusion for fault severity estimation of ball bearings,Fault severity estimation,Measurements,
