,Conference,Year,Title,Keywords,Category,Note
854,IEEE International Conference on Industrial Technology (ICIT),2019,Comparative Study on Object Tracking Algorithms for mobile robot Navigation in GPS-denied Environment,object tracking algorithms,Robotics,
855,IEEE International Conference on Industrial Technology (ICIT),2019,The Business Case for Zero Entry Mining,zero entry mining,Dynamics,
856,IEEE International Conference on Industrial Technology (ICIT),2019,"Robotics, Mechatronics and Control Systems",control systems,Robotics,
857,IEEE International Conference on Industrial Technology (ICIT),2019,A Decoupled Linear Model Predictive Control-based Motion Cueing Algorithm for Simulation-based Motion Platform with Limitted Workspace,decoupled linear model predictive control,Robotics,
858,IEEE International Conference on Industrial Technology (ICIT),2019,A Fusion Control of Impedance and Vibration Suppression for a Manipulator with Flexible Base,vibration suppression,Electronics,
859,IEEE International Conference on Industrial Technology (ICIT),2019,A Robot Portraits Pencil Sketching Algorithm Based on Face Component and Texture Segmentation,robot portraits pencil sketching algorithm based,Robotics,
860,IEEE International Conference on Industrial Technology (ICIT),2019,An Approach to Air Pressure Interface for Position Control of Manipulator,air pressure interface,Electronics,
861,IEEE International Conference on Industrial Technology (ICIT),2019,Artificial Neural Network Motor Control for Full-Electric Injection Moulding Machine,artificial neural network motor control,AI,
862,IEEE International Conference on Industrial Technology (ICIT),2019,Bounded Error Tracking Control for Contouring Systems with End Effector Measurements,bounded error tracking control,Measurements,
863,IEEE International Conference on Industrial Technology (ICIT),2019,Constrained Time-Optimal Motion Control of a Linear Motor Driven System: Theory and Experiments,linear motor driven system,Vehicle dynamics,
864,IEEE International Conference on Industrial Technology (ICIT),2019,Control System Development of a Hexarot-Based High-G Centrifugal Simulator,g centrifugal simulator,Control,
865,IEEE International Conference on Industrial Technology (ICIT),2019,Damping control of suspended load in consideration of boom deflection,suspended load,Control,
866,IEEE International Conference on Industrial Technology (ICIT),2019,Data-driven discovery of the heat equation in an induction machine via sparse regression,induction machine via sparse regression,Electronics,
867,IEEE International Conference on Industrial Technology (ICIT),2019,Developing a Virtual Stiffness-Damping System for Airfoil Aeroelasticity Testing,airfoil aeroelasticity testing,Dynamics,
868,IEEE International Conference on Industrial Technology (ICIT),2019,Estimation of Wind Disturbance for Quadcopter in Closed Space,wind disturbance,Measurements,
869,IEEE International Conference on Industrial Technology (ICIT),2019,Experimental Comparison Study on Joint and Cartesian Space Control Schemes for a Teleoperation System Under Time-Varying Delay,cartesian space control schemes,Electronics,
870,IEEE International Conference on Industrial Technology (ICIT),2019,Experimental Verification of Visual Feedback Control for a Pendubot with Varying Moment of Inertia,visual feedback control,Electronics,
871,IEEE International Conference on Industrial Technology (ICIT),2019,Ground vehicle odometry using a non-intrusive inertial speed sensor,intrusive inertial speed sensor,Vehicle dynamics,
872,IEEE International Conference on Industrial Technology (ICIT),2019,Identification and Compensation of periodic gear transmission errors in Robot Manipulators,periodic gear transmission errors,System identification,
873,IEEE International Conference on Industrial Technology (ICIT),2019,Kinematic Manipulability Analysis of Hexarot Simulators,kinematic manipulability analysis,Numerical analysis,
874,IEEE International Conference on Industrial Technology (ICIT),2019,LMI Region-Constrained Takagi-Sugeno Fuzzy Tracking Control,sugeno fuzzy tracking control,Vehicle dynamics,
875,IEEE International Conference on Industrial Technology (ICIT),2019,Modeling and Robust Attitude Controller Design for a Small Size Helicopter,robust attitude controller design,Control,
876,IEEE International Conference on Industrial Technology (ICIT),2019,Nonlinear Modelling of Dynamic Wire Tension for Needle Winding Processes of Distributed Windings,needle winding processes,Modeling,
877,IEEE International Conference on Industrial Technology (ICIT),2019,Optimization Method for Controller Parameters Using Support Vector Machine,controller parameters using support vector machine,Electronics,
878,IEEE International Conference on Industrial Technology (ICIT),2019,Optimization of the Milling Parameters of a Robotic-based Bone Milling System,based bone milling system,Robotics,
879,IEEE International Conference on Industrial Technology (ICIT),2019,Path tracking control for a robot-trailer system in the presence of measurement bias,path tracking control,Robotics,
880,IEEE International Conference on Industrial Technology (ICIT),2019,Power Curve Analysis Of On-ground Airborne Wind Energy Systems,ground airborne wind energy systems,Numerical analysis,
881,IEEE International Conference on Industrial Technology (ICIT),2019,Radio Map Building with IEEE 802.15.4 for Indoor Localization Applications,radio map building,Dynamics,
882,IEEE International Conference on Industrial Technology (ICIT),2019,Robust Adaptive Control of Internet-based Bilateral Teleoperation Systems with Time-Varying Delay and Model Uncertainties,based bilateral teleoperation systems,IOT & VR/AR,
883,IEEE International Conference on Industrial Technology (ICIT),2019,Robust Adaptive Synchronisation of a Single-Master Multi-Slave Teleoperation System over Delayed Communication,slave teleoperation system,Dynamics,
884,IEEE International Conference on Industrial Technology (ICIT),2019,The Forced Vibration Analysis of Hexarot Parallel Mechanisms,hexarot parallel mechanisms,Numerical analysis,
885,IEEE International Conference on Industrial Technology (ICIT),2019,Wideband Sensorless Force Control Based on Singular Spectrum Analysis and Dither Periodic Component Elimination Kalman Filter,dither periodic component elimination kalman filter,Control,
886,IEEE International Conference on Industrial Technology (ICIT),2019,Electrical Machines and Drives,electrical machines,Electronics,
887,IEEE International Conference on Industrial Technology (ICIT),2019,A 2.5 V 600 A MOSFET-Based DC Traction Motor,based dc traction motor,Electronics,
888,IEEE International Conference on Industrial Technology (ICIT),2019,Adapted Back-EMF Sensorless Control for Permanent Magnet Synchronous Motors,permanent magnet synchronous motors,Electronics,
889,IEEE International Conference on Industrial Technology (ICIT),2019,An Improved Model for Circulating Bearing Currents in Inverter-Fed AC Machines,fed ac machines,Electronics,
890,IEEE International Conference on Industrial Technology (ICIT),2019,Autonomously Obtaining System Efficiency Maps from Motor Drive Systems,autonomously obtaining system efficiency maps,Dynamics,
891,IEEE International Conference on Industrial Technology (ICIT),2019,Comparative Analysis for Sensorless Displacement Estimation of Electrostatic Film Motors in Different Motor Configurations,sensorless displacement estimation,Measurements,
892,IEEE International Conference on Industrial Technology (ICIT),2019,Comparison of radial and tangential forces effect on the radial vibrations of synchronous machines,tangential forces effect,Electronics,
893,IEEE International Conference on Industrial Technology (ICIT),2019,DC voltage ripple estimation in high performance electric power-trains,high performance electric power,Vehicle dynamics,
894,IEEE International Conference on Industrial Technology (ICIT),2019,Experimental Verification of Position Sensorless Control of SynRMs based on Magnetic Saturation depending on Current Phase Angles,position sensorless control,Control,
895,IEEE International Conference on Industrial Technology (ICIT),2019,FEM based analysis of the impact of temperature on the stability range of anisotropy based encoderless control schemes,anisotropy based encoderless control schemes,Electronics,
896,IEEE International Conference on Industrial Technology (ICIT),2019,Fixed and Variable Amplitude Virtual Vectors for Model Predictive Control of Six-Phase PMSMs with Single Neutral Configuration,variable amplitude virtual vectors,Control,
897,IEEE International Conference on Industrial Technology (ICIT),2019,Improvement of Position Sensorless Control Performance for High Speed PMSM with All-pass Filters,position sensorless control performance,Control,
898,IEEE International Conference on Industrial Technology (ICIT),2019,Influence of the Control Strategy on the Efficiency of SynRM Based Small-Scale Wind Generators,synrm based small,Control,
899,IEEE International Conference on Industrial Technology (ICIT),2019,Load Cycle-Based Design Optimization of Induction Motor Drives for Highly Dynamic Applications,induction motor drives,Optimization,
900,IEEE International Conference on Industrial Technology (ICIT),2019,On Air-Gap Approximations for Slotted Electrical Machine Models Assuming Radial Magnetic Fields,slotted electrical machine models assuming radial magnetic fields,Electronics,
901,IEEE International Conference on Industrial Technology (ICIT),2019,Optimal Design and Experimental Validation of a Novel Line-frequency Zig-Zag Transformer Employed in a Unified AC-DC System,zag transformer employed,Electronics,
902,IEEE International Conference on Industrial Technology (ICIT),2019,Parameter Variation Insensitive Armature Temperature Estimation Method for SPMSM Servo System,parameter variation insensitive armature temperature estimation method,Measurements,
903,IEEE International Conference on Industrial Technology (ICIT),2019,Predictive Current Control Based on Variable Amplitude Virtual Vectors for Six-Phase Permanent Magnet Synchronous Machines,phase permanent magnet synchronous machines,Electronics,
904,IEEE International Conference on Industrial Technology (ICIT),2019,Starting and Dynamic Performance of A Parallel Field Rotor Type Hybrid Generator with PM Exciter,parallel field rotor type hybrid generator,Dynamics,
905,IEEE International Conference on Industrial Technology (ICIT),2019,Power Electronics and Renewable Energy Conversion,renewable energy conversion,Electronics,
906,IEEE International Conference on Industrial Technology (ICIT),2019,A Bidirectional Three-Level Current-Fed DC/DC Converter Using Dual Phase Shift Modulation,dc converter using dual phase shift modulation,Electronics,
907,IEEE International Conference on Industrial Technology (ICIT),2019,A Comprehensive Sensitivity Evaluation of a GaN Based Class ᶲ2 Inverter at Very High Frequency (VHF),gan based class ᶲ2 inverter,Dynamics,
908,IEEE International Conference on Industrial Technology (ICIT),2019,A Flywheel Energy Storage System in a Microgrid for Powering Small Villages in Remote Islands in the South Pacific,flywheel energy storage system,Electronics,
909,IEEE International Conference on Industrial Technology (ICIT),2019,A Novel Two-Stage DC/DC Converter Applied to Power Processing Unit for Astronautical Ion Propulsion System,astronautical ion propulsion system,Electronics,
910,IEEE International Conference on Industrial Technology (ICIT),2019,A Performance Comparison Between Synchronous and Asynchronous Electrostatic Harvesters,asynchronous electrostatic harvesters,Electronics,
911,IEEE International Conference on Industrial Technology (ICIT),2019,A Reconfigurable Converter with Bidirectional Energy Transfer,bidirectional energy transfer,Dynamics,
912,IEEE International Conference on Industrial Technology (ICIT),2019,A Robust LESO-based DC-Link Voltage Controller for Variable Speed Hydro-Electric Plants,variable speed hydro,Electronics,
913,IEEE International Conference on Industrial Technology (ICIT),2019,A Series-Connected Hybrid Modular Multilevel Converter for HVDC Tapping Application,connected hybrid modular multilevel converter,Electronics,
914,IEEE International Conference on Industrial Technology (ICIT),2019,A Single-Stage Soft-Switching AC/DC Converter without Soft-Switching Auxiliary Circuit,dc converter without soft,Electronics,
915,IEEE International Conference on Industrial Technology (ICIT),2019,A Wireless Power Transfer System with Robust Primary-Sided Current Based on the Self-Excited Inverter,wireless power transfer system,Electronics,
916,IEEE International Conference on Industrial Technology (ICIT),2019,An LED Driver with Wide Operation Range for Automotive Lighting,wide operation range,Dynamics,
917,IEEE International Conference on Industrial Technology (ICIT),2019,Benchmark of DC-link LC Filters based on Passive Inductor and Two-terminal Active Inductor,link lc filters based,Electronics,
918,IEEE International Conference on Industrial Technology (ICIT),2019,Charge-Equalization Circuit with Single Resonant Energy Tank for Series Batteries,single resonant energy tank,Dynamics,
919,IEEE International Conference on Industrial Technology (ICIT),2019,Control of a Three-Phase Cascaded H-Bridge Multilevel Inverter for Solar Energy Injection,solar energy injection,Control,
920,IEEE International Conference on Industrial Technology (ICIT),2019,Control Strategies for A New Hybrid Modular Multilevel Converter under Fault Conditions,new hybrid modular multilevel converter,Control,
921,IEEE International Conference on Industrial Technology (ICIT),2019,Control Strategy for Dynamic Voltage Restorer Under Distorted and Unbalanced Voltage Conditions,unbalanced voltage conditions,Control,
922,IEEE International Conference on Industrial Technology (ICIT),2019,Decentralised Master-slave Control for Series-cascaded AC Microgrid Integrating Solar Photovoltaic Generation,cascaded ac microgrid integrating solar photovoltaic generation,Electronics,
923,IEEE International Conference on Industrial Technology (ICIT),2019,Design and Implementation of Interleaved Boost Converters Featuring ZVS,interleaved boost converters featuring zvs,Dynamics,
924,IEEE International Conference on Industrial Technology (ICIT),2019,Energy Scavenging For Mobile and Wireless Devices Using CMOS Rectifier Circuit,wireless devices using cmos rectifier circuit,Electronics,
925,IEEE International Conference on Industrial Technology (ICIT),2019,Error Analysis of An Accurate Bipolar Voltage Measurement Circuit for Online Health Monitoring of IGBTs,accurate bipolar voltage measurement circuit,Measurements,
926,IEEE International Conference on Industrial Technology (ICIT),2019,Experimental analysis of a DC current-controlled variable inductor in a DC-DC converter,controlled variable inductor,Electronics,
927,IEEE International Conference on Industrial Technology (ICIT),2019,Harmonic Analysis of Grid-tied Active Front End Inverters for the Frequency Range of 0-9 kHz in Distribution Networks:Addressing Future Regulations,tied active front end inverters,AI,
928,IEEE International Conference on Industrial Technology (ICIT),2019,High Step-up DC-DC Boost Converter With Multiple Outputs,dc boost converter,Electronics,
929,IEEE International Conference on Industrial Technology (ICIT),2019,High Step-Up Interleaved Converter With Three-Winding Coupled Inductors and Voltage Multiplier Cells,winding coupled inductors,Dynamics,
930,IEEE International Conference on Industrial Technology (ICIT),2019,Impacts of Linear Controllers for Power Interfaces in Damping Impedance Model Based Power Hardware-in-the-Loop,damping impedance model based power hardware,Electronics,
931,IEEE International Conference on Industrial Technology (ICIT),2019,Impacts of Linear Controllers for Power Interfaces in Ideal Transformer Model Based Power Hardware-in-the-Loop,ideal transformer model based power hardware,Electronics,
932,IEEE International Conference on Industrial Technology (ICIT),2019,The improvement of cascaded converter design using quadratic boosting structure with high voltage gain and low duty cycle,cascaded converter design using quadratic boosting structure,Dynamics,
933,IEEE International Conference on Industrial Technology (ICIT),2019,Improving the Energy Storage of Standalone PV Systems while Enhancing the Charging Efficiency using Supercapacitors,charging efficiency using supercapacitors,Electronics,
934,IEEE International Conference on Industrial Technology (ICIT),2019,Measurement and Use Model of Electrical Energy Recovered from Drinking Water Flow in Domestic Network at Guayaquil City,electrical energy recovered,AI,
935,IEEE International Conference on Industrial Technology (ICIT),2019,Method to Reduce Harmonic Voltage Distortion and Improve Harmonic Current Sharing in an islanded AC Microgrid,reduce harmonic voltage distortion,Electronics,
936,IEEE International Conference on Industrial Technology (ICIT),2019,Modeling and Implementation of Active-Harmonic-Elimination Switched-Capacitor Boost DC-AC Inverter,capacitor boost dc,Electronics,
937,IEEE International Conference on Industrial Technology (ICIT),2019,Modulation Strategy for Optimized Transient Performance of Dual Active Bridge Converter under Reverse of Power Flow Direction,dual active bridge converter,Electronics,
938,IEEE International Conference on Industrial Technology (ICIT),2019,Performance Characteristics of Energy-Efficient LED Lamps Leading to Supercapacitor Assisted LED (SCALED) Technique for DC-Microgrid Applications,efficient led lamps leading,Electronics,
939,IEEE International Conference on Industrial Technology (ICIT),2019,Predictive Control of a Three-Phase Cascaded H-Bridge Multilevel Inverter for Solar Energy Injection,solar energy injection,Control,
940,IEEE International Conference on Industrial Technology (ICIT),2019,Resonance Damping of DFIG System Based on Multi-branch Virtual Impedance,dfig system based,Electronics,
941,IEEE International Conference on Industrial Technology (ICIT),2019,Sequential Phase-Shifted Model Predictive Control for a Five-Level Flying Capacitor Converter,shifted model predictive control,Electronics,
942,IEEE International Conference on Industrial Technology (ICIT),2019,Simple Bidirectional Power Line Communication with Switching Converters in DC Power Distribution Network,simple bidirectional power line communication,AI,
943,IEEE International Conference on Industrial Technology (ICIT),2019,Stability Analysis and Optimization of Dual Active Bridge Converter with LC Input Filter,dual active bridge converter,Electronics,
944,IEEE International Conference on Industrial Technology (ICIT),2019,Switching Time Characterization and Modeling of AlN/GaN MIS-HEMTs,switching time characterization,Electronics,
945,IEEE International Conference on Industrial Technology (ICIT),2019,Thermal Characterization of the Alternate Arm Converter for HVDC Applications,alternate arm converter,Electronics,
946,IEEE International Conference on Industrial Technology (ICIT),2019,Three level Neutral-Point-Clamped Inverter Control Strategy using SVPWM for Multi-Source System Applications,clamped inverter control strategy using svpwm,Control,
947,IEEE International Conference on Industrial Technology (ICIT),2019,Wide Frequency Operation Control Method of DFIG Connected to DC Grid with Constant Slip,wide frequency operation control method,Electronics,
948,IEEE International Conference on Industrial Technology (ICIT),2019,"A Probabilistic Economic Load Dispatch Approach for Power Systems with Wind, Photovoltaic and Heat and Power Units",probabilistic economic load dispatch approach,Uncertainty quantification,
949,IEEE International Conference on Industrial Technology (ICIT),2019,An adaptive disturbance rejection control scheme for voltage regulation in DC micro-grids,adaptive disturbance rejection control scheme,Electronics,
950,IEEE International Conference on Industrial Technology (ICIT),2019,An Efficient Method for Distribution System Reliability Evaluation Incorporating Weather Dependent Factors,distribution system reliability evaluation incorporating weather dependent factors,Electronics,
951,IEEE International Conference on Industrial Technology (ICIT),2019,An Exchange Mechanism to Coordinate Flexibility in Residential Energy Cooperatives,residential energy cooperatives,Dynamics,
952,IEEE International Conference on Industrial Technology (ICIT),2019,Characterization of Frequency Stability in Power System with Large-Scale DFIG Wind Farms,scale dfig wind farms,Electronics,
953,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed coordinated control of multi-agent system for medium and low voltage AC-DC distribution network,low voltage ac,AI,
954,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed Dispatching Optimization Considering Discharging of Electric Vehicles and Security Constraints,distributed dispatching optimization considering discharging,Formulation,
955,IEEE International Conference on Industrial Technology (ICIT),2019,Economic performance of a grid-interactive system with storage under a dynamic electricity pricing environment,dynamic electricity pricing environment,Electronics,
956,IEEE International Conference on Industrial Technology (ICIT),2019,Fractional-order Modeling and Control of Power System Stabilizer,power system stabilizer,Electronics,
957,IEEE International Conference on Industrial Technology (ICIT),2019,Guidelines Resulting from the Application of Hybrid Dynamic Simulation in Calibrating Parameters of the Itaipu Generators,hybrid dynamic simulation,Modeling,
958,IEEE International Conference on Industrial Technology (ICIT),2019,Impact of FCAS Market Rules on Australia’s National Electricity Market Dynamic Stability,national electricity market dynamic stability,Electronics,
959,IEEE International Conference on Industrial Technology (ICIT),2019,Improving Power Quality of Distributed PV-EV Distribution Grid by Mitigating Unbalance,improving power quality,Dynamics,
960,IEEE International Conference on Industrial Technology (ICIT),2019,Increase of outdated power units efficiency as the way of CO2 emission reduction,outdated power units efficiency,Dynamics,
961,IEEE International Conference on Industrial Technology (ICIT),2019,Methods of improving efficiency of natural gas-fueled power plants as the way of reducing CO2 emission,reducing co2 emission,Dynamics,
962,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-Objective Energy Management Approach Considering Energy Storages in Distribution Networks with Respect to Voltage Security,objective energy management approach considering energy storages,AI,
963,IEEE International Conference on Industrial Technology (ICIT),2019,Optimal Reactive Power Dispatch Considering Reactive Power Support from Renewable Energy Generators,optimal reactive power dispatch considering reactive power support,Electronics,
964,IEEE International Conference on Industrial Technology (ICIT),2019,Optimized Water Consumption Considering Power Plants Efficiency in Power System Generation,optimized water consumption considering power plants efficiency,Optimization,
965,IEEE International Conference on Industrial Technology (ICIT),2019,Parameter Estimation and Power Prediction for PV Power Generation Using a Multi-agent Algorithm,pv power generation using,Algorithm,
966,IEEE International Conference on Industrial Technology (ICIT),2019,Peak Current Control and Feed-Forward Compensation for the DAB Converter,peak current control,Control,
967,IEEE International Conference on Industrial Technology (ICIT),2019,Photovoltaic Power System with Ancillary Service Capability Based on Instantaneous Power,ancillary service capability based,Dynamics,
968,IEEE International Conference on Industrial Technology (ICIT),2019,Smart Windpark Laboratory: Infrastructure for Application-oriented Wind Energy Research,oriented wind energy research,Smart technologies,
969,IEEE International Conference on Industrial Technology (ICIT),2019,Strategic Bidding in Electricity Markets: A Power Grid Partitioning Approach,power grid partitioning approach,Electronics,
970,IEEE International Conference on Industrial Technology (ICIT),2019,Transient Harmonic Voltage based Protection Scheme for Multi-terminal HVDC Transmission Networks,transient harmonic voltage based protection scheme,AI,
971,IEEE International Conference on Industrial Technology (ICIT),2019,Wind Farm Layout Optimization with a Novel Gaussian Wake Model,wind farm layout optimization,Optimization,
972,IEEE International Conference on Industrial Technology (ICIT),2019,"Sensors, Actuators and Micro-Nanotechnology",sensors,Electronics,
973,IEEE International Conference on Industrial Technology (ICIT),2019,Comparison of Magnetic Field Sensor Technologies for the use in Wheel Speed Sensors,magnetic field sensor technologies,Dynamics,
974,IEEE International Conference on Industrial Technology (ICIT),2019,Experimental Validation of Noise Power in System Under Hardware Constraints,noise power,Formulation,
975,IEEE International Conference on Industrial Technology (ICIT),2019,Force Control for Contact with Flexible Objects Using Reflected-Wave Rejection,flexible objects using reflected,Electronics,
976,IEEE International Conference on Industrial Technology (ICIT),2019,Modified State Estimation with Fixed Point Update Based on Maximum Correntropy Criterion,fixed point update based,Measurements,
977,IEEE International Conference on Industrial Technology (ICIT),2019,Motion Reproduction for Flexible Structure using Wave–based Load Disturbance Observer,flexible structure using wave – based load disturbance observer,Robotics,
978,IEEE International Conference on Industrial Technology (ICIT),2019,Motor-Driven Polygon Mirrors for Measurements of Nano-Second Phenomena,driven polygon mirrors,Measurements,
979,IEEE International Conference on Industrial Technology (ICIT),2019,"Cloud Computing, Big Data and Software Engineering",software engineering,Dynamics,
980,IEEE International Conference on Industrial Technology (ICIT),2019,A Cloud Bidding Framework for Deadline Constrained Jobs,deadline constrained jobs,Vehicle dynamics,
981,IEEE International Conference on Industrial Technology (ICIT),2019,Analysis of Industrial Control System Software to Detect Semantic Clones,industrial control system software,Control,
982,IEEE International Conference on Industrial Technology (ICIT),2019,Analysis of Network Techniques and Cybersecurity for Improving Performance of Big Data IoT and Cyber-Physical Communication Internetwork,physical communication internetwork,AI,
983,IEEE International Conference on Industrial Technology (ICIT),2019,Interoperability Mismatch Challenges in Heterogeneous SOA-based Systems,interoperability mismatch challenges,Dynamics,
984,IEEE International Conference on Industrial Technology (ICIT),2019,PABED – A Tool for Big Education Data Analysis,big education data analysis,Numerical analysis,
985,IEEE International Conference on Industrial Technology (ICIT),2019,Parsimonious Evolutionary-based Model Development for Detecting Artery Disease,detecting artery disease,Modeling,
986,IEEE International Conference on Industrial Technology (ICIT),2019,Product design with integrated holistic validation of economics of metal-based 3D-printing by the help of a recommender system,integrated holistic validation,Dynamics,
987,IEEE International Conference on Industrial Technology (ICIT),2019,Syntactic Translation of Message Payloads Between At Least Partially Equivalent Encodings,least partially equivalent encodings,Electronics,
988,IEEE International Conference on Industrial Technology (ICIT),2019,Towards Operational Use of Unit Manufacturing Process Models,unit manufacturing process models,Electronics,
989,IEEE International Conference on Industrial Technology (ICIT),2019,Electronic Systems on Chip and Embedded Control,embedded control,Electronics,
990,IEEE International Conference on Industrial Technology (ICIT),2019,Reconfigurable RISC-V Secure Processor And SoC Integration,v secure processor,Dynamics,
991,IEEE International Conference on Industrial Technology (ICIT),2019,Signal and Image Processing and Computational Intelligence,image processing,Dynamics,
992,IEEE International Conference on Industrial Technology (ICIT),2019,A 0.75-V 32-MHz 181-µW SOTB-65nm Floating-point Twiddle Factor Using Adaptive CORDIC,point twiddle factor using adaptive cordic,Electronics,
993,IEEE International Conference on Industrial Technology (ICIT),2019,A Novel Arrhythmia Classification Method Based On Convolutional Neural Networks Interpretation of Electrocardiogram Images,novel arrhythmia classification method based,AI,
994,IEEE International Conference on Industrial Technology (ICIT),2019,A Textural Deep Neural Network Combined With Handcrafted Features for Mechanical Failure Classification,textural deep neural network combined,AI,
995,IEEE International Conference on Industrial Technology (ICIT),2019,An Efficient Hand Gesture Recognition System Based on Deep CNN,efficient hand gesture recognition system based,AI,
996,IEEE International Conference on Industrial Technology (ICIT),2019,Drivers Awareness Evaluation using Physiological Measurement in a Driving Simulator,drivers awareness evaluation using physiological measurement,Measurements,
997,IEEE International Conference on Industrial Technology (ICIT),2019,Evaluating Architecture Impacts on Deep Imitation Learning Performance for Autonomous Driving,deep imitation learning performance,AI,
998,IEEE International Conference on Industrial Technology (ICIT),2019,Medicine Tablet Authentication Using,medicine tablet authentication using,Dynamics,
999,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-Task Learning with Knowledge Transfer for Facial Attribute Classification,facial attribute classification,AI,
1000,IEEE International Conference on Industrial Technology (ICIT),2019,Multigradient-based Convolutional Neural Network,based convolutional neural network,AI,
1001,IEEE International Conference on Industrial Technology (ICIT),2019,Probability Density for Amazon Spot Instance Price,amazon spot instance price,Dynamics,
1002,IEEE International Conference on Industrial Technology (ICIT),2019,Regressive Scale Estimation for Visual Tracking,regressive scale estimation,Measurements,
1003,IEEE International Conference on Industrial Technology (ICIT),2019,Statistical Analysis of Various Hybridization of Evolutionary Algorithm for Traveling Salesman Problem,traveling salesman problem,Algorithm,
1004,IEEE International Conference on Industrial Technology (ICIT),2019,Stereo Matching Based on Guided Image Filtering with Permeability Filter,stereo matching based,Dynamics,
1005,IEEE International Conference on Industrial Technology (ICIT),2019,Study on a Selection Method of Objects contribute to Driver Operation based on a Statistical Driving Behavior Model,statistical driving behavior model,Modeling,
1006,IEEE International Conference on Industrial Technology (ICIT),2019,Temporal Convolutional Memory Networks for Remaining Useful Life Estimation of Industrial Machinery,temporal convolutional memory networks,AI,
1007,IEEE International Conference on Industrial Technology (ICIT),2019,Transition to Electrical Vehicles Based on Multi-Attribute Decision Making,electrical vehicles based,Vehicle dynamics,
1008,IEEE International Conference on Industrial Technology (ICIT),2019,"Industrial Automation, Communication, Networking and Informatics",industrial automation,AI,
1009,IEEE International Conference on Industrial Technology (ICIT),2019,an Three-Dimensional Simulation Method in Industry,dimensional simulation method,Modeling,
1010,IEEE International Conference on Industrial Technology (ICIT),2019,Formal Design and Implementation of Supervisory Controller for a Didactic Manufacturing Cell,didactic manufacturing cell,AI,
1011,IEEE International Conference on Industrial Technology (ICIT),2019,Implementing Digital Twins of Smart Factories with Interval Algebra,implementing digital twins,Smart technologies,
1012,IEEE International Conference on Industrial Technology (ICIT),2019,Multihop Gateway-to-Gateway Communication Protocol for LoRa Networks,gateway communication protocol,AI,
1013,IEEE International Conference on Industrial Technology (ICIT),2019,"OPC UA versus ROS, DDS, and MQTT: Performance Evaluation of Industry 4.0 Protocols",opc ua versus ros,Dynamics,
1014,IEEE International Conference on Industrial Technology (ICIT),2019,Routing Graph Management for Mobility Support in Industrial Wireless Sensor Networks,industrial wireless sensor networks,AI,
1015,IEEE International Conference on Industrial Technology (ICIT),2019,Verification of fault tolerant safety I&C systems using model checking,c systems using model checking,Modeling,
1016,IEEE International Conference on Industrial Technology (ICIT),2019,"Systems Reliability, Conditions Monitoring and Fault Diagnosis",systems reliability,Dynamics,
1017,IEEE International Conference on Industrial Technology (ICIT),2019,A Grid Connected PV System Fault Diagnosis Method,grid connected pv system fault diagnosis method,Dynamics,
1018,IEEE International Conference on Industrial Technology (ICIT),2019,A LS-SVM based Approach for Turbine Engines Prognostics Using Sensor Data,turbine engines prognostics using sensor data,Electronics,
1019,IEEE International Conference on Industrial Technology (ICIT),2019,A Multi-Agent Middleware for Resilience Enhancement in Heterogeneous Control Systems,heterogeneous control systems,Control,
1020,IEEE International Conference on Industrial Technology (ICIT),2019,A Study on Machine Learning and Artificial Intelligence Methods in Detecting the Minor Outer-Raceway Bearing Fault,raceway bearing fault,AI,
1021,IEEE International Conference on Industrial Technology (ICIT),2019,Application of CART-Based Variable Ranking for Faulty Variable Isolation in Tennessee Eastman Benchmark Process,tennessee eastman benchmark process,Dynamics,
1022,IEEE International Conference on Industrial Technology (ICIT),2019,Detection of Boiler Tube Leakage Fault in a Thermal Power Plant Using Machine Learning Based Data Mining Technique,thermal power plant using machine learning based data mining technique,AI,
1023,IEEE International Conference on Industrial Technology (ICIT),2019,Maintenance Interval Adjustment by Applying the Bandit Algorithm,maintenance interval adjustment,Algorithm,
1024,IEEE International Conference on Industrial Technology (ICIT),2019,Part Variation Modeling in Multi-Stage Production Systems for Zero-Defect Manufacturing,stage production systems,Electronics,
1025,IEEE International Conference on Industrial Technology (ICIT),2019,Reliability Comparison of DC Link Capacitor Bank for Different Configurations,dc link capacitor bank,Electronics,
1026,IEEE International Conference on Industrial Technology (ICIT),2019,Ultrasound-assisted Plasma-activated Water for Bacterial Inactivation in Poultry Industry,poultry industry,Electronics,
1027,IEEE International Conference on Industrial Technology (ICIT),2019,Engineering Education,engineering education,Dynamics,
1028,IEEE International Conference on Industrial Technology (ICIT),2019,Building a Curriculum for Industrial Network Security,industrial network security,AI,
1029,IEEE International Conference on Industrial Technology (ICIT),2019,Development and Outcomes of Teaching PID Control in Classroom with Hands on Learning Experience,teaching pid control,AI,
1030,IEEE International Conference on Industrial Technology (ICIT),2019,Integration of Project-Based Learning into Control System Laboratory Course for Electrical Engineering Students,control system laboratory course,AI,
1031,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-factor based enhancing students’ motivations,factor based enhancing students ’ motivations,Electronics,
1032,IEEE International Conference on Industrial Technology (ICIT),2019,Industry Presentations Extended Abstract [Breaker page],industry presentations extended abstract,Electronics,
