,Conference,Year,Title,Keywords,Category,Note
552,IEEE International Conference on Industrial Technology (ICIT),2018,Analytical modelling of a parametrized switched reluctance motor with adapting flux tube method,Parametrized switched reluctance motor,Modeling,
553,IEEE International Conference on Industrial Technology (ICIT),2018,Applying NIALM technology to predictive maintenance for industrial machines,Applying nialm technology,Electronics,
554,IEEE International Conference on Industrial Technology (ICIT),2018,Claw pole generator with adapted efficiency curve for small scale wind turbines,Small scale wind turbines,Dynamics,
555,IEEE International Conference on Industrial Technology (ICIT),2018,Comparative analysis of 4/2 and 6/4 poles switched reluctance motors for electric supercharger,4 poles switched reluctance motors,Numerical analysis,
556,IEEE International Conference on Industrial Technology (ICIT),2018,Current sensor fault-tolerant control scheme for induction machine in electric vehicle applications using RISE-algebraic estimation approach,Electric vehicle applications using rise,Vehicle dynamics,
557,IEEE International Conference on Industrial Technology (ICIT),2018,Detection of a two-level inverter open-circuit fault using the discrete wavelet transforms technique,Discrete wavelet transforms technique,Dynamics,
558,IEEE International Conference on Industrial Technology (ICIT),2018,Development of a robust sliding mode observer for the rotor time constant inverse of the induction motor,Rotor time constant inverse,Dynamics,
559,IEEE International Conference on Industrial Technology (ICIT),2018,Electromagnetic design of a permanent magnet Flux-Switching-Machine as a direct-driven 3 MW wind power generator,Driven 3 mw wind power generator,Electronics,
560,IEEE International Conference on Industrial Technology (ICIT),2018,Energy efficient drive system for domestic and agriculture applications: A comparative study of SPIM and SRM drives,Energy efficient drive system,Dynamics,
561,IEEE International Conference on Industrial Technology (ICIT),2018,Evaluation of an evaporative cooling solution for hybrid and electrical vehicles motors,Evaporative cooling solution,Vehicle dynamics,
562,IEEE International Conference on Industrial Technology (ICIT),2018,Experimental investigation of energy consumption of VFD and ON/OFF A/C systems in residential area in Saudi Arabia,Saudi arabia,Dynamics,
563,IEEE International Conference on Industrial Technology (ICIT),2018,Fault classification of outer-race bearing damage in low-voltage induction motor with aid of fourier analysis and SVM,Voltage induction motor,Electronics,
564,IEEE International Conference on Industrial Technology (ICIT),2018,Improvement of power quality and reliability in the distribution system of petrochemical plants using active power filters,Petrochemical plants using active power filters,Electronics,
565,IEEE International Conference on Industrial Technology (ICIT),2018,Improvised direct torque control strategies of open end winding PMSM fed with multi-level inversion,Open end winding pmsm fed,Control,
566,IEEE International Conference on Industrial Technology (ICIT),2018,Induction machine rotor and stator faults detection by applying the DTW and N-F network,Stator faults detection,AI,
567,IEEE International Conference on Industrial Technology (ICIT),2018,Interturn fault diagnosis in brushless direct current motors — A review,Brushless direct current motors —,Dynamics,
568,IEEE International Conference on Industrial Technology (ICIT),2018,"Investigation of energy saving in HVAC systems: Modeling, simulation, and measurement using fuzzy logic controller",Measurement using fuzzy logic controller,Measurements,
569,IEEE International Conference on Industrial Technology (ICIT),2018,Investigation of the influence of open-phase faults on noise and vibrations of switched reluctance machines,Switched reluctance machines,Electronics,
570,IEEE International Conference on Industrial Technology (ICIT),2018,Magnetic circuits and materials for excitation of magnetocaloric systems,Magnetocaloric systems,Dynamics,
571,IEEE International Conference on Industrial Technology (ICIT),2018,Multi voltage converter for rail interoperability,Multi voltage converter,Dynamics,
572,IEEE International Conference on Industrial Technology (ICIT),2018,Multi-barrier two-pole line-start synchronous reluctance motor with high saliency for a bore-well submersible pump,Start synchronous reluctance motor,Dynamics,
573,IEEE International Conference on Industrial Technology (ICIT),2018,Performance investigation of generalized predictive position control for a PMSM in view of reference trajectory tracking,Generalized predictive position control,Electronics,
574,IEEE International Conference on Industrial Technology (ICIT),2018,Permanent magnet generator q-axis inductance adaptation using high-frequency signal injection,Axis inductance adaptation using high,Dynamics,
575,IEEE International Conference on Industrial Technology (ICIT),2018,Position sensorless control for wound-field synchronous motor with double three-phase wound stator using extended electromotive force model,Phase wound stator using extended electromotive force model,Electronics,
576,IEEE International Conference on Industrial Technology (ICIT),2018,Predictive torque control strategy of an Open-End Winding Induction Motor Drive with less common-mode voltage,End winding induction motor drive,Control,
577,IEEE International Conference on Industrial Technology (ICIT),2018,Radial excitation force generated by permanent magnet motor using d-axis current injection,Radial excitation force generated,Dynamics,
578,IEEE International Conference on Industrial Technology (ICIT),2018,Research on direct torque control of switched reluctance motor with improved commutation strategy,Switched reluctance motor,Control,
579,IEEE International Conference on Industrial Technology (ICIT),2018,Sensorless control of switched reluctance motor for EV application using a sliding mode observer with unknown inputs,Switched reluctance motor,Control,
580,IEEE International Conference on Industrial Technology (ICIT),2018,Sensorless control of Switched Reluctance Motor with unknown load torque for EV application using Extended Kalman Filter and second order sliding mode observer,Ev application using extended kalman filter,Control,
581,IEEE International Conference on Industrial Technology (ICIT),2018,Simplified model to solve double noise problems during acceleration of induction motors,Solve double noise problems,Electronics,
582,IEEE International Conference on Industrial Technology (ICIT),2018,Sliding mode speed and load torque observer for core and copper loss minimization control of the induction motor drive,Copper loss minimization control,Control,
583,IEEE International Conference on Industrial Technology (ICIT),2018,Theoretical and experimental analysis of controllability of a novel bearingless rotary-linear reluctance motor with optimal chessboard toothing,Optimal chessboard toothing,Optimization,
584,IEEE International Conference on Industrial Technology (ICIT),2018,Toroidal winding with fictitious slots for high speed permanent magnet synchronous motors,High speed permanent magnet synchronous motors,Dynamics,
585,IEEE International Conference on Industrial Technology (ICIT),2018,Toward self-sensing of an electrostatic film motor using driving currents,Electrostatic film motor using driving currents,Electronics,
586,IEEE International Conference on Industrial Technology (ICIT),2018,TT power electronics,Tt power electronics,Electronics,
587,IEEE International Conference on Industrial Technology (ICIT),2018,A 100 kW 1.2 kV 20 kHz DC-DC converter prototype based on the Dual Active Bridge topology,2 kv 20 khz dc,Electronics,
588,IEEE International Conference on Industrial Technology (ICIT),2018,A CAN network architecture for gate drivers dedicated to wide band gap components,Wide band gap components,AI,
589,IEEE International Conference on Industrial Technology (ICIT),2018,Switched capacitor with dimming feature to feed LED tubular lamp,Feed led tubular lamp,Electronics,
590,IEEE International Conference on Industrial Technology (ICIT),2018,A fast algorithm for software implementation of state-space control of DC-DC converters,Space control,Algorithm,
591,IEEE International Conference on Industrial Technology (ICIT),2018,A new high resolution PWM dimming strategy for LED lightings,New high resolution pwm dimming strategy,Dynamics,
592,IEEE International Conference on Industrial Technology (ICIT),2018,A new inductorless DC-DC piezoelectric flyback converter,Dc piezoelectric flyback converter,Electronics,
593,IEEE International Conference on Industrial Technology (ICIT),2018,A new modular neutral point clamped converter with space vector modulation control,New modular neutral point clamped converter,Electronics,
594,IEEE International Conference on Industrial Technology (ICIT),2018,A novel diode open circuit fault detection in three phase rectifier based on k-means method,Novel diode open circuit fault detection,Dynamics,
595,IEEE International Conference on Industrial Technology (ICIT),2018,A robust neutral point potential control for single phase three level rectifier based on the multiple degree of freedom,Single phase three level rectifier based,Control,
596,IEEE International Conference on Industrial Technology (ICIT),2018,A source transfer switch for the AC power source,Source transfer switch,Electronics,
597,IEEE International Conference on Industrial Technology (ICIT),2018,A vector modulation strategy for open-end winding conversion systems,End winding conversion systems,Dynamics,
598,IEEE International Conference on Industrial Technology (ICIT),2018,An accurate electro-thermal model of SiC power mosfets for fast simulations,Sic power mosfets,Electronics,
599,IEEE International Conference on Industrial Technology (ICIT),2018,An isolated dual-input LCLC resonant converter for hybrid energy systems,Input lclc resonant converter,Dynamics,
600,IEEE International Conference on Industrial Technology (ICIT),2018,Communication aspects in the distributed control architecture of a modular multilevel converter,Modular multilevel converter,Control,
601,IEEE International Conference on Industrial Technology (ICIT),2018,Compact mixed cell modular multilevel converter,Compact mixed cell modular multilevel converter,Electronics,
602,IEEE International Conference on Industrial Technology (ICIT),2018,Comparative study of two-quadrant DC/DC stage in power supply for superconducting magnets,Superconducting magnets,Electronics,
603,IEEE International Conference on Industrial Technology (ICIT),2018,Continuous-caliber semiconductor components,Caliber semiconductor components,Dynamics,
604,IEEE International Conference on Industrial Technology (ICIT),2018,Dc-link current and voltage ripple harmonics in three-phase three-level flying capacitor inverters with sinusoidal carrier-based PWM,Level flying capacitor inverters,Electronics,
605,IEEE International Conference on Industrial Technology (ICIT),2018,Design level power electronics building block: Industrial framework for DC-DC conversion,Design level power electronics building block,Electronics,
606,IEEE International Conference on Industrial Technology (ICIT),2018,Design of a 4-phase intercell transformer converter for a space charge measuring system,Space charge measuring system,Measurements,
607,IEEE International Conference on Industrial Technology (ICIT),2018,Design of an adaptive feed-forward control scheme for the DC bus voltage control of single phase grid connected converters,Single phase grid connected converters,Electronics,
608,IEEE International Conference on Industrial Technology (ICIT),2018,"Design procedure for the LPF of a three-phase SPWM VSC operating with a wide range of output power, voltage and frequency with low harmonic distortion",Phase spwm vsc operating,Dynamics,
609,IEEE International Conference on Industrial Technology (ICIT),2018,"Design, manufacturing and characterization of printed circuit board embedded inductors for power applications",Printed circuit board embedded inductors,Electronics,
610,IEEE International Conference on Industrial Technology (ICIT),2018,Developing a high current 48V DC power supply: Design approaches based on SCALDO,High current 48v dc power supply,Electronics,
611,IEEE International Conference on Industrial Technology (ICIT),2018,Development of models and tool for the design of HF magnetic components in power electronics,Hf magnetic components,Electronics,
612,IEEE International Conference on Industrial Technology (ICIT),2018,Efficiency enhanced linear DC-DC converter topology with integrated DC-UPS capability,Efficiency enhanced linear dc,Electronics,
613,IEEE International Conference on Industrial Technology (ICIT),2018,Evaluation of 1.7 kV SiC MOSFETs for a regenerative cascaded H-bridge multilevel converter cell,Bridge multilevel converter cell,Dynamics,
614,IEEE International Conference on Industrial Technology (ICIT),2018,Frequency control of MMC-HVDC based on active and reactive power decoupling,Reactive power decoupling,Electronics,
615,IEEE International Conference on Industrial Technology (ICIT),2018,High-temperature coplanar transformer,Temperature coplanar transformer,Dynamics,
616,IEEE International Conference on Industrial Technology (ICIT),2018,Highly reliable operation control for MMC-UPFC under unbalanced power grid conditions,Unbalanced power grid conditions,Control,
617,IEEE International Conference on Industrial Technology (ICIT),2018,Implementation of monolithic bidirectional switches in a AC/DC Dual Active Bridge in ZVS auto-switching mode,Dc dual active bridge,Electronics,
618,IEEE International Conference on Industrial Technology (ICIT),2018,Magnetic field radiated by integrated inductors and magnetic shielding,Magnetic field radiated,Dynamics,
619,IEEE International Conference on Industrial Technology (ICIT),2018,Method to reduce THD and improve efficiency in SiC power converter,Sic power converter,Dynamics,
620,IEEE International Conference on Industrial Technology (ICIT),2018,Model predictive control of a five-level nested neutral point clamped converter,Level nested neutral point clamped converter,Control,
621,IEEE International Conference on Industrial Technology (ICIT),2018,Modelling and control of a new hybrid compensator for grid power fluctuations,New hybrid compensator,Control,
622,IEEE International Conference on Industrial Technology (ICIT),2018,Modified L-Z-source inverter with high gain inversion and inductive load compatibility,Inductive load compatibility,Dynamics,
623,IEEE International Conference on Industrial Technology (ICIT),2018,Modified SEPIC boost converter with constant switching frequency modulation using sliding mode controller,Constant switching frequency modulation using sliding mode controller,Control,
624,IEEE International Conference on Industrial Technology (ICIT),2018,Optimum design of a single-phase Power Pulsating Buffer (PPB) with PCB-integrated inductor technologies,Phase power pulsating buffer,Optimization,
625,IEEE International Conference on Industrial Technology (ICIT),2018,Parallel feedforward compensation based active damping of LCL-type grid connected inverter,Parallel feedforward compensation based active damping,Electronics,
626,IEEE International Conference on Industrial Technology (ICIT),2018,Performance analysis of switching devices for wireless EV charging systems,Wireless ev charging systems,Electronics,
627,IEEE International Conference on Industrial Technology (ICIT),2018,Power balance technique for cascaded H-bridge multilevel cells in a hybrid power amplifier with wide output voltage range,Wide output voltage range,Dynamics,
628,IEEE International Conference on Industrial Technology (ICIT),2018,Predictive direct power control with virtual-flux estimation of three-phase PWM rectifiers under nonideal grid voltages,Predictive direct power control,Measurements,
629,IEEE International Conference on Industrial Technology (ICIT),2018,Real-time implementation of an enhanced dynamic phasor-based three-phase phase-locked loop for line-commutated converters,Enhanced dynamic phasor,Numerical analysis,
630,IEEE International Conference on Industrial Technology (ICIT),2018,Research on a novel hybrid transformer for smart distribution network,Smart distribution network,AI,
631,IEEE International Conference on Industrial Technology (ICIT),2018,Review on SiC-MOSFET devices and associated gate drivers,Associated gate drivers,Dynamics,
632,IEEE International Conference on Industrial Technology (ICIT),2018,Robustness study of 1700 V 45 mΩ SiC MOSFETs,1700 v 45 mω sic mosfets,Dynamics,
633,IEEE International Conference on Industrial Technology (ICIT),2018,Self-powered bipolar gate-driver power supply circuit for neutral-point-clamped converters,Driver power supply circuit,Dynamics,
634,IEEE International Conference on Industrial Technology (ICIT),2018,SiC lateral Schottky diode technology for integrated smart power converter,Sic lateral schottky diode technology,Smart technologies,
635,IEEE International Conference on Industrial Technology (ICIT),2018,Switching trajectory improvement of SiC MOSFET devices using a feedback gate driver,Sic mosfet devices using,Electronics,
636,IEEE International Conference on Industrial Technology (ICIT),2018,The effect of an electromagnetic peening process on mumetal properties,Electromagnetic peening process,Electronics,
637,IEEE International Conference on Industrial Technology (ICIT),2018,TT renewable energy systems,Tt renewable energy systems,Dynamics,
638,IEEE International Conference on Industrial Technology (ICIT),2018,A data-driven approach to forecasting the distribution of distributed photovoltaic systems,Distributed photovoltaic systems,Electronics,
639,IEEE International Conference on Industrial Technology (ICIT),2018,A new energy management strategy for a grid connected wind turbine-battery storage power plant,New energy management strategy,Dynamics,
640,IEEE International Conference on Industrial Technology (ICIT),2018,ADALINE based maximum power point tracking methods for stand-alone PV systems control,Adaline based maximum power point tracking methods,Electronics,
641,IEEE International Conference on Industrial Technology (ICIT),2018,Application of LISST instrument for suspended sediment and erosive wear prediction in run-of-river hydropower plants,River hydropower plants,Dynamics,
642,IEEE International Conference on Industrial Technology (ICIT),2018,Bidirectional partial power converter interface for energy storage systems to provide peak shaving in grid-tied PV plants,Bidirectional partial power converter interface,Electronics,
643,IEEE International Conference on Industrial Technology (ICIT),2018,Choice of converter scheme and turbine specification for stand-alone wind energy conversion system,Alone wind energy conversion system,Dynamics,
644,IEEE International Conference on Industrial Technology (ICIT),2018,Comparison of self cold start strategies of automotive Proton Exchange Membrane Fuel Cell,Automotive proton exchange membrane fuel cell,Dynamics,
645,IEEE International Conference on Industrial Technology (ICIT),2018,Comparison of several neural network perturb and observe MPPT methods for photovoltaic applications,Several neural network perturb,AI,
646,IEEE International Conference on Industrial Technology (ICIT),2018,Coordinated control technique of PMSG based wind energy conversion system during repetitive grid fault,Pmsg based wind energy conversion system,Control,
647,IEEE International Conference on Industrial Technology (ICIT),2018,Current equalization of mismatched PV panels based on a capacitor energy storage,Mismatched pv panels based,Electronics,
648,IEEE International Conference on Industrial Technology (ICIT),2018,Data-driven approach for isolated PV shading fault diagnosis based on experimental I-V curves analysis,Isolated pv shading fault diagnosis based,Electronics,
649,IEEE International Conference on Industrial Technology (ICIT),2018,Demonstrating a predictive control system for a ground source heat pump: A case study from an industry-university-government cooperation project for renewable energy technologies in Japan,Ground source heat pump,Control,
650,IEEE International Conference on Industrial Technology (ICIT),2018,"Design, modeling, and simulation of a photovoltaic water pumping system",Photovoltaic water pumping system,Modeling,
651,IEEE International Conference on Industrial Technology (ICIT),2018,Dynamic modelling and control of a PV generator for large scale applications,Large scale applications,Control,
652,IEEE International Conference on Industrial Technology (ICIT),2018,Efficiency enhancement of PV cell emulating system in connection mode,Pv cell emulating system,Dynamics,
653,IEEE International Conference on Industrial Technology (ICIT),2018,Electrical characterizer of photovoltaic modules using the DC/DC Ćuk converter,Photovoltaic modules using,Electronics,
654,IEEE International Conference on Industrial Technology (ICIT),2018,Empirical investigation and Simulink-simulation modelling of hydropower generator characteristic impedance,Hydropower generator characteristic impedance,Electronics,
655,IEEE International Conference on Industrial Technology (ICIT),2018,Energy management strategy for hybrid power systems based on moving average filters and power forecasting,Hybrid power systems based,Dynamics,
656,IEEE International Conference on Industrial Technology (ICIT),2018,Experimental investigation of new designed solar parabolic trough collectors,New designed solar parabolic trough collectors,Dynamics,
657,IEEE International Conference on Industrial Technology (ICIT),2018,Extending battery life of smartphones by overcoming idle power consumption using ambient light energy harvesting,Overcoming idle power consumption using ambient light energy harvesting,Smart technologies,
658,IEEE International Conference on Industrial Technology (ICIT),2018,Fabrication of cantilever MEMs structure of C-axis grown AlN film for energy harvester application,Axis grown aln film,Dynamics,
659,IEEE International Conference on Industrial Technology (ICIT),2018,Hybrid full bridge-half bridge MML power converter for HVDC diode rectifier connection of large off-shore wind farms,Half bridge mml power converter,Electronics,
660,IEEE International Conference on Industrial Technology (ICIT),2018,Improved Lyapunov function based control approach for single-stage inverter grid interfacing solar photovoltaic system,Stage inverter grid interfacing solar photovoltaic system,Electronics,
661,IEEE International Conference on Industrial Technology (ICIT),2018,Innovative real-time energy management by using portfolio algorithms,Using portfolio algorithms,Algorithm,
662,IEEE International Conference on Industrial Technology (ICIT),2018,On the business case for merchant solar,Merchant solar,Dynamics,
663,IEEE International Conference on Industrial Technology (ICIT),2018,Local hierarchical control for industrial microgrids with improved frequency regulation,Local hierarchical control,Control,
664,IEEE International Conference on Industrial Technology (ICIT),2018,Loss minimisation strategy for DFIG in wind turbine considering iron losses,Wind turbine considering iron losses,Dynamics,
665,IEEE International Conference on Industrial Technology (ICIT),2018,Measurement of the I(V) characteristics of photovoltaic arrays by the capacitive load method for fault detection,Capacitive load method,Measurements,
666,IEEE International Conference on Industrial Technology (ICIT),2018,Multi-objective optimization for scheduling isolated microgrids,Scheduling isolated microgrids,Optimization,
667,IEEE International Conference on Industrial Technology (ICIT),2018,Optimal sizing and performance evaluation of a renewable energy based microgrid in future seaports,Renewable energy based microgrid,Optimization,
668,IEEE International Conference on Industrial Technology (ICIT),2018,Optimization and layout of a wind farm connected to a power distribution system,Wind farm connected,Optimization,
669,IEEE International Conference on Industrial Technology (ICIT),2018,Photovoltaic plant cloud shadowing and energy drops in Northern Europe,Photovoltaic plant cloud shadowing,Dynamics,
670,IEEE International Conference on Industrial Technology (ICIT),2018,PV modeling methods of an off-grid experimental microgrid,Pv modeling methods,Modeling,
671,IEEE International Conference on Industrial Technology (ICIT),2018,Robust multi-objective optimization of a photovoltaic system with grid connection,Robust multi,Optimization,
672,IEEE International Conference on Industrial Technology (ICIT),2018,Towards reliable microgrids — An economic and environmental evaluation,Towards reliable microgrids —,Dynamics,
673,IEEE International Conference on Industrial Technology (ICIT),2018,"Variable speed micro-hydro power plant: Modelling, losses analysis, and experiment validation",Variable speed micro,Modeling,
674,IEEE International Conference on Industrial Technology (ICIT),2018,Wind turbine power output prediction model design based on artificial neural networks and climatic spatiotemporal data,Wind turbine power output prediction model design based,AI,
675,IEEE International Conference on Industrial Technology (ICIT),2018,TT power systems and smart grids,Tt power systems,Smart technologies,
676,IEEE International Conference on Industrial Technology (ICIT),2018,A contract for demand response based on probability of call,Demand response based,Electronics,
677,IEEE International Conference on Industrial Technology (ICIT),2018,A deployable electrical load forecasting solution for commercial buildings,Deployable electrical load forecasting solution,Dynamics,
678,IEEE International Conference on Industrial Technology (ICIT),2018,A differential flatness theory-based control approach for steam-turbine power generation units,Turbine power generation units,Electronics,
679,IEEE International Conference on Industrial Technology (ICIT),2018,A novel approach to incentive based energy sharing among neighbourhood smart homes,Incentive based energy sharing among neighbourhood smart homes,Smart technologies,
680,IEEE International Conference on Industrial Technology (ICIT),2018,A novel damping strategy for low frequency oscillation suppression with MMC-type unified power flow controller,Type unified power flow controller,Control,
681,IEEE International Conference on Industrial Technology (ICIT),2018,A novel robust PLL algorithm applied to the control of a shunt active power filter using a self tuning filter concept,Novel robust pll algorithm applied,Algorithm,
682,IEEE International Conference on Industrial Technology (ICIT),2018,A scalable approach to efficient house power consumption and CO2 management through fuzzy logic,Efficient house power consumption,Electronics,
683,IEEE International Conference on Industrial Technology (ICIT),2018,A strategy for residential demand response management in modern electricity markets,Residential demand response management,Dynamics,
684,IEEE International Conference on Industrial Technology (ICIT),2018,An economic customer-oriented demand response model in electricity markets,Oriented demand response model,Modeling,
685,IEEE International Conference on Industrial Technology (ICIT),2018,An overall power flow algorithm to control the active power transfer at PCC in LV-distribution network,Overall power flow algorithm,AI,
686,IEEE International Conference on Industrial Technology (ICIT),2018,Analysis of 132kV/33kV 15MVA power transformer dissolved gas using transport-X Kelman Kit through Duval's triangle and Roger's Ratio prediction,33kv 15mva power transformer dissolved gas using transport,Numerical analysis,
687,IEEE International Conference on Industrial Technology (ICIT),2018,ANFIS based load frequency control in an isolated micro grid,Anfis based load frequency control,Control,
688,IEEE International Conference on Industrial Technology (ICIT),2018,Automatic reactive power compensation of an isolated wind-diesel hybrid grid,Automatic reactive power compensation,Electronics,
689,IEEE International Conference on Industrial Technology (ICIT),2018,Contribution of electric vehicles for frequency regulation in presence of diverse power sources and transmission links,Diverse power sources,Vehicle dynamics,
690,IEEE International Conference on Industrial Technology (ICIT),2018,"Critical clearing time transformation upon renewables integration through static converters, a case in microgrids",Critical clearing time transformation upon renewables integration,Dynamics,
691,IEEE International Conference on Industrial Technology (ICIT),2018,Design and control of energy storage system for enhanced frequency response grid service,Enhanced frequency response grid service,Control,
692,IEEE International Conference on Industrial Technology (ICIT),2018,Distribution grid topology validation and identification by graph-based load profile analysis,Distribution grid topology validation,System identification,
693,IEEE International Conference on Industrial Technology (ICIT),2018,Effect of smart meter measurements data on distribution state estimation,Smart meter measurements data,Smart technologies,
694,IEEE International Conference on Industrial Technology (ICIT),2018,Enabling winter behavior analysis on electrically heated residential buildings by smart sub-metering,Enabling winter behavior analysis,Smart technologies,
695,IEEE International Conference on Industrial Technology (ICIT),2018,"Energy management strategies for smart home regarding uncertainties: State of the art, trends, and challenges",Smart home regarding uncertainties,Smart technologies,
696,IEEE International Conference on Industrial Technology (ICIT),2018,Fault characteristics analysis and protection design for MMC-UPFC with high reliability,Fault characteristics analysis,Electronics,
697,IEEE International Conference on Industrial Technology (ICIT),2018,Fault diagnosis of transformer based on KPCA and Elman neural network,Elman neural network,AI,
698,IEEE International Conference on Industrial Technology (ICIT),2018,Fault-ride-through performance improvement of a PMSG based wind energy systems via coordinated control of STATCOM,Pmsg based wind energy systems via coordinated control,Control,
699,IEEE International Conference on Industrial Technology (ICIT),2018,Influences on resonances between EMI filter capacitors and the utility grid,Emi filter capacitors,Electronics,
700,IEEE International Conference on Industrial Technology (ICIT),2018,Low voltage electrical distribution network analysis under load variation,Low voltage electrical distribution network analysis,AI,
701,IEEE International Conference on Industrial Technology (ICIT),2018,Model reduction of converters for the analysis of 100% power electronics transmission systems,Power electronics transmission systems,Electronics,
702,IEEE International Conference on Industrial Technology (ICIT),2018,Optimising Indonesia's electricity market structure: Evidence of Sumatra and Java-Bali power system,Electricity market structure,Optimization,
703,IEEE International Conference on Industrial Technology (ICIT),2018,"Power system control with renewable sources, storages and power electronic converters",Power system control,Electronics,
704,IEEE International Conference on Industrial Technology (ICIT),2018,Reliability evaluation of smart grid system with large penetration of distributed energy resources,Smart grid system,Smart technologies,
705,IEEE International Conference on Industrial Technology (ICIT),2018,Scalability analysis of aggregation web services for smart grid fast automated demand response,Smart grid fast automated demand response,Smart technologies,
706,IEEE International Conference on Industrial Technology (ICIT),2018,Single phase load balancing in a three phase system at distribution and unit level,Single phase load balancing,Dynamics,
707,IEEE International Conference on Industrial Technology (ICIT),2018,Sizing of energy storage systems to enhance microgrid reliability,Enhance microgrid reliability,Dynamics,
708,IEEE International Conference on Industrial Technology (ICIT),2018,Smart grid real-time pricing optimization control with simulated annealing algorithm for office building air-conditioning facilities,Time pricing optimization control,Smart technologies,
709,IEEE International Conference on Industrial Technology (ICIT),2018,Statistical assessment of abrupt change detectors for non-intrusive load monitoring,Intrusive load monitoring,Dynamics,
710,IEEE International Conference on Industrial Technology (ICIT),2018,Voltage and power regulators guaranteeing stability of dc-links between DERs and the electricity grid,Power regulators guaranteeing stability,Electronics,
711,IEEE International Conference on Industrial Technology (ICIT),2018,Wireless communication technologies for smart grid (WAMS) deployment,Wireless communication technologies,Smart technologies,
712,IEEE International Conference on Industrial Technology (ICIT),2018,"TT sensors, actuators and micro-nanotechnology",Tt sensors,Electronics,
713,IEEE International Conference on Industrial Technology (ICIT),2018,A comparison between SVM and PLS for E-nose based gas concentration monitoring,Nose based gas concentration monitoring,Dynamics,
714,IEEE International Conference on Industrial Technology (ICIT),2018,Estimation of IMU orientation using linear Kalman Filter based on correntropy criterion,Imu orientation using linear kalman filter based,Measurements,
715,IEEE International Conference on Industrial Technology (ICIT),2018,FAT-based robust adaptive control of optical micro electro mechanical system,Optical micro electro mechanical system,Electronics,
716,IEEE International Conference on Industrial Technology (ICIT),2018,Towards miniaturized pH sensor based on carbon nanotubes assembled by DEP on titanium electrodes?,Towards miniaturized ph sensor based,Electronics,
717,IEEE International Conference on Industrial Technology (ICIT),2018,"TT cloud computing, big data and software engineering",Tt cloud computing,Dynamics,
718,IEEE International Conference on Industrial Technology (ICIT),2018,A Bayesian network based learning system for modelling faults in large-scale manufacturing,Bayesian network based learning system,AI,
719,IEEE International Conference on Industrial Technology (ICIT),2018,Cyber-physical systems security through multi-factor authentication and data analytics,Physical systems security,Electronics,
720,IEEE International Conference on Industrial Technology (ICIT),2018,Information and communication platform for providing smart community services: System implementation and use case in Saitama city,Providing smart community services,Smart technologies,
721,IEEE International Conference on Industrial Technology (ICIT),2018,Parking rank: A novel method of parking lots sorting and recommendation based on public information,Parking lots sorting,Dynamics,
722,IEEE International Conference on Industrial Technology (ICIT),2018,TT electronic systems on chip and embedded control,Tt electronic systems,Electronics,
723,IEEE International Conference on Industrial Technology (ICIT),2018,A distributed multicore real-time operating system family based on aspect-oriented programming,Time operating system family based,Numerical analysis,
724,IEEE International Conference on Industrial Technology (ICIT),2018,A solution to overcome some limitations of SDF based models,Sdf based models,Modeling,
725,IEEE International Conference on Industrial Technology (ICIT),2018,Design of an FPGA-based RRAM parameter measurement platform,Based rram parameter measurement platform,Measurements,
726,IEEE International Conference on Industrial Technology (ICIT),2018,FPGA realization of speech encryption based on modified chaotic logistic map,Modified chaotic logistic map,Dynamics,
727,IEEE International Conference on Industrial Technology (ICIT),2018,FPGA-based gait rehabilitation system,Based gait rehabilitation system,Dynamics,
728,IEEE International Conference on Industrial Technology (ICIT),2018,High-accuracy low-power energy metering chip without external crystal,Power energy metering chip without external crystal,Electronics,
729,IEEE International Conference on Industrial Technology (ICIT),2018,High-speed channel equalization scheme for 100 Gbps system,Speed channel equalization scheme,Dynamics,
730,IEEE International Conference on Industrial Technology (ICIT),2018,Quad driver for GaN transistors based dual active bridge with capacitive coupling,Gan transistors based dual active bridge,Electronics,
731,IEEE International Conference on Industrial Technology (ICIT),2018,Remote instruction call: An RPC approach on instructions for embedded multi-core systems,Remote instruction call,Electronics,
732,IEEE International Conference on Industrial Technology (ICIT),2018,Study of System-on-Chip devices to implement embedded real-time simulators of modular multi-level converters using high-level synthesis tools,Level converters using high,Numerical analysis,
733,IEEE International Conference on Industrial Technology (ICIT),2018,Task priority aware SoC-bus for embedded systems,Task priority aware soc,Dynamics,
734,IEEE International Conference on Industrial Technology (ICIT),2018,TT signal and image processing and computational intelligence,Tt signal,Dynamics,
735,IEEE International Conference on Industrial Technology (ICIT),2018,An evolutionary agents based system for data mining and local metric learning,Evolutionary agents based system,AI,
736,IEEE International Conference on Industrial Technology (ICIT),2018,An online incremental support vector machine for fault diagnosis using vibration signature analysis,Fault diagnosis using vibration signature analysis,Electronics,
737,IEEE International Conference on Industrial Technology (ICIT),2018,Analytical alignment for repairing micro patterns on transparent film in roll-to-roll process,Repairing micro patterns,Dynamics,
738,IEEE International Conference on Industrial Technology (ICIT),2018,Assessing the effect of transfer learning on myoelectric control systems with three electrode positions,Three electrode positions,AI,
739,IEEE International Conference on Industrial Technology (ICIT),2018,Automatic cattle identification based on fusion of texture features extracted from muzzle images,Automatic cattle identification based,System identification,
740,IEEE International Conference on Industrial Technology (ICIT),2018,Computerized radiogrammetry of third metacarpal using watershed and active appearance model,Third metacarpal using watershed,Electronics,
