,Conference,Year,Title,Keywords,Category,Note
193,IEEE International Conference on Industrial Technology (ICIT),2017,Unsupervised learning of finite mixtures using scaled dirichlet distribution and its application to software modules categorization,Finite mixtures using scaled dirichlet distribution,AI,
194,IEEE International Conference on Industrial Technology (ICIT),2017,VeNICE: A very deep neural network approach to no-reference image assessment,Deep neural network approach,AI,
195,IEEE International Conference on Industrial Technology (ICIT),2017,"Industrial automation, communication and informatics",Industrial automation,Dynamics,
196,IEEE International Conference on Industrial Technology (ICIT),2017,A comparison of neural network-based methods for load forecasting with selected input candidates,Selected input candidates,AI,
197,IEEE International Conference on Industrial Technology (ICIT),2017,A flexible architecture for data mining from heterogeneous data sources in automated production systems,Automated production systems,Dynamics,
198,IEEE International Conference on Industrial Technology (ICIT),2017,A flexible communication stack design for time sensitive embedded systems,Time sensitive embedded systems,Electronics,
199,IEEE International Conference on Industrial Technology (ICIT),2017,A workflow support system for the process and automation engineering of production plants,Workflow support system,Dynamics,
200,IEEE International Conference on Industrial Technology (ICIT),2017,An intelligent maintenance planning framework prototype for production systems,Intelligent maintenance planning framework prototype,Dynamics,
201,IEEE International Conference on Industrial Technology (ICIT),2017,Delay attack versus clock synchronization — A time chase,Delay attack versus clock synchronization —,Electronics,
202,IEEE International Conference on Industrial Technology (ICIT),2017,Development of an engine control unit: Implementation of the architecture of tasks,Engine control unit,Control,
203,IEEE International Conference on Industrial Technology (ICIT),2017,Development of the cross-linked integrated information system,Linked integrated information system,Dynamics,
204,IEEE International Conference on Industrial Technology (ICIT),2017,Evaluation of a formalized encryption library for safety-critical embedded systems,Formalized encryption library,Dynamics,
205,IEEE International Conference on Industrial Technology (ICIT),2017,Generating metamodel-based descriptions of automation components in AutomationML,Generating metamodel,Modeling,
206,IEEE International Conference on Industrial Technology (ICIT),2017,Handling strategy of dynamic resource events in cyber-physical production systems by a multi-criterial and multi-operational approach,Physical production systems,Electronics,
207,IEEE International Conference on Industrial Technology (ICIT),2017,Integration of existing ethernet devices into time-division-multiplexing ethernet,Existing ethernet devices,Dynamics,
208,IEEE International Conference on Industrial Technology (ICIT),2017,Model-document coupling in aPS engineering: Challenges and requirements engineering use case,Requirements engineering use case,Modeling,
209,IEEE International Conference on Industrial Technology (ICIT),2017,New method for definition of organized driving chains in industrial product model,Organized driving chains,Modeling,
210,IEEE International Conference on Industrial Technology (ICIT),2017,Re-transmission diversity with fast channel selectivity for reliable industrial WLAN system,Reliable industrial wlan system,Dynamics,
211,IEEE International Conference on Industrial Technology (ICIT),2017,Research and design of MVB bus administrator based on SOPC technology,Mvb bus administrator based,Dynamics,
212,IEEE International Conference on Industrial Technology (ICIT),2017,Surveying the features of industrial SOAs,Industrial soas,Dynamics,
213,IEEE International Conference on Industrial Technology (ICIT),2017,Towards an integrated plant engineering process using a data conversion tool for AutomationML,Integrated plant engineering process using,Dynamics,
214,IEEE International Conference on Industrial Technology (ICIT),2017,Translating IOPT Petri net models into PLC ladder diagrams,Translating iopt petri net models,Modeling,
215,IEEE International Conference on Industrial Technology (ICIT),2017,Unified analytical modeling of the error rates and the ergodic channel capacity in η-μ generalized fading channels with integer μ and maximal ratio combining receiver,Maximal ratio combining receiver,Electronics,
216,IEEE International Conference on Industrial Technology (ICIT),2017,"Cloud computing, data analytics, and software engineering",Software engineering,Dynamics,
217,IEEE International Conference on Industrial Technology (ICIT),2017,Anomaly detection in self-organizing industrial systems using pathlets,Organizing industrial systems using pathlets,Robotics,
218,IEEE International Conference on Industrial Technology (ICIT),2017,Designing combo recharge plans for telecom subscribers using itemset mining technique,Telecom subscribers using itemset mining technique,Dynamics,
219,IEEE International Conference on Industrial Technology (ICIT),2017,Distributed data recovery architecture based on schema segregation,Distributed data recovery architecture based,Dynamics,
220,IEEE International Conference on Industrial Technology (ICIT),2017,Improving collaborative filtering by selecting an effective user neighborhood for recommender systems,Improving collaborative filtering,Dynamics,
221,IEEE International Conference on Industrial Technology (ICIT),2017,Job seeker to vacancy matching using social network analysis,Vacancy matching using social network analysis,AI,
222,IEEE International Conference on Industrial Technology (ICIT),2017,"Sensor SelComp, a smart component for the industrial sensor cloud of the future",Industrial sensor cloud,Smart technologies,
223,IEEE International Conference on Industrial Technology (ICIT),2017,Industrial wireless networking,Industrial wireless networking,AI,
224,IEEE International Conference on Industrial Technology (ICIT),2017,A sub-microsecond clock synchronization protocol for wireless industrial monitoring and control networks,Microsecond clock synchronization protocol,AI,
225,IEEE International Conference on Industrial Technology (ICIT),2017,A zero human-intervention provisioning for industrial IoT devices,Industrial iot devices,IOT & VR/AR,
226,IEEE International Conference on Industrial Technology (ICIT),2017,Augmented reality based on edge computing using the example of remote live support,Remote live support,IOT & VR/AR,
227,IEEE International Conference on Industrial Technology (ICIT),2017,Evaluation of a software defined GFDM implementation for industry 4.0 applications,Software defined gfdm implementation,Dynamics,
228,IEEE International Conference on Industrial Technology (ICIT),2017,Feasibility of large antenna arrays towards low latency ultra reliable communication,Large antenna arrays towards low latency ultra reliable communication,Dynamics,
229,IEEE International Conference on Industrial Technology (ICIT),2017,Hybrid MAC mechanism for energy efficient communication in IEEE 802.11ah,Hybrid mac mechanism,Electronics,
230,IEEE International Conference on Industrial Technology (ICIT),2017,Reliable wireless communication and positioning enabling mobile control and safety applications in industrial environments,Positioning enabling mobile control,Electronics,
231,IEEE International Conference on Industrial Technology (ICIT),2017,Suitability of WiFi based communication devices in low power industrial applications,Wifi based communication devices,Dynamics,
232,IEEE International Conference on Industrial Technology (ICIT),2017,Universal Internet of Things solution: Protocol independent,Universal internet,IOT & VR/AR,
233,IEEE International Conference on Industrial Technology (ICIT),2017,Will 5G become yet another wireless technology for industrial automation?,5g become yet another wireless technology,Electronics,
234,IEEE International Conference on Industrial Technology (ICIT),2017,Real-time aspects of industrial cyber-physical systems,Time aspects,Numerical analysis,
235,IEEE International Conference on Industrial Technology (ICIT),2017,RTOS support in C-language toolchains,Rtos support,Dynamics,
236,IEEE International Conference on Industrial Technology (ICIT),2017,Supporting security protocols on CAN-based networks,Supporting security protocols,AI,
237,IEEE International Conference on Industrial Technology (ICIT),2017,Wireless sensor networks: Hardware software design aspects for industry,Hardware software design aspects,AI,
238,IEEE International Conference on Industrial Technology (ICIT),2017,A reconfigurable scheme of wireless power transmission in fully-enclosed box,Wireless power transmission,Electronics,
239,IEEE International Conference on Industrial Technology (ICIT),2017,A system for monitoring hand hygiene compliance based-on Internet-of-Things,Monitoring hand hygiene compliance based,IOT & VR/AR,
240,IEEE International Conference on Industrial Technology (ICIT),2017,Distributed home automation system based on IEC61499 function blocks and wireless sensor networks,Distributed home automation system based,AI,
241,IEEE International Conference on Industrial Technology (ICIT),2017,On-body signal propagation in WBANs for firefighters personal protective equipment: Statistical characterization and performance assessment,Firefighters personal protective equipment,Electronics,
242,IEEE International Conference on Industrial Technology (ICIT),2017,Planar inverted-F antenna design for a fully implantable mechanical circulatory support system,Fully implantable mechanical circulatory support system,Dynamics,
243,IEEE International Conference on Industrial Technology (ICIT),2017,SWSN: A safe wireless sensor network module for fail-silent systems,Safe wireless sensor network module,AI,
244,IEEE International Conference on Industrial Technology (ICIT),2017,We-care: An IoT-based health care system for elderly people,Based health care system,IOT & VR/AR,
245,IEEE International Conference on Industrial Technology (ICIT),2017,Intelligent control of electrified vehicles,Intelligent control,Vehicle dynamics,
246,IEEE International Conference on Industrial Technology (ICIT),2017,An analysis on plug-in electric vehicle's operating cost considering cost of battery capacity degradation,Operating cost considering cost,Vehicle dynamics,
247,IEEE International Conference on Industrial Technology (ICIT),2017,Discrete manufacturing ontology development,Discrete manufacturing ontology development,Electronics,
248,IEEE International Conference on Industrial Technology (ICIT),2017,Fuzzy sliding mode control of networked control systems and applications to independent-drive electric vehicles,Fuzzy sliding mode control,AI,
249,IEEE International Conference on Industrial Technology (ICIT),2017,MPC-based power management strategy for a series hybrid electric tracked bulldozer,Series hybrid electric tracked bulldozer,Electronics,
250,IEEE International Conference on Industrial Technology (ICIT),2017,Internet-of-things technology for industrial applications,Things technology,IOT & VR/AR,
251,IEEE International Conference on Industrial Technology (ICIT),2017,A performance evaluation of distributed control with STDMA switches,Stdma switches,Control,
252,IEEE International Conference on Industrial Technology (ICIT),2017,A session hijacking attack on physical layer key generation agreement,Physical layer key generation agreement,Electronics,
253,IEEE International Conference on Industrial Technology (ICIT),2017,An OPC UA server as a gateway that shares CAN network data and engineering knowledge,Opc ua server,AI,
254,IEEE International Conference on Industrial Technology (ICIT),2017,Bring your own key for the industrial Internet of Things,Industrial internet,IOT & VR/AR,
255,IEEE International Conference on Industrial Technology (ICIT),2017,Characterization of non-line of sight paths using 802.15.4a,Sight paths using 802,Robotics,
256,IEEE International Conference on Industrial Technology (ICIT),2017,Energy efficient irrigation scheduling system based on the ISO/IEC/IEEE 21451 standards,Energy efficient irrigation scheduling system based,Dynamics,
257,IEEE International Conference on Industrial Technology (ICIT),2017,Human factors and system design in factory automation,System design,Electronics,
258,IEEE International Conference on Industrial Technology (ICIT),2017,A novel Bayesian network-based fault prognostic method for semiconductor manufacturing process,Based fault prognostic method,AI,
259,IEEE International Conference on Industrial Technology (ICIT),2017,Development of standing assistive walker for domestic use,Standing assistive walker,Dynamics,
260,IEEE International Conference on Industrial Technology (ICIT),2017,Inflatable arm with rigidity for safe robots — 1st report: Proposal of joint structure,Safe robots — 1st report,Robotics,
261,IEEE International Conference on Industrial Technology (ICIT),2017,Proposal of communication robot with simple motions,Simple motions,Robotics,
262,IEEE International Conference on Industrial Technology (ICIT),2017,SETTLE code — A 2D code for 6-dof localization and its implementation on Android smartphone,Settle code —,Smart technologies,
263,IEEE International Conference on Industrial Technology (ICIT),2017,Advanced power electronics for power quality in distributed systems,Advanced power electronics,Electronics,
264,IEEE International Conference on Industrial Technology (ICIT),2017,A hybrid maximum power point tracking method for photovoltaic applications with reduced offline measurements,Hybrid maximum power point tracking method,Formulation,
265,IEEE International Conference on Industrial Technology (ICIT),2017,A simple control method for modular multilevel converters,Simple control method,Control,
266,IEEE International Conference on Industrial Technology (ICIT),2017,Enhanced standalone single-phase system with an SPFLI with a resonant controller,Enhanced standalone single,Control,
267,IEEE International Conference on Industrial Technology (ICIT),2017,Grid tie indirect matrix converter operating with unity power factor under double space vector modulation,Grid tie indirect matrix converter operating,Electronics,
268,IEEE International Conference on Industrial Technology (ICIT),2017,Harmonic power flow in unbalanced and polluted radial distribution systems,Polluted radial distribution systems,Dynamics,
269,IEEE International Conference on Industrial Technology (ICIT),2017,Modeling and contol to enhance a grid on/off operation of a single-phase system,Phase system,Modeling,
270,IEEE International Conference on Industrial Technology (ICIT),2017,Nine-level asymmetrical single phase multilevel inverter topology with low switching frequency and reduce device counts,Level asymmetrical single phase multilevel inverter topology,Dynamics,
271,IEEE International Conference on Industrial Technology (ICIT),2017,Photovoltaic system modeling and simulation,Photovoltaic system modeling,Modeling,
272,IEEE International Conference on Industrial Technology (ICIT),2017,Dependable wireless communication for industrial internet of things,Dependable wireless communication,IOT & VR/AR,
273,IEEE International Conference on Industrial Technology (ICIT),2017,Orchestration of containerized microservices for IIoT using Docker,Iiot using docker,IOT & VR/AR,
274,IEEE International Conference on Industrial Technology (ICIT),2017,Impedance-source converters for renewable energy conversion systems,Renewable energy conversion systems,Electronics,
275,IEEE International Conference on Industrial Technology (ICIT),2017,A model predictive control for low-frequency ripple power elimination of active power filter integrated single-phase quasi-Z-source inverter,Active power filter integrated single,Electronics,
276,IEEE International Conference on Industrial Technology (ICIT),2017,Wireless power transfer for industrial electronics,Wireless power transfer,Electronics,
277,IEEE International Conference on Industrial Technology (ICIT),2017,"In-motion wireless power transfer: Technology, infrastructure, challenges and market scenario",Motion wireless power transfer,Robotics,
278,IEEE International Conference on Industrial Technology (ICIT),2017,Interleaved DC/DC charger for wireless power tranfer,Wireless power tranfer,Electronics,
279,IEEE International Conference on Industrial Technology (ICIT),2017,Optimal design of resonant coupled multi-receiver wireless power transfer systems,Receiver wireless power transfer systems,Electronics,
280,IEEE International Conference on Industrial Technology (ICIT),2017,Innovation and commercialisation in industrial electronics,Industrial electronics,Electronics,
281,IEEE International Conference on Industrial Technology (ICIT),2017,Smart wearable technologies: Current status and market orientation through a patent analysis,Smart wearable technologies,Smart technologies,
282,IEEE International Conference on Industrial Technology (ICIT),2017,Energy efficient control of converters and AC drives,Energy efficient control,Electronics,
