,Conference,Year,Title,Keywords,Category,Note
178,IEEE International Conference on Industrial Technology (ICIT),2019,Reliability Comparison of DC Link Capacitor Bank for Different Configurations,Dc link capacitor bank,Electronics,
179,IEEE International Conference on Industrial Technology (ICIT),2019,Ultrasound-assisted Plasma-activated Water for Bacterial Inactivation in Poultry Industry,Poultry industry,Electronics,
180,IEEE International Conference on Industrial Technology (ICIT),2019,Engineering Education,Engineering education,Dynamics,
181,IEEE International Conference on Industrial Technology (ICIT),2019,Building a Curriculum for Industrial Network Security,Industrial network security,AI,
182,IEEE International Conference on Industrial Technology (ICIT),2019,Development and Outcomes of Teaching PID Control in Classroom with Hands on Learning Experience,Teaching pid control,AI,
183,IEEE International Conference on Industrial Technology (ICIT),2019,Integration of Project-Based Learning into Control System Laboratory Course for Electrical Engineering Students,Control system laboratory course,AI,
184,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-factor based enhancing students’ motivations,Factor based enhancing students ’ motivations,Electronics,
185,IEEE International Conference on Industrial Technology (ICIT),2019,Industry Presentations Extended Abstract [Breaker page],Industry presentations extended abstract,Electronics,
186,IEEE International Conference on Industrial Technology (ICIT),2019,Developing Predictable Embedded Systems in the Vehicle Industry: Results and Lessons Learned,Developing predictable embedded systems,AI,
187,IEEE International Conference on Industrial Technology (ICIT),2019,Implementation of Automated Vehicle Electrical and Electronic System using Cyber Physical System,Electronic system using cyber physical system,Vehicle dynamics,
188,IEEE International Conference on Industrial Technology (ICIT),2019,Routing instruction for autonomous mobile robot by using Float solution of RTK-GNSS using L1 signal,Gnss using l1 signal,Robotics,
189,IEEE International Conference on Industrial Technology (ICIT),2019,"Z-Source Converters Topologies, Modulation and Control Strategies, and their Applications",Source converters topologies,Control,
190,IEEE International Conference on Industrial Technology (ICIT),2019,A High Boost Bi-directional Series Z-source Inverter With Novel Switched Inductor Cells,Novel switched inductor cells,Dynamics,
191,IEEE International Conference on Industrial Technology (ICIT),2019,Input Current Ripples Cancellation in A New Three-level Neutral-Point-Clamped Bi-directional Coupled Quasi Z-Source Inverter,Input current ripples cancellation,Dynamics,
192,IEEE International Conference on Industrial Technology (ICIT),2019,Modified High Voltage Gain Soft-Switched Quasi-Switched Boost Inverter,Modified high voltage gain soft,Dynamics,
193,IEEE International Conference on Industrial Technology (ICIT),2019,Switched-Capacitor Embedded Quasi-Z-Source Inverters with Advanced Boosting Capability,Capacitor embedded quasi,Electronics,
194,IEEE International Conference on Industrial Technology (ICIT),2019,Wide Input Voltage Range High Step-Up DC-DC Converter with Fault-Tolerant Operation Capability,Wide input voltage range high step,Electronics,
195,IEEE International Conference on Industrial Technology (ICIT),2019,The Energy Storage Systems in Emerging Technologies,Energy storage systems,Dynamics,
196,IEEE International Conference on Industrial Technology (ICIT),2019,A Comparison of the Effects of Charging Strategies on Lithium-ion Cell Performance in High Temperature Environments,Ion cell performance,Dynamics,
197,IEEE International Conference on Industrial Technology (ICIT),2019,Energy Cost Optimization in Microgrids Using Model Predictive Control and Mixed Integer Linear Programming,Microgrids using model predictive control,Optimization,
198,IEEE International Conference on Industrial Technology (ICIT),2019,Optimal Management of Variable Speed Pumped-Storage Hydro-Electric Plant: Cases Study,Variable speed pumped,Optimization,
199,IEEE International Conference on Industrial Technology (ICIT),2019,A Three-dimensional thermal model for a commercial lithium-ion capacitor battery pack with non-uniform temperature distribution,Ion capacitor battery pack,Electronics,
200,IEEE International Conference on Industrial Technology (ICIT),2019,An Efficient Selective Miner Consensus Protocol in Blockchain Oriented IoT Smart Monitoring,Efficient selective miner consensus protocol,Smart technologies,
201,IEEE International Conference on Industrial Technology (ICIT),2019,Detection and Compensation of Covert Service-Degrading Intrusions in Cyber Physical Systems through Intelligent Adaptive Control,Intelligent adaptive control,Control,
202,IEEE International Conference on Industrial Technology (ICIT),2019,Generative Malware Outbreak Detection,Generative malware outbreak detection,Dynamics,
203,IEEE International Conference on Industrial Technology (ICIT),2019,Impact of GPS Time Spoofing Attacks on Cyber Physical Systems,Gps time spoofing attacks,Electronics,
204,IEEE International Conference on Industrial Technology (ICIT),2019,Mobile Malware Detection: An Analysis of Deep Learning Model,Mobile malware detection,AI,
205,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-Source Cyber-Attacks Detection using Machine Learning,Attacks detection using machine learning,AI,
206,IEEE International Conference on Industrial Technology (ICIT),2019,Security Hardening of Implantable Cardioverter Defibrillators,Implantable cardioverter defibrillators,Dynamics,
207,IEEE International Conference on Industrial Technology (ICIT),2019,Self-Adaptation Applied to MQTT via a Generic Autonomic Management Framework,Generic autonomic management framework,Dynamics,
208,IEEE International Conference on Industrial Technology (ICIT),2019,Vulnerability Modelling for Hybrid IT Systems,Vulnerability modelling,Modeling,
209,IEEE International Conference on Industrial Technology (ICIT),2019,Advanced Control of High Power Converters for Sustainable Energy,High power converters,Control,
210,IEEE International Conference on Industrial Technology (ICIT),2019,Comparative Analysis of Predictive Control Systems Applied to a Grid-Tied NPC Inverter,Predictive control systems applied,Control,
211,IEEE International Conference on Industrial Technology (ICIT),2019,Design of an Artificial Neural Network Control Based on Levenberg-Marquart Algorithm for Grid-Connected Packed U-Cell Inverter,Artificial neural network control based,AI,
212,IEEE International Conference on Industrial Technology (ICIT),2019,Investigation of Hysteresis-based State Feedback Controller for Grid-Interfaced Power Converters,Based state feedback controller,Electronics,
213,IEEE International Conference on Industrial Technology (ICIT),2019,Modeling and Control of a Three-level Dual Output Voltage Converter,Level dual output voltage converter,Control,
214,IEEE International Conference on Industrial Technology (ICIT),2019,Optimization method based on simplex algorithm for current control of modular multilevel converters,Optimization method based,Algorithm,
215,IEEE International Conference on Industrial Technology (ICIT),2019,Advanced Power Electronics for Power Quality in Distributed Power Systems,Distributed power systems,Electronics,
216,IEEE International Conference on Industrial Technology (ICIT),2019,Analysis of High Frequency Harmonics in Distribution Networks: 9 – 150 kHz,9 – 150 khz,AI,
217,IEEE International Conference on Industrial Technology (ICIT),2019,Dynamic Analysis of a Modular Three-Phase Rectifier System with Harmonic Mitigation Function: Addressing IEC 61000-3-12,Phase rectifier system,Numerical analysis,
218,IEEE International Conference on Industrial Technology (ICIT),2019,Finite Control Set Model Predictive Control of a Nine Switch Dual Output Converter as a Power Quality Conditioner,Finite control set model predictive control,Control,
219,IEEE International Conference on Industrial Technology (ICIT),2019,Model Predictive Control of Cascaded Multi-Output Multilevel Converter,Output multilevel converter,Control,
220,IEEE International Conference on Industrial Technology (ICIT),2019,The Original DSP Technique Implemented on a Five-Phase Indirect Matrix Converter 5P-IMC,Phase indirect matrix converter 5p,Dynamics,
221,IEEE International Conference on Industrial Technology (ICIT),2019,Advances in Data-Driven Process Monitoring and Control for Complex Industrial Systems,Driven process monitoring,Control,
222,IEEE International Conference on Industrial Technology (ICIT),2019,A Novel Data-Driven Fault Classification Method and its Application to DC Motor,Driven fault classification method,Electronics,
223,IEEE International Conference on Industrial Technology (ICIT),2019,Achieving Manufacturing Excellence through Data Driven Decisions,Data driven decisions,Electronics,
224,IEEE International Conference on Industrial Technology (ICIT),2019,Averaging Effect Model on Aggregation Margin of Fast Demand Responses of Building Multi-type Air-Conditioners,Fast demand responses,Modeling,
225,IEEE International Conference on Industrial Technology (ICIT),2019,Data Driven Model for Performance Evaluation and Anomaly Detection in Integrated Air Source Heat Pump Operation,Integrated air source heat pump operation,Modeling,
226,IEEE International Conference on Industrial Technology (ICIT),2019,Dimensionality Reduction and Anomaly Detection for CPPS Data using Autoencoder,Cpps data using autoencoder,Dynamics,
227,IEEE International Conference on Industrial Technology (ICIT),2019,Fault Detection Method of Local Outlier Factor for High-Speed Train of Running Gear Based on Inter-Variable Variance,Running gear based,Vehicle dynamics,
228,IEEE International Conference on Industrial Technology (ICIT),2019,Improved Data-Driven SKRs Based Fault Detection for Closed-Loop Systems with Deterministic Disturbance,Driven skrs based fault detection,Dynamics,
229,IEEE International Conference on Industrial Technology (ICIT),2019,Mechanical faults detection in induction machine using recursive PCA with weighted distance,Induction machine using recursive pca,Electronics,
230,IEEE International Conference on Industrial Technology (ICIT),2019,On the Identification of Decision Boundaries for Anomaly Detection in CPPS,Decision boundaries,System identification,
231,IEEE International Conference on Industrial Technology (ICIT),2019,On the Improvement of Variations in Producing Magnetic Heads Using Tracking Control,Producing magnetic heads using tracking control,Electronics,
232,IEEE International Conference on Industrial Technology (ICIT),2019,Quality Control of Continuous Wort Production through Production Data Analysis in Latent Space,Production data analysis,Electronics,
233,IEEE International Conference on Industrial Technology (ICIT),2019,Towards sustainable manufacturing by extending Manufacturing Execution System functions,Extending manufacturing execution system functions,Electronics,
234,IEEE International Conference on Industrial Technology (ICIT),2019,Robotics and Intelligent Sensing,Intelligent sensing,Robotics,
235,IEEE International Conference on Industrial Technology (ICIT),2019,A New Tensioning Method using Deep Reinforcement Learning for Surgical Pattern Cutting,New tensioning method using deep reinforcement learning,AI,
236,IEEE International Conference on Industrial Technology (ICIT),2019,Autonomous Mobile Robot Exploration in Unknown Indoor Environments Based on Rapidly-exploring Random Tree,Unknown indoor environments based,Robotics,
237,IEEE International Conference on Industrial Technology (ICIT),2019,Design of Bilateral Control Based on Equivalent Circuit Model,Equivalent circuit model,Control,
238,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-Agent Deep Reinforcement Learning with Human Strategies,Agent deep reinforcement learning,AI,
239,IEEE International Conference on Industrial Technology (ICIT),2019,Stabilizing Model Predictive Control with Optimized Terminal Sample Weight for Motion Cueing Algorithm,Stabilizing model predictive control,Robotics,
240,IEEE International Conference on Industrial Technology (ICIT),2019,Wireless Sensor Networks Hardware-Software Design Aspects for Industry,Wireless sensor networks hardware,AI,
241,IEEE International Conference on Industrial Technology (ICIT),2019,Multi-Purpose Communication Protocol for Wired and Wireless Sensor Networks with Actuators,Wireless sensor networks,AI,
242,IEEE International Conference on Industrial Technology (ICIT),2019,Advanced Solutions for Communication in Cooperative Cyber Physical Systems,Cooperative cyber physical systems,Dynamics,
243,IEEE International Conference on Industrial Technology (ICIT),2019,A Perspective on Ensuring Predictability in Time-critical and Secure Cooperative Cyber Physical Systems,Secure cooperative cyber physical systems,Dynamics,
244,IEEE International Conference on Industrial Technology (ICIT),2019,IntegrationDistiller: Automating Integration Analysis and Testing of Object-Oriented Applications,Automating integration analysis,Numerical analysis,
245,IEEE International Conference on Industrial Technology (ICIT),2019,Linked Data Architecture for Plan Execution in Distributed CPS,Linked data architecture,Dynamics,
246,IEEE International Conference on Industrial Technology (ICIT),2019,Industrial Wireless Networking,Industrial wireless networking,AI,
247,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed Detection with Non-identical Wireless Sensors for Industrial Applications,Identical wireless sensors,Electronics,
248,IEEE International Conference on Industrial Technology (ICIT),2019,"Grid-Connected Inverters for Renewable Energies Integration - Emerging Topologies, Control Techniques, and Applications",Renewable energies integration,Control,
249,IEEE International Conference on Industrial Technology (ICIT),2019,Demystification of Active Damping Design for Three Phase LCL Filters,Three phase lcl filters,Electronics,
250,IEEE International Conference on Industrial Technology (ICIT),2019,Virtual Flux Oriented Sensorless Direct Power Control of QZS Inverter Connected to Grid for Solar PV Applications,Virtual flux oriented sensorless direct power control,Control,
251,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed Intelligent Control Technique for Complex Networking Systems,Distributed intelligent control technique,AI,
252,IEEE International Conference on Industrial Technology (ICIT),2019,A Fast Non-parametric Detection Method for Infrared Small Dim Target,Infrared small dim target,Dynamics,
253,IEEE International Conference on Industrial Technology (ICIT),2019,Consensus of Multiple Lur’e Systems for Directed Communication Graphs with Distributed Adaptive Relative Output Feedback Protocol,Distributed adaptive relative output feedback protocol,Electronics,
254,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed rendezvous and consensus control of multiple unicycle-type vehicles under directed graphs,Type vehicles,Vehicle dynamics,
255,IEEE International Conference on Industrial Technology (ICIT),2019,Practical Formation Tracking of Networked Underactuated Vehicles on Group SE(3),Practical formation tracking,AI,
256,IEEE International Conference on Industrial Technology (ICIT),2019,Stability Analysis of Cooperative Control for Heterogeneous Multi-agent Systems with Nonlinear Dynamics,Stability analysis,Control,
257,IEEE International Conference on Industrial Technology (ICIT),2019,"Multilevel Inverters Applications, Reliability, Fault Diagnosis, and Post-Fault Operation",Multilevel inverters applications,Dynamics,
258,IEEE International Conference on Industrial Technology (ICIT),2019,Modular Multilevel Converter Using IGCT-based Cross-Connected Modules for Medium Voltage DC Grids,Modular multilevel converter using igct,Electronics,
259,IEEE International Conference on Industrial Technology (ICIT),2019,"Advanced Multilevel Converters with DC Capacitors - Modulation, Voltage Balancing, and Control Strategies",Advanced multilevel converters,Electronics,
260,IEEE International Conference on Industrial Technology (ICIT),2019,A comparative evaluation of modulation strategies for Hexverter–based Modular Multilevel Converters,Hexverter – based modular multilevel converters,Dynamics,
261,IEEE International Conference on Industrial Technology (ICIT),2019,A simple modulation strategy for a Reduced Multilevel Converter using Predictive Control,Reduced multilevel converter using predictive control,Formulation,
262,IEEE International Conference on Industrial Technology (ICIT),2019,Comparative Study of Two Adaptive Resonant Controllers in a Modular Multilevel Converter,Two adaptive resonant controllers,Control,
263,IEEE International Conference on Industrial Technology (ICIT),2019,Model Predictive Control of a five-level Neutral-Point-Clamped STATCOM,Model predictive control,Control,
264,IEEE International Conference on Industrial Technology (ICIT),2019,"New Reduced Switched Multilevel Inverter for Three-Phase Grid-Connected PV System, Performance Evaluation",New reduced switched multilevel inverter,Formulation,
265,IEEE International Conference on Industrial Technology (ICIT),2019,New Single-Phase Asymmetric Reduced Multilevel Inverter Based on Switched-Diode for Cascaded Multilevel Inverters,Phase asymmetric reduced multilevel inverter based,Formulation,
266,IEEE International Conference on Industrial Technology (ICIT),2019,"High Power Converters Topologies, Modulation and Control Strategies, and their Applications",High power converters topologies,Control,
267,IEEE International Conference on Industrial Technology (ICIT),2019,Design and Simulations of Discrete Sliding Mode Controller for DC-DC Buck Converter,Discrete sliding mode controller,Electronics,
268,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed Current Control of Cascaded Multilevel Inverters,Distributed current control,Control,
269,IEEE International Conference on Industrial Technology (ICIT),2019,Full wave modulation applied to 3-level FC and NPC inverters,Full wave modulation applied,Dynamics,
270,IEEE International Conference on Industrial Technology (ICIT),2019,Modified H-Bridge Inverter with Reduced Number of Switching Devices,Switching devices,Formulation,
271,IEEE International Conference on Industrial Technology (ICIT),2019,Selective Harmonic Elimination In Cascaded H-Bridge Multilevel Inverter Using Genetic Algorithm Approach,Bridge multilevel inverter using genetic algorithm approach,Algorithm,
272,IEEE International Conference on Industrial Technology (ICIT),2019,Comprehensive Comparison of Three Typical Bridge Structure Isolated Soft Switching DC-DC Topologies in the Application of Locomotive Traction,Three typical bridge structure isolated soft switching dc,Electronics,
273,IEEE International Conference on Industrial Technology (ICIT),2019,"Solid State Transformers Design, Control and Impact on Future Distribution Grid",Solid state transformers design,Electronics,
274,IEEE International Conference on Industrial Technology (ICIT),2019,Solid State Transformer with Integrated Input Stage,Solid state transformer,Dynamics,
275,IEEE International Conference on Industrial Technology (ICIT),2019,Control of Multiphase and Special Machines for Hybrid and Electric Mobility,Special machines,Electronics,
276,IEEE International Conference on Industrial Technology (ICIT),2019,3-D Multi-Nodal Thermal Modelling for Fault-Tolerant Machine,Nodal thermal modelling,Electronics,
277,IEEE International Conference on Industrial Technology (ICIT),2019,An Overview of Methods using Reduced-Ordered Transformation Matrices for Fault-Tolerant Control of 5-phase Machines with an Open Phase,Ordered transformation matrices,Formulation,
278,IEEE International Conference on Industrial Technology (ICIT),2019,Low Speed Sensorless Control of Non-Salient Poles Multiphase PMSM,Salient poles multiphase pmsm,Control,
279,IEEE International Conference on Industrial Technology (ICIT),2019,Smart City Applications Based on Internet of Things,Smart city applications based,Smart technologies,
280,IEEE International Conference on Industrial Technology (ICIT),2019,A Comparative Study of Environmental Correction Factor Determination for Acoustic Room,Environmental correction factor determination,Electronics,
281,IEEE International Conference on Industrial Technology (ICIT),2019,A Critical Review of Maturity Models in Information Technology and Human Landscapes on Industry 4.0,Maturity models,Modeling,
282,IEEE International Conference on Industrial Technology (ICIT),2019,Embedding CSPC database with CPS to enhance toy product safety,Enhance toy product safety,Dynamics,
283,IEEE International Conference on Industrial Technology (ICIT),2019,Smart Automation System for Controlling Various Appliances using a Mobile Device,Controlling various appliances using,Smart technologies,
284,IEEE International Conference on Industrial Technology (ICIT),2019,State-of-the-Art Automotive Technologies,Art automotive technologies,Dynamics,
285,IEEE International Conference on Industrial Technology (ICIT),2019,Clutch-to-Clutch Gearshift Control for Multi-Speed Electric Vehicles during Regenerative Braking Events,Speed electric vehicles,Vehicle dynamics,
286,IEEE International Conference on Industrial Technology (ICIT),2019,Efficiency Improvement of Motor Drive System by using a GaN Three Phase Inverter,Gan three phase inverter,Dynamics,
287,IEEE International Conference on Industrial Technology (ICIT),2019,Implementation of Node Authentication Algorithm of In-Vehicle Network in Connected Car,Node authentication algorithm,AI,
288,IEEE International Conference on Industrial Technology (ICIT),2019,Power-split strategy of a novel dual-input series-parallel hybrid electric vehicle,Parallel hybrid electric vehicle,Vehicle dynamics,
289,IEEE International Conference on Industrial Technology (ICIT),2019,Practical Limitations of Vehicle to Grid (V2G) Infrastructure,Practical limitations,Vehicle dynamics,
290,IEEE International Conference on Industrial Technology (ICIT),2019,The Analysis of a Ferriteless Rectangular Coupler With Reactive Assistive shielding Coils For EV Wireless Charging,Reactive assistive shielding coils,Electronics,
291,IEEE International Conference on Industrial Technology (ICIT),2019,Vehicle-to-Vehicle charging system fundamental and design comparison,Vehicle charging system fundamental,Vehicle dynamics,
292,IEEE International Conference on Industrial Technology (ICIT),2019,Transformerless Grid-connected PV Systems,Connected pv systems,Dynamics,
293,IEEE International Conference on Industrial Technology (ICIT),2019,A Doubly-Grounded Transformer-Less Single-Phase PV Inverter With Boost Capability,Phase pv inverter,Dynamics,
294,IEEE International Conference on Industrial Technology (ICIT),2019,A Single Stage Virtual Synchronous Machine,Single stage virtual synchronous machine,Electronics,
295,IEEE International Conference on Industrial Technology (ICIT),2019,"Analysis, Design, and Experimental Verification of High Step-up DC-DC Converter to Interface Renewable Energy Sources into DC Nanogrid",Interface renewable energy sources,Electronics,
296,IEEE International Conference on Industrial Technology (ICIT),2019,Switched-Capacitor Integrated Single-Phase (2N+1)-Levels Boost Inverter for Grid-Tied Photovoltaic (PV) Applications,1 )- levels boost inverter,Electronics,
297,IEEE International Conference on Industrial Technology (ICIT),2019,Microgrids and their Monitoring and Control,Monitoring,Control,
298,IEEE International Conference on Industrial Technology (ICIT),2019,A hardware-in-the-loop (HIL) testbed to evaluate the impact of the insertion and control of distributed generating sources,Distributed generating sources,Electronics,
299,IEEE International Conference on Industrial Technology (ICIT),2019,An Improved Direct Load Flow Approach for Unbalanced Active Distribution Networks with Multiple Voltage Levels and Configurations,Improved direct load flow approach,AI,
300,IEEE International Conference on Industrial Technology (ICIT),2019,An Investigation of the Impact of PV Penetration and BESS Capacity on Islanded Microgrids–A Small-Signal Based Analytical Approach,Signal based analytical approach,Electronics,
301,IEEE International Conference on Industrial Technology (ICIT),2019,Cost-Optimized Control of DC Microgrids based on Characteristic Diagrams,Dc microgrids based,Electronics,
302,IEEE International Conference on Industrial Technology (ICIT),2019,Decentralized Secondary Controller in Islanded DC Microgrids to Enhance Voltage Regulation and Load Sharing Accuracy,Load sharing accuracy,Electronics,
303,IEEE International Conference on Industrial Technology (ICIT),2019,Deterioration of Frequency Response in Low Inertia Networks due to Governor Dead-Bands,Low inertia networks due,AI,
304,IEEE International Conference on Industrial Technology (ICIT),2019,Impact of Multiple Motor Loads on Dynamic Performance and Stability of Microgrids,Multiple motor loads,Electronics,
305,IEEE International Conference on Industrial Technology (ICIT),2019,Investigation on an AC Grid Failure Handling of Industrial DC Microgrids with an Energy Storage,Ac grid failure handling,Electronics,
306,IEEE International Conference on Industrial Technology (ICIT),2019,Sensitivity of Prediction Error on the Performance of a Preventive Controller for Microgrids,Preventive controller,Control,
307,IEEE International Conference on Industrial Technology (ICIT),2019,Understanding Microgrids and Their Future Trends,Understanding microgrids,Dynamics,
308,IEEE International Conference on Industrial Technology (ICIT),2019,New Contributions,New contributions,Dynamics,
309,IEEE International Conference on Industrial Technology (ICIT),2019,A Review of Wireless Sensor Network Localisation Based on Software Defined Networking,Wireless sensor network localisation based,AI,
310,IEEE International Conference on Industrial Technology (ICIT),2019,Avoiding Currents Overshoot in IPOP DAB System,Ipop dab system,Dynamics,
311,IEEE International Conference on Industrial Technology (ICIT),2019,Core Loss Modeling Based on Equivalent Circuit for Switched Reluctance Motors,Core loss modeling based,Modeling,
312,IEEE International Conference on Industrial Technology (ICIT),2019,Data Aggregation in Software-Defined Wireless Sensor Networks: A Review,Defined wireless sensor networks,AI,
313,IEEE International Conference on Industrial Technology (ICIT),2019,DBTOR: A Dynamic Binary Translation Architecture for Modern Embedded Systems,Dynamic binary translation architecture,Dynamics,
314,IEEE International Conference on Industrial Technology (ICIT),2019,Digital Decentralized Current Control for Parallel Multiphase Converter,Digital decentralized current control,Smart technologies,
315,IEEE International Conference on Industrial Technology (ICIT),2019,Distributed Robust Estimation with Dynamics Uncertainties and Random Communication Topologies,Random communication topologies,Measurements,
316,IEEE International Conference on Industrial Technology (ICIT),2019,Flexible Models for Smart Maintenance,Smart maintenance,Smart technologies,
317,IEEE International Conference on Industrial Technology (ICIT),2019,Harmonic Analysis of Common-Mode Voltage in Quasi-Z-Source Inverters,Source inverters,Numerical analysis,
318,IEEE International Conference on Industrial Technology (ICIT),2019,Impact of transmission topology for protective operations in multi-terminal HVDC networks,Terminal hvdc networks,AI,
319,IEEE International Conference on Industrial Technology (ICIT),2019,Model Predictive Control for the New Reduced Multi-level Grid-Connected Converter,New reduced multi,Formulation,
320,IEEE International Conference on Industrial Technology (ICIT),2019,NB-IoT based Tree Health Monitoring System,Iot based tree health monitoring system,IOT & VR/AR,
321,IEEE International Conference on Industrial Technology (ICIT),2019,Non-Intrusive Hardware Acceleration for Dynamic Binary Translation in Embedded Systems,Intrusive hardware acceleration,Electronics,
322,IEEE International Conference on Industrial Technology (ICIT),2019,Performance Evaluation of Cascaded H-bridge Multilevel Grid-Connected Converter with Model Predictive Control Technique,Model predictive control technique,Control,
323,IEEE International Conference on Industrial Technology (ICIT),2019,Real Time Voltage Sag Monitoring Based on Embedded S-Transform Algorithm in Labview,Real time voltage sag monitoring based,Algorithm,
324,IEEE International Conference on Industrial Technology (ICIT),2019,Control of interleaved DC-DC boost converter based on extended state observer for fuel cell application,Dc boost converter based,Electronics,
325,IEEE International Conference on Industrial Technology (ICIT),2019,Model predictive control of interleaved DC-DC boost converter with current compensation,Model predictive control,Electronics,
326,IEEE International Conference on Industrial Technology (ICIT),2019,Comparison of SiC-based DC-DC modular converters for EV fast DC chargers,Ev fast dc chargers,Electronics,
327,IEEE International Conference on Industrial Technology (ICIT),2019,Investigation of power oscillation at common DC bus in DC grid,Common dc bus,Electronics,
328,IEEE International Conference on Industrial Technology (ICIT),2019,A novel constant frequency sliding mode control for bidirectional quadratic boost-buck converter,Novel constant frequency sliding mode control,Control,
329,IEEE International Conference on Industrial Technology (ICIT),2019,An energy management strategy based on state machine with power compensation for photovoltaic-PEMFC-lithium battery power system,Energy management strategy based,Electronics,
330,IEEE International Conference on Industrial Technology (ICIT),2019,A smooth sliding mode control for a high-conversion-ratio bidirectional DC-DC converter,Smooth sliding mode control,Electronics,
