,Conference,Year,Title,Keywords,Category,Note
190,IEEE International Conference on Robotics and Automation,2018,Balance Control Using Both ZMP and COM Height Variations: A Convex Boundedness Approach,Convex boundedness approach,Electronics,
191,IEEE International Conference on Robotics and Automation,2018,An MPC Walking Framework with External Contact Forces,Mpc walking framework,Electronics,
192,IEEE International Conference on Robotics and Automation,2018,Inclusion of Angular Momentum During Planning for Capture Point Based Walking,Capture point based walking,Dynamics,
193,IEEE International Conference on Robotics and Automation,2018,Subject-Independent Data Pooling in Classification of Gait Intent Using Mechanomyography on a Transtibial Amputee,Gait intent using mechanomyography,Dynamics,
194,IEEE International Conference on Robotics and Automation,2018,Embroidered Electrodes for Control of Affordable Myoelectric Prostheses,Affordable myoelectric prostheses,Electronics,
195,IEEE International Conference on Robotics and Automation,2018,Continuous Wrist Joint Control Using Muscle Deformation Measured on Forearm Skin,Continuous wrist joint control using muscle deformation measured,Measurements,
196,IEEE International Conference on Robotics and Automation,2018,Empirical Quantification and Modeling of Muscle Deformation: Toward Ultrasound-Driven Assistive Device Control,Driven assistive device control,Control,
197,IEEE International Conference on Robotics and Automation,2018,Grasp-training Robot to Activate Neural Control Loop for Reflex and Experimental Verification,Activate neural control loop,AI,
198,IEEE International Conference on Robotics and Automation,2018,Multi-View 3D Entangled Forest for Semantic Segmentation and Mapping,View 3d entangled forest,Dynamics,
199,IEEE International Conference on Robotics and Automation,2018,Mark Yourself: Road Marking Segmentation via Weakly-Supervised Annotations from Multimodal Data,Road marking segmentation via weakly,AI,
200,IEEE International Conference on Robotics and Automation,2018,Semantic Labeling of Indoor Environments from 3D RGB Maps,3d rgb maps,Dynamics,
201,IEEE International Conference on Robotics and Automation,2018,Practical Motion Segmentation for Urban Street View Scenes,Urban street view scenes,Robotics,
202,IEEE International Conference on Robotics and Automation,2018,SqueezeSeg: Convolutional Neural Nets with Recurrent CRF for Real-Time Road-Object Segmentation from 3D LiDAR Point Cloud,3d lidar point cloud,AI,
203,IEEE International Conference on Robotics and Automation,2018,Driven to Distraction: Self-Supervised Distractor Learning for Robust Monocular Visual Odometry in Urban Environments,Robust monocular visual odometry,AI,
204,IEEE International Conference on Robotics and Automation,2018,Semantic Mapping with Omnidirectional Vision,Semantic mapping,Dynamics,
205,IEEE International Conference on Robotics and Automation,2018,Semantic Segmentation from Limited Training Data,Limited training data,Vehicle dynamics,
206,IEEE International Conference on Robotics and Automation,2018,Planning Ergonomic Sequences of Actions in Human-Robot Interaction,Planning ergonomic sequences,Robotics,
207,IEEE International Conference on Robotics and Automation,2018,Proposal of Collaboration Safety in a Coexistence Environment of Human and Robots,Collaboration safety,Robotics,
208,IEEE International Conference on Robotics and Automation,2018,A Robust Method to Predict Temporal Aspects of Actions by Observation,Predict temporal aspects,Electronics,
209,IEEE International Conference on Robotics and Automation,2018,Augmented Reality for Feedback in a Shared Control Spraying Task,Shared control spraying task,IOT & VR/AR,
210,IEEE International Conference on Robotics and Automation,2018,Interactive Robot Knowledge Patching Using Augmented Reality,Interactive robot knowledge patching using augmented reality,IOT & VR/AR,
211,IEEE International Conference on Robotics and Automation,2018,Using Constrained Optimization for Real-Time Synchronization of Verbal and Nonverbal Robot Behavior,Using constrained optimization,Vehicle dynamics,
212,IEEE International Conference on Robotics and Automation,2018,Learning Task-Based Instructional Policy for Excavator-Like Robots,Based instructional policy,AI,
213,IEEE International Conference on Robotics and Automation,2018,Playdough to Roombots: Towards a Novel Tangible User Interface for Self-reconfigurable Modular Robots,Novel tangible user interface,Robotics,
214,IEEE International Conference on Robotics and Automation,2018,A Hierarchical Model for Action Recognition Based on Body Parts,Action recognition based,AI,
215,IEEE International Conference on Robotics and Automation,2018,3D Human Pose Estimation in RGBD Images for Robotic Task Learning,3d human pose estimation,AI,
216,IEEE International Conference on Robotics and Automation,2018,Safe and Efficient Human-Robot Collaboration Part I: Estimation of Human Arm Motions,Robot collaboration part,Robotics,
217,IEEE International Conference on Robotics and Automation,2018,Robust Real-Time 3D Person Detection for Indoor and Outdoor Applications,Time 3d person detection,Numerical analysis,
218,IEEE International Conference on Robotics and Automation,2018,Pedestrian Feature Generation in Fish-Eye Images via Adversary,Eye images via adversary,Dynamics,
219,IEEE International Conference on Robotics and Automation,2018,Eye on You: Fusing Gesture Data from Depth Camera and Inertial Sensors for Person Identification,Fusing gesture data,System identification,
220,IEEE International Conference on Robotics and Automation,2018,Human Motion Capture Using a Drone,Human motion capture using,Robotics,
221,IEEE International Conference on Robotics and Automation,2018,Navigating Occluded Intersections with Autonomous Vehicles Using Deep Reinforcement Learning,Autonomous vehicles using deep reinforcement learning,AI,
222,IEEE International Conference on Robotics and Automation,2018,Autonomous Vehicle Navigation in Rural Environments Without Detailed Prior Maps,Rural environments without detailed prior maps,Vehicle dynamics,
223,IEEE International Conference on Robotics and Automation,2018,"Design of an Autonomous Racecar: Perception, State Estimation and System Integration",System integration,Measurements,
224,IEEE International Conference on Robotics and Automation,2018,Dynamic Occupancy Grid Prediction for Urban Autonomous Driving: A Deep Learning Approach with Fully Automatic Labeling,Dynamic occupancy grid prediction,AI,
225,IEEE International Conference on Robotics and Automation,2018,Realtime Vehicle and Pedestrian Tracking for Didi Udacity Self-Driving Car Challenge,Driving car challenge,Vehicle dynamics,
226,IEEE International Conference on Robotics and Automation,2018,End-to-End Race Driving with Deep Reinforcement Learning,Deep reinforcement learning,AI,
227,IEEE International Conference on Robotics and Automation,2018,Scalable Decision Making with Sensor Occlusions for Autonomous Driving,Scalable decision making,Dynamics,
228,IEEE International Conference on Robotics and Automation,2018,Situation Assessment for Planning Lane Changes: Combining Recurrent Models and Prediction,Planning lane changes,Modeling,
229,IEEE International Conference on Robotics and Automation,2018,Design and Analysis of a Novel Underwater Glider - RoBuoy,Novel underwater glider,Numerical analysis,
230,IEEE International Conference on Robotics and Automation,2018,"Modeling Speed-, Load-, and Position-Dependent Friction Effects in Strain Wave Gears","Modeling speed -, load -,",Vehicle dynamics,
231,IEEE International Conference on Robotics and Automation,2018,Real-Time Identification of Robot Payload Using a Multirate Quaternion-Based Kalman Filter and Recursive Total Least-Squares,Robot payload using,System identification,
232,IEEE International Conference on Robotics and Automation,2018,Optimal Active Sensing with Process and Measurement Noise,Optimal active sensing,Measurements,
233,IEEE International Conference on Robotics and Automation,2018,Encoderless Gimbal Calibration of Dynamic Multi-Camera Clusters,Encoderless gimbal calibration,Dynamics,
234,IEEE International Conference on Robotics and Automation,2018,Stickman: Towards a Human Scale Acrobatic Robot,Human scale acrobatic robot,Robotics,
235,IEEE International Conference on Robotics and Automation,2018,3D Lidar-IMU Calibration Based on Upsampled Preintegrated Measurements for Motion Distortion Correction,Upsampled preintegrated measurements,Robotics,
236,IEEE International Conference on Robotics and Automation,2018,High-Precision Depth Estimation with the 3D LiDAR and Stereo Fusion,Precision depth estimation,Measurements,
237,IEEE International Conference on Robotics and Automation,2018,Sampled-Point Network for Classification of Deformed Building Element Point Clouds,Deformed building element point clouds,AI,
238,IEEE International Conference on Robotics and Automation,2018,Recognizing Objects in-the-Wild: Where do we Stand?,Recognizing objects,AI,
239,IEEE International Conference on Robotics and Automation,2018,A Controlled-Delay Event Camera Framework for On-Line Robotics,Delay event camera framework,Robotics,
240,IEEE International Conference on Robotics and Automation,2018,Gemsketch: Interactive Image-Guided Geometry Extraction from Point Clouds,Guided geometry extraction,Electronics,
241,IEEE International Conference on Robotics and Automation,2018,Where can i do this? Geometric Affordances from a Single Example with the Interaction Tensor,Single example,Electronics,
242,IEEE International Conference on Robotics and Automation,2018,A Low-Cost Navigation Strategy for Yield Estimation in Vineyards,Cost navigation strategy,Measurements,
243,IEEE International Conference on Robotics and Automation,2018,Object Detection for Cattle Gait Tracking,Cattle gait tracking,Electronics,
244,IEEE International Conference on Robotics and Automation,2018,Routing Algorithms for Robot Assisted Precision Irrigation,Robot assisted precision irrigation,Robotics,
245,IEEE International Conference on Robotics and Automation,2018,Real-Time Semantic Segmentation of Crop and Weed for Precision Agriculture Robots Leveraging Background Knowledge in CNNs,Precision agriculture robots leveraging background knowledge,Robotics,
246,IEEE International Conference on Robotics and Automation,2018,Robustly Adjusting Indoor Drip Irrigation Emitters with the Toyota HSR Robot,Robustly adjusting indoor drip irrigation emitters,Robotics,
247,IEEE International Conference on Robotics and Automation,2018,Preliminary Study of Twisted String Actuation Through a Conduit Toward Soft and Wearable Actuation,Conduit toward soft,Smart technologies,
248,IEEE International Conference on Robotics and Automation,2018,Stiffness Decomposition and Design Optimization of Under-Actuated Tendon-Driven Robotic Systems,Driven robotic systems,Robotics,
249,IEEE International Conference on Robotics and Automation,2018,Design and Development of Effective Transmission Mechanisms on a Tendon Driven Hand Orthosis for Stroke Patients,Tendon driven hand orthosis,Dynamics,
250,IEEE International Conference on Robotics and Automation,2018,Discovering a Library of Rhythmic Gaits for Spherical Tensegrity Locomotion,Spherical tensegrity locomotion,Robotics,
251,IEEE International Conference on Robotics and Automation,2018,Line-Based Global Localization of a Spherical Camera in Manhattan Worlds,Based global localization,Dynamics,
252,IEEE International Conference on Robotics and Automation,2018,Optimizing Placement and Number of RF Beacons to Achieve Better Indoor Localization,Achieve better indoor localization,Electronics,
253,IEEE International Conference on Robotics and Automation,2018,Robust Target-Relative Localization with Ultra-Wideband Ranging and Communication,Wideband ranging,Dynamics,
254,IEEE International Conference on Robotics and Automation,2018,Visual Odometry Using a Homography Formulation with Decoupled Rotation and Translation Estimation Using Minimal Solutions,Translation estimation using minimal solutions,Formulation,
255,IEEE International Conference on Robotics and Automation,2018,Local Nearest Neighbor Integrity Risk Evaluation for Robot Navigation,Local nearest neighbor integrity risk evaluation,Robotics,
256,IEEE International Conference on Robotics and Automation,2018,Aided Inertial Navigation with Geometric Features: Observability Analysis,Aided inertial navigation,Numerical analysis,
257,IEEE International Conference on Robotics and Automation,2018,Omnidirectional CNN for Visual Place Recognition and Navigation,Visual place recognition,AI,
258,IEEE International Conference on Robotics and Automation,2018,Addressing Challenging Place Recognition Tasks Using Generative Adversarial Networks,Addressing challenging place recognition tasks using generative adversarial networks,AI,
259,IEEE International Conference on Robotics and Automation,2018,Re-Deployment Algorithms for Multiple Service Robots to Optimize Task Response,Optimize task response,Robotics,
260,IEEE International Conference on Robotics and Automation,2018,Multi-Agent Time-Based Decision-Making for the Search and Action Problem,Based decision,Electronics,
261,IEEE International Conference on Robotics and Automation,2018,Multi-robot Dubins Coverage with Autonomous Surface Vehicles,Robot dubins coverage,Vehicle dynamics,
262,IEEE International Conference on Robotics and Automation,2018,How Many Robots are Enough: A Multi-Objective Genetic Algorithm for the Single-Objective Time-Limited Complete Coverage Problem,Limited complete coverage problem,Robotics,
263,IEEE International Conference on Robotics and Automation,2018,Joint Multi-Policy Behavior Estimation and Receding-Horizon Trajectory Planning for Automated Urban Driving,Policy behavior estimation,Measurements,
264,IEEE International Conference on Robotics and Automation,2018,Robust Environmental Mapping by Mobile Sensor Networks,Robust environmental mapping,AI,
265,IEEE International Conference on Robotics and Automation,2018,Best Response Model Predictive Control for Agile Interactions Between Autonomous Ground Vehicles,Best response model predictive control,Vehicle dynamics,
266,IEEE International Conference on Robotics and Automation,2018,A Deep Incremental Boltzmann Machine for Modeling Context in Robots,Deep incremental boltzmann machine,AI,
267,IEEE International Conference on Robotics and Automation,2018,Accelerating Model Learning with Inter-Robot Knowledge Transfer,Robot knowledge transfer,AI,
268,IEEE International Conference on Robotics and Automation,2018,Online Learning of a Memory for Learning Rates,Online learning,AI,
269,IEEE International Conference on Robotics and Automation,2018,Learning Coupled Forward-Inverse Models with Combined Prediction Errors,Learning coupled forward,AI,
270,IEEE International Conference on Robotics and Automation,2018,DEFO-NET: Learning Body Deformation Using Generative Adversarial Networks,Learning body deformation using generative adversarial networks,AI,
271,IEEE International Conference on Robotics and Automation,2018,Bodily Aware Soft Robots: Integration of Proprioceptive and Exteroceptive Sensors,Bodily aware soft robots,Robotics,
272,IEEE International Conference on Robotics and Automation,2018,Deep Learning a Quadrotor Dynamic Model for Multi-Step Prediction,Quadrotor dynamic model,AI,
273,IEEE International Conference on Robotics and Automation,2018,Safe Learning of Quadrotor Dynamics Using Barrier Certificates,Quadrotor dynamics using barrier certificates,AI,
274,IEEE International Conference on Robotics and Automation,2018,Data-Efficient Decentralized Visual SLAM,Efficient decentralized visual slam,Dynamics,
275,IEEE International Conference on Robotics and Automation,2018,A Linear Least Square Initialization Method for 3D Pose Graph Optimization Problem,Linear least square initialization method,Optimization,
276,IEEE International Conference on Robotics and Automation,2018,IMLS-SLAM: Scan-to-Model Matching Based on 3D Data,Model matching based,Modeling,
277,IEEE International Conference on Robotics and Automation,2018,ApriISAM: Real-Time Smoothing and Mapping,Time smoothing,Numerical analysis,
278,IEEE International Conference on Robotics and Automation,2018,Fast Nonlinear Approximation of Pose Graph Node Marginalization,Pose graph node marginalization,Dynamics,
279,IEEE International Conference on Robotics and Automation,2018,A Benchmark Comparison of Monocular Visual-Inertial Odometry Algorithms for Flying Robots,Inertial odometry algorithms,Robotics,
280,IEEE International Conference on Robotics and Automation,2018,Direct Sparse Visual-Inertial Odometry Using Dynamic Marginalization,Inertial odometry using dynamic marginalization,Dynamics,
281,IEEE International Conference on Robotics and Automation,2018,A Monocular SLAM System Leveraging Structural Regularity in Manhattan World,Monocular slam system leveraging structural regularity,Dynamics,
282,IEEE International Conference on Robotics and Automation,2018,Visual Saliency-Aware Receding Horizon Autonomous Exploration with Application to Aerial Robotics,Aware receding horizon autonomous exploration,Robotics,
283,IEEE International Conference on Robotics and Automation,2018,Perception-aware Receding Horizon Navigation for MAVs,Aware receding horizon navigation,Dynamics,
284,IEEE International Conference on Robotics and Automation,2018,Viewpoint-Tolerant Place Recognition Combining 2D and 3D Information for UAV Navigation,Tolerant place recognition combining 2d,AI,
285,IEEE International Conference on Robotics and Automation,2018,"Flexible Stereo: Constrained, Non-Rigid, Wide-Baseline Stereo Vision for Fixed-Wing Aerial Platforms",Wing aerial platforms,Vehicle dynamics,
286,IEEE International Conference on Robotics and Automation,2018,Visual-Inertial Navigation Algorithm Development Using Photorealistic Camera Simulation in the Loop,Inertial navigation algorithm development using photorealistic camera simulation,Algorithm,
287,IEEE International Conference on Robotics and Automation,2018,Development and Implementation of High Power Hexapole Magnetic Tweezer System for Micromanipulations,High power hexapole magnetic tweezer system,Dynamics,
288,IEEE International Conference on Robotics and Automation,2018,Robotic Immobilization of Motile Sperm,Robotic immobilization,Robotics,
289,IEEE International Conference on Robotics and Automation,2018,Automated Non-Invasive Measurement of Sperm Motility and Morphology Parameters,Sperm motility,Measurements,
290,IEEE International Conference on Robotics and Automation,2018,Construction of Hepatic Lobule-Like Vascular Network by Using Magnetic Fields,Using magnetic fields,AI,
291,IEEE International Conference on Robotics and Automation,2018,A Framework for Sensorless Tissue Motion Tracking in Robotic Endomicroscopy Scanning,Sensorless tissue motion tracking,Robotics,
292,IEEE International Conference on Robotics and Automation,2018,SAT-C: An Efficient Control Strategy for Assembly of Heterogeneous Stress-Engineered MEMS Microrobots,Engineered mems microrobots,Robotics,
293,IEEE International Conference on Robotics and Automation,2018,Robotic Intracellular Manipulation: 3D Navigation and Measurement Inside a Single Cell,Robotic intracellular manipulation,Robotics,
294,IEEE International Conference on Robotics and Automation,2018,ViTac: Feature Sharing Between Vision and Tactile Sensing for Cloth Texture Recognition,Cloth texture recognition,AI,
295,IEEE International Conference on Robotics and Automation,2018,Calibration and Analysis of Tactile Sensors as Slip Detectors,Tactile sensors,Electronics,
296,IEEE International Conference on Robotics and Automation,2018,"Voronoi Features for Tactile Sensing: Direct Inference of Pressure, Shear, and Contact Locations",Voronoi features,Electronics,
297,IEEE International Conference on Robotics and Automation,2018,Learning Manipulation Graphs from Demonstrations Using Multimodal Sensory Signals,Demonstrations using multimodal sensory signals,AI,
298,IEEE International Conference on Robotics and Automation,2018,ExoSense: Measuring Manipulation in a Wearable Manner,Wearable manner,Smart technologies,
299,IEEE International Conference on Robotics and Automation,2018,Robotizing Double-Bar Ankle-Foot Orthosis,Robotizing double,Robotics,
300,IEEE International Conference on Robotics and Automation,2018,"Design and Benchtop Validation of a Powered Knee-Ankle Prosthesis with High-Torque, Low-Impedance Actuators",Powered knee,Electronics,
301,IEEE International Conference on Robotics and Automation,2018,Variable Transmission Series Elastic Actuator for Robotic Prosthesis,Variable transmission series elastic actuator,Robotics,
302,IEEE International Conference on Robotics and Automation,2018,Towards Restoring Locomotion for Paraplegics: Realizing Dynamically Stable Walking on Exoskeletons,Realizing dynamically stable walking,Robotics,
303,IEEE International Conference on Robotics and Automation,2018,Autonomous Multi-Joint Soft Exosuit for Assistance with Walking Overground,Joint soft exosuit,Dynamics,
304,IEEE International Conference on Robotics and Automation,2018,A Lightweight and Efficient Portable Soft Exosuit for Paretic Ankle Assistance in Walking After Stroke,Efficient portable soft exosuit,Dynamics,
305,IEEE International Conference on Robotics and Automation,2018,Comparing Assistive Admittance Control Algorithms for a Trunk Supporting Exoskeleton,Comparing assistive admittance control algorithms,Algorithm,
306,IEEE International Conference on Robotics and Automation,2018,Dynamic Actuator Selection and Robust State-Feedback Control of Networked Soft Actuators,Networked soft actuators,AI,
307,IEEE International Conference on Robotics and Automation,2018,Safety and Guaranteed Stability Through Embedded Energy-Aware Actuators,Guaranteed stability,Electronics,
308,IEEE International Conference on Robotics and Automation,2018,High-Level MLN-Based Approach for Spatial Context Disambiguation,Spatial context disambiguation,Electronics,
309,IEEE International Conference on Robotics and Automation,2018,Pairwise Consistent Measurement Set Maximization for Robust Multi-Robot Map Merging,Pairwise consistent measurement set maximization,Robotics,
310,IEEE International Conference on Robotics and Automation,2018,Task-Specific Sensor Planning for Robotic Assembly Tasks,Specific sensor planning,Robotics,
311,IEEE International Conference on Robotics and Automation,2018,Map-Aware Particle Filter for Localization,Aware particle filter,Dynamics,
312,IEEE International Conference on Robotics and Automation,2018,Active Motion-Based Communication for Robots with Monocular Vision,Monocular vision,Robotics,
313,IEEE International Conference on Robotics and Automation,2018,A Novel Recurrent Neural Network for Improving Redundant Manipulator Motion Planning Completeness,Improving redundant manipulator motion planning completeness,AI,
314,IEEE International Conference on Robotics and Automation,2018,Robust Collision Avoidance via Sliding Control,Robust collision avoidance via sliding control,Control,
315,IEEE International Conference on Robotics and Automation,2018,Optimizing Simulations with Noise-Tolerant Structured Exploration,Tolerant structured exploration,Optimization,
316,IEEE International Conference on Robotics and Automation,2018,Using a Memory of Motion to Efficiently Warm-Start a Nonlinear Predictive Controller,Nonlinear predictive controller,Robotics,
317,IEEE International Conference on Robotics and Automation,2018,Goal Directed Dynamics,Goal directed dynamics,Dynamics,
318,IEEE International Conference on Robotics and Automation,2018,Regression-Based Linear Quadratic Regulator,Based linear quadratic regulator,Dynamics,
319,IEEE International Conference on Robotics and Automation,2018,Time-Optimal Path Tracking via Reachability Analysis,Optimal path tracking via reachability analysis,Robotics,
320,IEEE International Conference on Robotics and Automation,2018,Acceleration of Gradient-Based Path Integral Method for Efficient Optimal and Inverse Optimal Control,Based path integral method,Robotics,
321,IEEE International Conference on Robotics and Automation,2018,Charging Station Placement for Indoor Robotic Applications,Indoor robotic applications,Robotics,
322,IEEE International Conference on Robotics and Automation,2018,Path Tracking of a Two-Wheel Steering Mobile Robot: An Accurate and Robust Multi-Model Off-Road Steering Strategy,Wheel steering mobile robot,Robotics,
323,IEEE International Conference on Robotics and Automation,2018,Annotating Traversable Gaps in Walkable Environments,Annotating traversable gaps,Dynamics,
324,IEEE International Conference on Robotics and Automation,2018,Topological Nearest-Neighbor Filtering for Sampling-Based Planners,Topological nearest,Dynamics,
325,IEEE International Conference on Robotics and Automation,2018,Integration of Local Geometry and Metric Information in Sampling-Based Motion Planning,Based motion planning,Robotics,
326,IEEE International Conference on Robotics and Automation,2018,Realization of a Real-Time Optimal Control Strategy to Stabilize a Falling Humanoid Robot with Hand Contact,Time optimal control strategy,Robotics,
327,IEEE International Conference on Robotics and Automation,2018,Markerless Visual Servoing on Unknown Objects for Humanoid Robot Platforms,Markerless visual servoing,Robotics,
328,IEEE International Conference on Robotics and Automation,2018,Generating Assistive Humanoid Motions for Co-Manipulation Tasks with a Multi-Robot Quadratic Program Controller,Robot quadratic program controller,Robotics,
329,IEEE International Conference on Robotics and Automation,2018,Affordance-Based Multi-Contact Whole-Body Pose Sequence Planning for Humanoid Robots in Unknown Environments,Body pose sequence planning,Robotics,
330,IEEE International Conference on Robotics and Automation,2018,Model-Based External Force/Moment Estimation for Humanoid Robots with no Torque Measurement,Based external force,Robotics,
331,IEEE International Conference on Robotics and Automation,2018,Nonintuitive Optima for Dynamic Locomotion: The Acrollbot,Nonintuitive optima,Robotics,
332,IEEE International Conference on Robotics and Automation,2018,Simultaneous Planning and Estimation Based on Physics Reasoning in Robot Manipulation,Simultaneous planning,Robotics,
333,IEEE International Conference on Robotics and Automation,2018,Learning Modes of Within-Hand Manipulation,Learning modes,AI,
334,IEEE International Conference on Robotics and Automation,2018,Cost Functions to Specify Full-Body Motion and Multi-Goal Manipulation Tasks,Goal manipulation tasks,Robotics,
335,IEEE International Conference on Robotics and Automation,2018,Robot Composite Learning and the Nunchaku Flipping Challenge,Robot composite learning,AI,
336,IEEE International Conference on Robotics and Automation,2018,Iterative Learning Scheme for Dexterous In-Hand Manipulation with Stochastic Uncertainty,Iterative learning scheme,AI,
337,IEEE International Conference on Robotics and Automation,2018,Dexterous Manipulation by Two Fingers with Coupled Joints,Two fingers,Dynamics,
338,IEEE International Conference on Robotics and Automation,2018,Extrinsic Dexterity Through Active Slip Control Using Deep Predictive Models,Active slip control using deep predictive models,AI,
339,IEEE International Conference on Robotics and Automation,2018,A General Pipeline for 3D Detection of Vehicles,General pipeline,Vehicle dynamics,
340,IEEE International Conference on Robotics and Automation,2018,Meshed Up: Learnt Error Correction in 3D Reconstructions,Learnt error correction,AI,
341,IEEE International Conference on Robotics and Automation,2018,Fast Disparity Estimation Using Dense Networks,Fast disparity estimation using dense networks,AI,
342,IEEE International Conference on Robotics and Automation,2018,SceneCut: Joint Geometric and Object Segmentation for Indoor Scenes,Object segmentation,Dynamics,
343,IEEE International Conference on Robotics and Automation,2018,Bayesian Viewpoint-Dependent Robust Classification Under Model and Localization Uncertainty,Dependent robust classification,Uncertainty quantification,
344,IEEE International Conference on Robotics and Automation,2018,Signature of Topologically Persistent Points for 3D Point Cloud Description,3d point cloud description,Dynamics,
345,IEEE International Conference on Robotics and Automation,2018,Label Fusion: A Pipeline for Generating Ground Truth Labels for Real RGBD Data of Cluttered Scenes,Generating ground truth labels,Dynamics,
346,IEEE International Conference on Robotics and Automation,2018,Dropout Sampling for Robust Object Detection in Open-Set Conditions,Robust object detection,Dynamics,
347,IEEE International Conference on Robotics and Automation,2018,Early Turn-Taking Prediction with Spiking Neural Networks for Human Robot Collaboration,Spiking neural networks,AI,
348,IEEE International Conference on Robotics and Automation,2018,Learning Human Ergonomic Preferences for Handovers,Learning human ergonomic preferences,AI,
349,IEEE International Conference on Robotics and Automation,2018,Joining High-Level Symbolic Planning with Low-Level Motion Primitives in Adaptive HRI: Application to Dressing Assistance,Level symbolic planning,Robotics,
350,IEEE International Conference on Robotics and Automation,2018,A Passivity-Based Strategy for Coaching in Human-Robot Interaction,Robot interaction,Robotics,
351,IEEE International Conference on Robotics and Automation,2018,A Tensegrity-Inspired Compliant 3-DOF Compliant Joint,Inspired compliant 3,Dynamics,
352,IEEE International Conference on Robotics and Automation,2018,Training Deep Neural Networks for Visual Servoing,Training deep neural networks,AI,
353,IEEE International Conference on Robotics and Automation,2018,A Delay Compensation Approach for Pan-Tilt-Unit-based Stereoscopic 360 Degree Telepresence Systems Using Head Motion Prediction,Based stereoscopic 360 degree telepresence systems using head motion prediction,Robotics,
354,IEEE International Conference on Robotics and Automation,2018,Improving 6D Pose Estimation of Objects in Clutter Via Physics-Aware Monte Carlo Tree Search,Aware monte carlo tree search,Measurements,
355,IEEE International Conference on Robotics and Automation,2018,SE3-Pose-Nets: Structured Deep Dynamics Models for Visuomotor Control,Structured deep dynamics models,AI,
356,IEEE International Conference on Robotics and Automation,2018,"Fast Object Learning and Dual-arm Coordination for Cluttered Stowing, Picking, and Packing",Fast object learning,AI,
357,IEEE International Conference on Robotics and Automation,2018,Optical Sensing and Control Methods for Soft Pneumatically Actuated Robotic Manipulators,Soft pneumatically actuated robotic manipulators,Robotics,
358,IEEE International Conference on Robotics and Automation,2018,Mono-Stixels: Monocular Depth Reconstruction of Dynamic Street Scenes,Monocular depth reconstruction,Dynamics,
359,IEEE International Conference on Robotics and Automation,2018,The DriveU Traffic Light Dataset: Introduction and Comparison with Existing Datasets,Driveu traffic light dataset,Dynamics,
360,IEEE International Conference on Robotics and Automation,2018,Modeling Driver Behavior from Demonstrations in Dynamic Environments Using Spatiotemporal Lattices,Dynamic environments using spatiotemporal lattices,IOT & VR/AR,
361,IEEE International Conference on Robotics and Automation,2018,Multimodal Probabilistic Model-Based Planning for Human-Robot Interaction,Multimodal probabilistic model,Robotics,
362,IEEE International Conference on Robotics and Automation,2018,AA-ICP: Iterative Closest Point with Anderson Acceleration,Iterative closest point,Electronics,
363,IEEE International Conference on Robotics and Automation,2018,Robust and Fast 3D Scan Alignment Using Mutual Information,Fast 3d scan alignment using mutual information,Dynamics,
364,IEEE International Conference on Robotics and Automation,2018,Drive Video Analysis for the Detection of Traffic Near-Miss Incidents,Drive video analysis,Numerical analysis,
365,IEEE International Conference on Robotics and Automation,2018,A Modular Dielectric Elastomer Actuator to Drive Miniature Autonomous Underwater Vehicles,Drive miniature autonomous underwater vehicles,Vehicle dynamics,
366,IEEE International Conference on Robotics and Automation,2018,Proprioceptive-Inertial Autonomous Locomotion for Articulated Robots,Inertial autonomous locomotion,Robotics,
367,IEEE International Conference on Robotics and Automation,2018,Autonomous Bio-Inspired Small-Object Detection and Avoidance,Object detection,Dynamics,
368,IEEE International Conference on Robotics and Automation,2018,PISRob: A Pneumatic Soft Robot for Locomoting Like an Inchworm,Pneumatic soft robot,Robotics,
369,IEEE International Conference on Robotics and Automation,2018,Continuous Growth in Plant-Inspired Robots Through 3D Additive Manufacturing,3d additive manufacturing,Robotics,
370,IEEE International Conference on Robotics and Automation,2018,Investigation of Scaling Effect of Copper Microwire Based on in-Situ Nanorobotic Twisting Inside SEM,Situ nanorobotic twisting inside sem,Robotics,
371,IEEE International Conference on Robotics and Automation,2018,Optimisation of Trap Design for Vibratory Bowl Feeders,Vibratory bowl feeders,Optimization,
372,IEEE International Conference on Robotics and Automation,2018,Teach-and-Replay of Mobile Robot with Particle Filter on Episode,Particle filter,Robotics,
373,IEEE International Conference on Robotics and Automation,2018,Vision-Based Robotic Grasping and Manipulation of USB Wires,Based robotic grasping,Robotics,
374,IEEE International Conference on Robotics and Automation,2018,Visual Grasping for a Lightweight Aerial Manipulator Based on NSGA-II and Kinematic Compensation,Lightweight aerial manipulator based,Dynamics,
375,IEEE International Conference on Robotics and Automation,2018,"Track, Then Decide: Category-Agnostic Vision-Based Multi-Object Tracking",Object tracking,Electronics,
376,IEEE International Conference on Robotics and Automation,2018,Vision-Based Global Localization Using Ceiling Space Density,Based global localization using ceiling space density,Electronics,
377,IEEE International Conference on Robotics and Automation,2018,Beyond Pixels: Leveraging Geometry and Shape Cues for Online Multi-Object Tracking,Shape cues,Electronics,
378,IEEE International Conference on Robotics and Automation,2018,Multi-Task Domain Adaptation for Deep Learning of Instance Grasping from Simulation,Task domain adaptation,AI,
379,IEEE International Conference on Robotics and Automation,2018,Learning Robotic Assembly from CAD,Learning robotic assembly,AI,
380,IEEE International Conference on Robotics and Automation,2018,Accurate and Adaptive in Situ Fabrication of an Undulated Wall Using an on-Board Visual Sensing System,Board visual sensing system,Electronics,
