,Conference,Year,Title,Keywords,Category,Note
174,IEEE International Conference on Industrial Technology (ICIT),2021,Feasibility Study on Virtual Process Controllers as Basis for Future Industrial Automation Systems,Future industrial automation systems,Control,
175,IEEE International Conference on Industrial Technology (ICIT),2021,Flexible Tool Manipulation for High-Accuracy Removal Processing of Unknown Shape Convex parts,Unknown shape convex parts,Electronics,
176,IEEE International Conference on Industrial Technology (ICIT),2021,Implementation of a Model Based Numerical Control for the Gravity Die Casting Process,Model based numerical control,Control,
177,IEEE International Conference on Industrial Technology (ICIT),2021,Industrial Robotic Arm in Machining Process Aimed to 3D Objects Reconstruction,Machining process aimed,Robotics,
178,IEEE International Conference on Industrial Technology (ICIT),2021,IO-Link Wireless Device Cryptographic Performance and Energy Efficiency,Link wireless device cryptographic performance,Electronics,
179,IEEE International Conference on Industrial Technology (ICIT),2021,Knowledge Internalization using Virtual Training on the HoloLens,Knowledge internalization using virtual training,Vehicle dynamics,
180,IEEE International Conference on Industrial Technology (ICIT),2021,Leader-Follower Formation for UAVs with FOVs Constraint,Fovs constraint,Formulation,
181,IEEE International Conference on Industrial Technology (ICIT),2021,Long-Term LoRa Experiments in a Chemical Plant,Term lora experiments,Dynamics,
182,IEEE International Conference on Industrial Technology (ICIT),2021,Operations for non-disruptive modification of real-time network schedules,Time network schedules,AI,
183,IEEE International Conference on Industrial Technology (ICIT),2021,Optimal Control with Linear Integer Programming for Reducing the Energy Consumption of Interdependent Mixing Machines in Foundry,Linear integer programming,Electronics,
184,IEEE International Conference on Industrial Technology (ICIT),2021,QoS for Dynamic Deployment of IoT Services,Iot services,IOT & VR/AR,
185,IEEE International Conference on Industrial Technology (ICIT),2021,Real-time Alarm Dissemination in Mobile Industrial Networks,Time alarm dissemination,AI,
186,IEEE International Conference on Industrial Technology (ICIT),2021,Recommendation of Best Practices for Industrial Agent Systems based on the IEEE 2660.1 Standard,Industrial agent systems based,Electronics,
187,IEEE International Conference on Industrial Technology (ICIT),2021,Resilient Consensus-based Economic Dispatch Strategy for Power Security Monitoring,Based economic dispatch strategy,Dynamics,
188,IEEE International Conference on Industrial Technology (ICIT),2021,Simulation Components in Gazebo,Simulation components,Modeling,
189,IEEE International Conference on Industrial Technology (ICIT),2021,Smart Valve Detection System for Water Distribution Networks,Smart valve detection system,AI,
190,IEEE International Conference on Industrial Technology (ICIT),2021,SSL-SP: A Semi-Supervised-Learning-Based Stream Partitioning Method for Scale Iterated Scheduling in Time-Sensitive Networks,Based stream partitioning method,AI,
191,IEEE International Conference on Industrial Technology (ICIT),2021,Statistical analysis of execution time profile for temporal validation of a distributed hard real-time system,Distributed hard real,Numerical analysis,
192,IEEE International Conference on Industrial Technology (ICIT),2021,Survival Time-aware Dynamic Multi-connectivity for Industrial Control Applications,Industrial control applications,Control,
193,IEEE International Conference on Industrial Technology (ICIT),2021,The Effects of Brightness Difference on Visual Perception of Characters,Visual perception,Electronics,
194,IEEE International Conference on Industrial Technology (ICIT),2021,Tunnelling and Mirroring Operational Technology Data with IP-based Middlewares,Mirroring operational technology data,Dynamics,
195,IEEE International Conference on Industrial Technology (ICIT),2021,Vibration Measurement and Visualization in Semiconductor AMHS on the basis of IoT,Vibration measurement,IOT & VR/AR,
196,IEEE International Conference on Industrial Technology (ICIT),2021,Industrial Electronics and Education,Industrial electronics,Electronics,
197,IEEE International Conference on Industrial Technology (ICIT),2021,Development of Aerospace Power System Laboratory for Advanced Research and Undergraduate Education,Aerospace power system laboratory,Electronics,
198,IEEE International Conference on Industrial Technology (ICIT),2021,E-Learning in Industrial Electronics during Covid-19,Industrial electronics,AI,
199,IEEE International Conference on Industrial Technology (ICIT),2021,"High precision, geometry independent analytical method for self-inductance calculation in planar coils",Geometry independent analytical method,Dynamics,
200,IEEE International Conference on Industrial Technology (ICIT),2021,"Relationship between Trends, Job Profiles, Skills and Training Programs in the Factory of the Future",Training programs,Vehicle dynamics,
201,IEEE International Conference on Industrial Technology (ICIT),2021,"Telepresence robot, nano-computers and advanced cameras as educational tools",Telepresence robot,Robotics,
202,IEEE International Conference on Industrial Technology (ICIT),2021,SS Advanced Technology on Human Factors in Real World,Ss advanced technology,Electronics,
203,IEEE International Conference on Industrial Technology (ICIT),2021,Development of a Walking Promotion Device using Arm Swing Induced by Parametric Excitation : Second report: Design of second prototype,Walking promotion device using arm swing induced,Robotics,
204,IEEE International Conference on Industrial Technology (ICIT),2021,Leveraging machine learning approaches to estimate the impact of thermostat setpoints on individual household gas consumption,Leveraging machine learning approaches,AI,
205,IEEE International Conference on Industrial Technology (ICIT),2021,Lifetime-Oriented Control Strategies for Hybrid Energy Storage Systems in an Islanded Microgrid,Hybrid energy storage systems,Control,
206,IEEE International Conference on Industrial Technology (ICIT),2021,Respiratory control design to improve body haemoglobin levels,Improve body haemoglobin levels,Control,
207,IEEE International Conference on Industrial Technology (ICIT),2021,Advanced Control of GridConnected Inverters for Distributed Generation and Power Quality,Power quality,Electronics,
208,IEEE International Conference on Industrial Technology (ICIT),2021,Computationally Efficient Set-based Predictive Control for Grid-tied Inverters,Computationally efficient set,Control,
209,IEEE International Conference on Industrial Technology (ICIT),2021,Design of a Model Predictive Control for a Boost Type Matrix Converter,Boost type matrix converter,Control,
210,IEEE International Conference on Industrial Technology (ICIT),2021,Sequence-Frame Coupling Admittance Analysis and Stability of VSC Connected to Weak Grid,Frame coupling admittance analysis,Numerical analysis,
211,IEEE International Conference on Industrial Technology (ICIT),2021,Teaching and Promoting Electronics Classes Including Online Classes,Promoting electronics classes including online classes,Electronics,
212,IEEE International Conference on Industrial Technology (ICIT),2021,Laser Distance Meter and LIDAR Demonstrator Module for Teaching of Sensors,Lidar demonstrator module,Measurements,
213,IEEE International Conference on Industrial Technology (ICIT),2021,Industrial and Power Electronics for Transactive Energy Systems,Transactive energy systems,Electronics,
214,IEEE International Conference on Industrial Technology (ICIT),2021,Energy Routers in Transactive Energy Communities,Transactive energy communities,Electronics,
215,IEEE International Conference on Industrial Technology (ICIT),2021,Modulation strategy and control of Modular Cascade H-Bridge Converters as Input-side of a Multi-port Smart Transformer,Port smart transformer,Smart technologies,
216,IEEE International Conference on Industrial Technology (ICIT),2021,Electric Drives for Electrical Mobility and Green Energy,Green energy,Dynamics,
217,IEEE International Conference on Industrial Technology (ICIT),2021,A Novel Fault Tolerant Smart System for BLDC motor based Electric Vehicles,Novel fault tolerant smart system,Smart technologies,
218,IEEE International Conference on Industrial Technology (ICIT),2021,Anisotropy-based Sensorless Control for Electrical Drives – Part I: Basic Principle,Electrical drives – part,Control,
219,IEEE International Conference on Industrial Technology (ICIT),2021,Current Trajectory-Based Fault Detection and Fault Tolerant Control for Three-phase Induction Drives,Phase induction drives,Control,
220,IEEE International Conference on Industrial Technology (ICIT),2021,Generic loss minimization for nonlinear synchronous machines by analytical computation of optimal reference currents considering copper and iron losses,Optimal reference currents considering copper,Electronics,
221,IEEE International Conference on Industrial Technology (ICIT),2021,Nine-Phase-based Fractional-Slot Winding Layouts for Integrated EV On-board Battery Chargers,Slot winding layouts,Electronics,
222,IEEE International Conference on Industrial Technology (ICIT),2021,Symmetrical Six-Phase Induction Machines: A Solution for Multiphase Direct Control Strategies,Multiphase direct control strategies,Electronics,
223,IEEE International Conference on Industrial Technology (ICIT),2021,Advanced Topologies and Control Techniques for Multilevel Converters,Multilevel converters,Control,
224,IEEE International Conference on Industrial Technology (ICIT),2021,Direct Active and Reactive Power Control for Grid-Connected PEC9 Inverter Using Finite Control Set Model Predictive Method,Connected pec9 inverter using finite control set model predictive method,Electronics,
225,IEEE International Conference on Industrial Technology (ICIT),2021,On the potential of parallel multilevel Current Source Inverter using SiC devices for renewable applications,Parallel multilevel current source inverter using sic devices,Dynamics,
226,IEEE International Conference on Industrial Technology (ICIT),2021,"Z Packed U-cell (ZPUC) topology, configuration of single DC Source single-phase and three-phase Multilevel Converter",Single dc source single,Electronics,
227,IEEE International Conference on Industrial Technology (ICIT),2021,Advances in Digital Transformation of Manufacturing Environments. Integrated Development 4.0,Integrated development 4,Smart technologies,
228,IEEE International Conference on Industrial Technology (ICIT),2021,Adaptive Signal Filtering Platform for a CPS/IoT Ecosystem,Adaptive signal filtering platform,IOT & VR/AR,
229,IEEE International Conference on Industrial Technology (ICIT),2021,AI-Supported Marketplace For Industrial Capabilities,Supported marketplace,Electronics,
230,IEEE International Conference on Industrial Technology (ICIT),2021,Control of heterogenous AMHS in semiconductor industry under consideration of dynamic transport carrier transfers,Dynamic transport carrier transfers,Control,
231,IEEE International Conference on Industrial Technology (ICIT),2021,Investigation of Predictive Maintenance for Semiconductor Manufacturing and its Impacts on the Supply Chain,Supply chain,Electronics,
232,IEEE International Conference on Industrial Technology (ICIT),2021,Sensors data fusion for smart decisions making: A novel bi-functional system for the evaluation of sensors contribution in classification problems,Smart decisions making,Smart technologies,
233,IEEE International Conference on Industrial Technology (ICIT),2021,Smart Platform for Rapid Prototyping: Solutions in the Dilemma of Flexibility and Standardization,Smart platform,Smart technologies,
