,Conference,Year,Title,Keywords,Category,Note
262,IEEE International Conference on Robotics and Automation,2019,Yaw Torque Authority for a Flapping-Wing Micro-Aerial Vehicle,Yaw torque authority,Vehicle dynamics,
263,IEEE International Conference on Robotics and Automation,2019,Data-efficient Learning of Morphology and Controller for a Microrobot,Efficient learning,AI,
264,IEEE International Conference on Robotics and Automation,2019,Retrieval of magnetic medical microrobots from the bloodstream,Magnetic medical microrobots,Robotics,
265,IEEE International Conference on Robotics and Automation,2019,Experiments with Human-inspired Behaviors in a Humanoid Robot: Quasi-static Balancing using Toe-off Motion and Stretched Knees,Static balancing using toe,Robotics,
266,IEEE International Conference on Robotics and Automation,2019,Prediction Maps for Real-Time 3D Footstep Planning in Dynamic Environments,Time 3d footstep planning,Numerical analysis,
267,IEEE International Conference on Robotics and Automation,2019,See and Be Seen – Rapid and Likeable High-Definition Camera-Eye for Anthropomorphic Robots,Seen – rapid,Robotics,
268,IEEE International Conference on Robotics and Automation,2019,Generalized Orientation Learning in Robot Task Space,Robot task space,AI,
269,IEEE International Conference on Robotics and Automation,2019,ATLAS FaST: Fast and Simple Scheduled TDOA for Reliable Ultra-Wideband Localization,Simple scheduled tdoa,Dynamics,
270,IEEE International Conference on Robotics and Automation,2019,HD Map Change Detection with a Boosted Particle Filter,Hd map change detection,Dynamics,
271,IEEE International Conference on Robotics and Automation,2019,Non-parametric Error Modeling for Ultra-wideband Localization Networks,Wideband localization networks,AI,
272,IEEE International Conference on Robotics and Automation,2019,Self-Supervised Incremental Learning for Sound Source Localization in Complex Indoor Environment,Supervised incremental learning,AI,
273,IEEE International Conference on Robotics and Automation,2019,Automated Models of Human Everyday Activity based on Game and Virtual Reality Technology,Human everyday activity based,IOT & VR/AR,
274,IEEE International Conference on Robotics and Automation,2019,Development of a strain gauge based disturbance estimation and compensation technique for a wheeled inverted pendulum robot,Strain gauge based disturbance estimation,Vehicle dynamics,
275,IEEE International Conference on Robotics and Automation,2019,Spatio-temporal representation for long-term anticipation of human presence in service robotics,Term anticipation,Robotics,
276,IEEE International Conference on Robotics and Automation,2019,Object Transfer Point Estimation for Fluent Human-Robot Handovers,Object transfer point estimation,Robotics,
277,IEEE International Conference on Robotics and Automation,2019,Controlling AeroBot: Development of a Motion Planner for an Actively Articulated Wheeled Humanoid Robot,Actively articulated wheeled humanoid robot,Robotics,
278,IEEE International Conference on Robotics and Automation,2019,User Centric Device Registration for Streamlined Workflows in Surgical Navigation Systems,User centric device registration,Dynamics,
279,IEEE International Conference on Robotics and Automation,2019,Compliant four degree-of-freedom manipulator with locally deformable elastic elements for minimally invasive surgery,Locally deformable elastic elements,Dynamics,
280,IEEE International Conference on Robotics and Automation,2019,Safe teleoperation of a laparoscope holder with dynamic precision but low stiffness,Safe teleoperation,Dynamics,
281,IEEE International Conference on Robotics and Automation,2019,Real-time Teleoperation of Flexible Beveled-tip Needle Insertion using Haptic Force Feedback and 3D Ultrasound Guidance,Tip needle insertion using haptic force feedback,Electronics,
282,IEEE International Conference on Robotics and Automation,2019,End-User Robot Programming Using Mixed Reality,User robot programming using mixed reality,Robotics,
283,IEEE International Conference on Robotics and Automation,2019,Control of Delayed Bilateral Teleoperation System for Robotic Tele-Echography,Delayed bilateral teleoperation system,Robotics,
284,IEEE International Conference on Robotics and Automation,2019,A Unified Framework for the Teleoperation of Surgical Robots in Constrained Workspaces,Unified framework,Vehicle dynamics,
285,IEEE International Conference on Robotics and Automation,2019,High-Speed Ring Insertion by Dynamic Observable Contact Hand,Dynamic observable contact hand,Electronics,
286,IEEE International Conference on Robotics and Automation,2019,Learning To Grasp Under Uncertainty Using POMDPs,Uncertainty using pomdps,AI,
287,IEEE International Conference on Robotics and Automation,2019,Soft Hands with Embodied Constraints: The Soft ScoopGripper,Soft scoopgripper,Formulation,
288,IEEE International Conference on Robotics and Automation,2019,A Simple Electric Soft Robotic Gripper with High-Deformation Haptic Feedback,Simple electric soft robotic gripper,Robotics,
289,IEEE International Conference on Robotics and Automation,2019,Using Geometric Features to Represent Near-Contact Behavior in Robotic Grasping,Using geometric features,Robotics,
290,IEEE International Conference on Robotics and Automation,2019,A GPU Based Parallel Genetic Algorithm for the Orientation Optimization Problem in 3D Printing,Gpu based parallel genetic algorithm,Algorithm,
291,IEEE International Conference on Robotics and Automation,2019,Where Should We Place LiDARs on the Autonomous Vehicle? - An Optimal Design Approach,Optimal design approach,Vehicle dynamics,
292,IEEE International Conference on Robotics and Automation,2019,A Robotic Cell for Multi-Resolution Additive Manufacturing,Resolution additive manufacturing,Robotics,
293,IEEE International Conference on Robotics and Automation,2019,Multimodal Bin Picking System with Compliant Tactile Sensor Arrays for Flexible Part Handling,Multimodal bin picking system,Electronics,
294,IEEE International Conference on Robotics and Automation,2019,Offline Policy Iteration Based Reinforcement Learning Controller for Online Robotic Knee Prosthesis Parameter Tuning,Offline policy iteration based reinforcement learning controller,AI,
295,IEEE International Conference on Robotics and Automation,2019,Consolidated control framework to control a powered transfemoral prosthesis over inclined terrain conditions,Powered transfemoral prosthesis,Control,
296,IEEE International Conference on Robotics and Automation,2019,Estimating Loads Along Elastic Rods,Estimating loads along elastic rods,Dynamics,
297,IEEE International Conference on Robotics and Automation,2019,Oriented Point Sampling for Plane Detection in Unorganized Point Clouds,Unorganized point clouds,Dynamics,
298,IEEE International Conference on Robotics and Automation,2019,The Importance of Metric Learning for Robotic Vision: Open Set Recognition and Active Learning,Open set recognition,AI,
299,IEEE International Conference on Robotics and Automation,2019,Learning Discriminative Embeddings for Object Recognition on-the-fly,Learning discriminative embeddings,AI,
300,IEEE International Conference on Robotics and Automation,2019,A Novel Multi-layer Framework for Tiny Obstacle Discovery,Tiny obstacle discovery,Electronics,
301,IEEE International Conference on Robotics and Automation,2019,DSNet: Joint Learning for Scene Segmentation and Disparity Estimation,Scene segmentation,AI,
302,IEEE International Conference on Robotics and Automation,2019,Spatial change detection using voxel classification by normal distributions transform,Spatial change detection using voxel classification,Dynamics,
303,IEEE International Conference on Robotics and Automation,2019,Set-based Inverse Kinematics Control of an Anthropomorphic Dual Arm Aerial Manipulator,Anthropomorphic dual arm aerial manipulator,Control,
304,IEEE International Conference on Robotics and Automation,2019,Detection and Tracking of Small Objects in Sparse 3D Laser Range Data,Sparse 3d laser range data,Electronics,
305,IEEE International Conference on Robotics and Automation,2019,GPS-Denied UAV Localization using Pre-existing Satellite Imagery,Denied uav localization using pre,Dynamics,
306,IEEE International Conference on Robotics and Automation,2019,Adaptive View Planning for Aerial 3D Reconstruction,Aerial 3d reconstruction,Dynamics,
307,IEEE International Conference on Robotics and Automation,2019,An Autonomous Loop-Closure Approach for Simultaneous Exploration and Coverage of Unknown Infrastructure Using MAVs,Unknown infrastructure using mavs,Electronics,
308,IEEE International Conference on Robotics and Automation,2019,Unsupervised Learning of Assistive Camera Views by an Aerial Co-robot in Augmented Reality Multitasking Environments,Augmented reality multitasking environments,AI,
309,IEEE International Conference on Robotics and Automation,2019,Visual Coverage Control for Teams of Quadcopters via Control Barrier Functions,Quadcopters via control barrier functions,Electronics,
310,IEEE International Conference on Robotics and Automation,2019,Robot Co-design: Beyond the Monotone Case,Robot co,Robotics,
311,IEEE International Conference on Robotics and Automation,2019,Multi-Vehicle Close Enough Orienteering Problem with Bézier Curves for Multi-Rotor Aerial Vehicles,Vehicle close enough orienteering problem,Vehicle dynamics,
312,IEEE International Conference on Robotics and Automation,2019,Critically fast pick-and-place with suction cups,Critically fast pick,Electronics,
313,IEEE International Conference on Robotics and Automation,2019,Robust Link Position Tracking Control for Robot Manipulators with Series Elastic Actuators Using Time-delay Estimation,Series elastic actuators using time,Robotics,
314,IEEE International Conference on Robotics and Automation,2019,A Simple but Robust Impedance Controller for Series Elastic Actuators,Series elastic actuators,Electronics,
315,IEEE International Conference on Robotics and Automation,2019,Robotic Cutting: Mechanics and Control of Knife Motion,Robotic cutting,Robotics,
316,IEEE International Conference on Robotics and Automation,2019,A constrained control-planning strategy for redundant manipulators,Redundant manipulators,Vehicle dynamics,
317,IEEE International Conference on Robotics and Automation,2019,Reinforcement Learning on Variable Impedance Controller for High-Precision Robotic Assembly,Variable impedance controller,AI,
318,IEEE International Conference on Robotics and Automation,2019,A Compliant and Precise Pneumatic Rotary Drive Using Pneumatic Artificial Muscles in a Swash Plate Design,Precise pneumatic rotary drive using pneumatic artificial muscles,Dynamics,
319,IEEE International Conference on Robotics and Automation,2019,Passivity based Control of Antagonistic Tendon-Driven Mechanism,Passivity based control,Control,
320,IEEE International Conference on Robotics and Automation,2019,Exact Modal Characterization of the Non Conservative Non Linear Radial Mass Spring System,Non conservative non linear radial mass spring system,Electronics,
321,IEEE International Conference on Robotics and Automation,2019,Body Lift and Drag for a Legged Millirobot in Compliant Beam Environment,Compliant beam environment,Robotics,
322,IEEE International Conference on Robotics and Automation,2019,Tightly Coupled 3D Lidar Inertial Odometry and Mapping,Tightly coupled 3d lidar inertial odometry,Measurements,
323,IEEE International Conference on Robotics and Automation,2019,Expectation-Maximization for Adaptive Mixture Models in Graph Optimization,Adaptive mixture models,Optimization,
324,IEEE International Conference on Robotics and Automation,2019,Multi-Camera Visual-Inertial Navigation with Online Intrinsic and Extrinsic Calibration,Online intrinsic,Dynamics,
325,IEEE International Conference on Robotics and Automation,2019,Joint Inference of Kinematic and Force Trajectories with Visuo-Tactile Sensing,Tactile sensing,Electronics,
326,IEEE International Conference on Robotics and Automation,2019,Every Hop is an Opportunity: Quickly Classifying and Adapting to Terrain During Targeted Hopping,Targeted hopping,Dynamics,
327,IEEE International Conference on Robotics and Automation,2019,Semiparametrical Gaussian Processes Learning of Forward Dynamical Models for Navigating in a Circular Maze,Semiparametrical gaussian processes learning,AI,
328,IEEE International Conference on Robotics and Automation,2019,Semantic Predictive Control for Explainable and Efficient Policy Learning,Semantic predictive control,AI,
329,IEEE International Conference on Robotics and Automation,2019,Adaptive Variance for Changing Sparse-Reward Environments,Reward environments,Dynamics,
330,IEEE International Conference on Robotics and Automation,2019,Combining Physical Simulators and Object-Based Networks for Control,Combining physical simulators,AI,
331,IEEE International Conference on Robotics and Automation,2019,Using Data-Driven Domain Randomization to Transfer Robust Control Policies to Mobile Robots,Transfer robust control policies,Robotics,
332,IEEE International Conference on Robotics and Automation,2019,Coordinating multi-robot systems through environment partitioning for adaptive informative sampling,Adaptive informative sampling,Robotics,
333,IEEE International Conference on Robotics and Automation,2019,A Fleet of Miniature Cars for Experiments in Cooperative Driving,Miniature cars,Robotics,
334,IEEE International Conference on Robotics and Automation,2019,Multi-robot Informative Path Planning with Continuous Connectivity Constraints,Robot informative path planning,Formulation,
335,IEEE International Conference on Robotics and Automation,2019,Sensor Coverage Control Using Robots Constrained to a Curve,Sensor coverage control using robots constrained,Vehicle dynamics,
336,IEEE International Conference on Robotics and Automation,2019,Coverage of an Environment Using Energy-Constrained Unmanned Aerial Vehicles,Constrained unmanned aerial vehicles,Vehicle dynamics,
337,IEEE International Conference on Robotics and Automation,2019,Point Cloud Compression for 3D LiDAR Sensor using Recurrent Neural Network with Residual Blocks,3d lidar sensor using recurrent neural network,AI,
338,IEEE International Conference on Robotics and Automation,2019,Depth Completion with Deep Geometry and Context Guidance,Depth completion,AI,
339,IEEE International Conference on Robotics and Automation,2019,Self-Supervised Sparse-to-Dense: Self-Supervised Depth Completion from LiDAR and Monocular Camera,Supervised depth completion,AI,
340,IEEE International Conference on Robotics and Automation,2019,In-hand Object Scanning via RGB-D Video Segmentation,Hand object scanning via rgb,Dynamics,
341,IEEE International Conference on Robotics and Automation,2019,Multi-Modal Generative Models for Learning Epistemic Active Sensing,Learning epistemic active sensing,AI,
342,IEEE International Conference on Robotics and Automation,2019,Decentralized Formation Coordination of Multiple Quadcopters under Communication Constraints,Decentralized formation coordination,Formulation,
343,IEEE International Conference on Robotics and Automation,2019,Online Plan Repair in Multi-robot Coordination with Disturbances,Online plan repair,Robotics,
344,IEEE International Conference on Robotics and Automation,2019,Integrated Mapping and Path Planning for Very Large-Scale Robotic (VLSR) Systems,Scale robotic,Robotics,
345,IEEE International Conference on Robotics and Automation,2019,Methodology of Designing Multi-agent Robot Control Systems Utilising Hierarchical Petri Nets,Agent robot control systems utilising hierarchical petri nets,Robotics,
346,IEEE International Conference on Robotics and Automation,2019,Interaction-Aware Multi-Agent Reinforcement Learning for Mobile Agents with Individual Goals,Agent reinforcement learning,AI,
347,IEEE International Conference on Robotics and Automation,2019,Coverage Control for Multiple Event Types with Heterogeneous Robots,Multiple event types,Robotics,
348,IEEE International Conference on Robotics and Automation,2019,Active Perception in Adversarial Scenarios using Maximum Entropy Deep Reinforcement Learning,Adversarial scenarios using maximum entropy deep reinforcement learning,AI,
349,IEEE International Conference on Robotics and Automation,2019,A Competitive Algorithm for Online Multi-Robot Exploration of a Translating Plume,Translating plume,Robotics,
350,IEEE International Conference on Robotics and Automation,2019,Online Estimation of Ocean Current from Sparse GPS Data for Underwater Vehicles,Sparse gps data,Vehicle dynamics,
351,IEEE International Conference on Robotics and Automation,2019,Working towards Adaptive Sensing for Terrain-aided Navigation,Working towards adaptive sensing,Dynamics,
352,IEEE International Conference on Robotics and Automation,2019,Non-Gaussian SLAM utilizing Synthetic Aperture Sonar,Gaussian slam utilizing synthetic aperture sonar,Dynamics,
353,IEEE International Conference on Robotics and Automation,2019,Easily Deployable Underwater Acoustic Navigation System for Multi-Vehicle Environmental Sampling Applications,Easily deployable underwater acoustic navigation system,Vehicle dynamics,
354,IEEE International Conference on Robotics and Automation,2019,Underwater Terrain Reconstruction from Forward-Looking Sonar Imagery,Underwater terrain reconstruction,Dynamics,
355,IEEE International Conference on Robotics and Automation,2019,"Detect in RGB, Optimize in Edge: Accurate 6D Pose Estimation for Texture-less Industrial Parts",Accurate 6d pose estimation,Measurements,
356,IEEE International Conference on Robotics and Automation,2019,POSEAMM: A Unified Framework for Solving Pose Problems using an Alternating Minimization Method,Solving pose problems using,Dynamics,
357,IEEE International Conference on Robotics and Automation,2019,Learning Object Localization and 6D Pose Estimation from Simulation and Weakly Labeled Real Images,Weakly labeled real images,AI,
358,IEEE International Conference on Robotics and Automation,2019,STAMPEDE: A Discrete-Optimization Method for Solving Pathwise-Inverse Kinematics,Solving pathwise,Robotics,
359,IEEE International Conference on Robotics and Automation,2019,Reconstructing Human Hand Pose and Configuration using a Fixed-Base Exoskeleton,Reconstructing human hand pose,Dynamics,
360,IEEE International Conference on Robotics and Automation,2019,Learning Pose Estimation for High-Precision Robotic Assembly Using Simulated Depth Images,Precision robotic assembly using simulated depth images,AI,
361,IEEE International Conference on Robotics and Automation,2019,Aided Inertial Navigation: Unified Feature Representations and Observability Analysis,Unified feature representations,Numerical analysis,
362,IEEE International Conference on Robotics and Automation,2019,A Linear-Complexity EKF for Visual-Inertial Navigation with Loop Closures,Loop closures,Dynamics,
363,IEEE International Conference on Robotics and Automation,2019,Sensor-Failure-Resilient Multi-IMU Visual-Inertial Navigation,Resilient multi,Dynamics,
364,IEEE International Conference on Robotics and Automation,2019,Learning Monocular Visual Odometry through Geometry-Aware Curriculum Learning,Learning monocular visual odometry,AI,
365,IEEE International Conference on Robotics and Automation,2019,Visual-Odometric Localization and Mapping for Ground Vehicles Using SE(2)-XYZ Constraints,Ground vehicles using se,Formulation,
366,IEEE International Conference on Robotics and Automation,2019,Keyframe-based Direct Thermal–Inertial Odometry,Based direct thermal – inertial odometry,Dynamics,
367,IEEE International Conference on Robotics and Automation,2019,On Parameter Estimation of Space Manipulator Systems with Flexible Joints Using the Energy Balance,Space manipulator systems,Measurements,
368,IEEE International Conference on Robotics and Automation,2019,Central Pattern Generators Control of Momentum Driven Compliant Structures,Momentum driven compliant structures,Control,
369,IEEE International Conference on Robotics and Automation,2019,Contact-Event-Triggered Mode Estimation for Dynamic Rigid Body Impedance-Controlled Capture,Dynamic rigid body impedance,Measurements,
370,IEEE International Conference on Robotics and Automation,2019,Leveraging Contact Forces for Learning to Grasp,Leveraging contact forces,AI,
371,IEEE International Conference on Robotics and Automation,2019,Learning Latent Space Dynamics for Tactile Servoing,Learning latent space dynamics,AI,
372,IEEE International Conference on Robotics and Automation,2019,PointNetGPD: Detecting Grasp Configurations from Point Sets,Detecting grasp configurations,Dynamics,
373,IEEE International Conference on Robotics and Automation,2019,Learning Deep Visuomotor Policies for Dexterous Hand Manipulation,Learning deep visuomotor policies,AI,
374,IEEE International Conference on Robotics and Automation,2019,Learning to Identify Object Instances by Touch: Tactile Recognition via Multimodal Matching,Tactile recognition via multimodal matching,AI,
375,IEEE International Conference on Robotics and Automation,2019,"Dexterous Manipulation with Deep Reinforcement Learning: Efficient, General, and Low-Cost",Deep reinforcement learning,AI,
376,IEEE International Conference on Robotics and Automation,2019,Inkjet Printable Actuators and Sensors for Soft-bodied Crawling Robots,Inkjet printable actuators,Robotics,
377,IEEE International Conference on Robotics and Automation,2019,Design and Evaluation of an Energy-Saving Drive for a Versatile Robotic Gripper,Versatile robotic gripper,Robotics,
378,IEEE International Conference on Robotics and Automation,2019,Generative Deformation: Procedural Perforation for Elastic Structures,Procedural perforation,Dynamics,
379,IEEE International Conference on Robotics and Automation,2019,Robotics Education and Research at Scale: A Remotely Accessible Robotics Development Platform,Remotely accessible robotics development platform,Robotics,
380,IEEE International Conference on Robotics and Automation,2019,Automated Seedling Height Assessment for Tree Nurseries Using Point Cloud Processing,Tree nurseries using point cloud processing,Dynamics,
381,IEEE International Conference on Robotics and Automation,2019,Adsorption Pad using Capillary Force for Uneven Surface,Adsorption pad using capillary force,Electronics,
382,IEEE International Conference on Robotics and Automation,2019,Effects of Foot Stiffness and Damping on Walking Robot Performance,Walking robot performance,Robotics,
383,IEEE International Conference on Robotics and Automation,2019,Dynamic Walking on Slippery Surfaces : Demonstrating Stable Bipedal Gaits with Planned Ground Slippage,Demonstrating stable bipedal gaits,Electronics,
384,IEEE International Conference on Robotics and Automation,2019,Torque and velocity controllers to perform jumps with a humanoid robot: theory and implementation on the iCub robot,Velocity controllers,Robotics,
385,IEEE International Conference on Robotics and Automation,2019,Safe Adaptive Switching among Dynamical Movement Primitives: Application to 3D Limit-Cycle Walkers,Safe adaptive switching among dynamical movement primitives,Dynamics,
386,IEEE International Conference on Robotics and Automation,2019,"Interactive Open-Ended Object, Affordance and Grasp Learning for Robotic Manipulation",Robotic manipulation,AI,
387,IEEE International Conference on Robotics and Automation,2019,A parallel low-impedance sensing approach for highly responsive physical human-robot interaction,Highly responsive physical human,Robotics,
388,IEEE International Conference on Robotics and Automation,2019,Safe Human Robot Cooperation in Task Performed on the Shared Load,Safe human robot cooperation,Robotics,
389,IEEE International Conference on Robotics and Automation,2019,A Multi-modal Sensor Array for Safe Human-Robot Interaction and Mapping,Modal sensor array,Robotics,
390,IEEE International Conference on Robotics and Automation,2019,Dynamic Primitives in Human Manipulation of Non-Rigid Objects,Rigid objects,Dynamics,
391,IEEE International Conference on Robotics and Automation,2019,State Estimation in Contact-Rich Manipulation,State estimation,Measurements,
392,IEEE International Conference on Robotics and Automation,2019,"Improved Proximity, Contact, and Force Sensing via Optimization of Elastomer-Air Interface Geometry",Force sensing via optimization,Electronics,
393,IEEE International Conference on Robotics and Automation,2019,Improving Haptic Adjective Recognition with Unsupervised Feature Learning,Improving haptic adjective recognition,AI,
394,IEEE International Conference on Robotics and Automation,2019,Tactile Mapping and Localization from High-Resolution Tactile Imprints,Resolution tactile imprints,Electronics,
395,IEEE International Conference on Robotics and Automation,2019,Maintaining Grasps within Slipping Bounds by Monitoring Incipient Slip,Maintaining grasps within slipping bounds,Dynamics,
396,IEEE International Conference on Robotics and Automation,2019,Road Detection through CRF based LiDAR-Camera Fusion,Crf based lidar,Measurements,
397,IEEE International Conference on Robotics and Automation,2019,Semantic mapping extension for OpenStreetMap applied to indoor robot navigation,Semantic mapping extension,Robotics,
398,IEEE International Conference on Robotics and Automation,2019,Adaptive Probabilistic Vehicle Trajectory Prediction Through Physically Feasible Bayesian Recurrent Neural Network,Physically feasible bayesian recurrent neural network,AI,
399,IEEE International Conference on Robotics and Automation,2019,Optimizing Vehicle Distributions and Fleet Sizes for Shared Mobility-on-Demand,Optimizing vehicle distributions,Vehicle dynamics,
400,IEEE International Conference on Robotics and Automation,2019,Global Vision-Based Reconstruction of Three-Dimensional Road Surfaces Using Adaptive Extended Kalman Filter,Dimensional road surfaces using adaptive extended kalman filter,Electronics,
401,IEEE International Conference on Robotics and Automation,2019,Autonomous Tissue Manipulation via Surgical Robot Using Learning Based Model Predictive Control,Autonomous tissue manipulation via surgical robot using learning based model predictive control,AI,
402,IEEE International Conference on Robotics and Automation,2019,Robotic Control of a Multi-Modal Rigid Endoscope Combining Optical Imaging with All-Optical Ultrasound,Modal rigid endoscope combining optical imaging,Robotics,
403,IEEE International Conference on Robotics and Automation,2019,Enabling Technology for Safe Robot-Assisted Retinal Surgery: Early Warning for Unsafe Scleral Force,Unsafe scleral force,Robotics,
404,IEEE International Conference on Robotics and Automation,2019,Robotic bronchoscopy drive mode of the Auris Monarch platform,Robotic bronchoscopy drive mode,Robotics,
405,IEEE International Conference on Robotics and Automation,2019,Using comanipulation with active force feedback to undistort stiffness perception in laparoscopy,Undistort stiffness perception,Electronics,
406,IEEE International Conference on Robotics and Automation,2019,Stiffness-Tuneable Limb Segment with Flexible Spine for Malleable Robots,Tuneable limb segment,Robotics,
407,IEEE International Conference on Robotics and Automation,2019,A Reconfigurable Variable Stiffness Manipulator by a Sliding Layer Mechanism,Reconfigurable variable stiffness manipulator,Dynamics,
408,IEEE International Conference on Robotics and Automation,2019,A Novel Variable Stiffness Actuator Based on Pneumatic Actuation and Supercoiled Polymer Artificial Muscles,Novel variable stiffness actuator based,Electronics,
409,IEEE International Conference on Robotics and Automation,2019,A Novel Iterative Learning Model Predictive Control Method for Soft Bending Actuators,Novel iterative learning model predictive control method,AI,
410,IEEE International Conference on Robotics and Automation,2019,Design and Experimental Validation of a 2DOF Sidestick Powered by Hyper-Redundant Magnetorheological Actuators Providing Active Feedback,Redundant magnetorheological actuators providing active feedback,Electronics,
411,IEEE International Conference on Robotics and Automation,2019,A Lightweight Force-Controllable Wearable Arm Based on Magnetorheological-Hydrostatic Actuators,Controllable wearable arm based,Smart technologies,
412,IEEE International Conference on Robotics and Automation,2019,Optical Force Sensing In Minimally Invasive Robotic Surgery,Minimally invasive robotic surgery,Robotics,
413,IEEE International Conference on Robotics and Automation,2019,Mechanical Framework Design with Experimental Verification of a Wearable Exoskeleton Chair,Wearable exoskeleton chair,Smart technologies,
414,IEEE International Conference on Robotics and Automation,2019,KO-Fusion: Dense Visual SLAM with Tightly-Coupled Kinematic and Odometric Tracking,Dense visual slam,Electronics,
415,IEEE International Conference on Robotics and Automation,2019,Diffraction-Aware Sound Localization for a Non-Line-of-Sight Source,Aware sound localization,Electronics,
416,IEEE International Conference on Robotics and Automation,2019,DeepFusion: Real-Time Dense 3D Reconstruction for Monocular SLAM using Single-View Depth and Gradient Predictions,Time dense 3d reconstruction,AI,
417,IEEE International Conference on Robotics and Automation,2019,Dynamic Hilbert Maps: Real-Time Occupancy Predictions in Changing Environments,Time occupancy predictions,Numerical analysis,
418,IEEE International Conference on Robotics and Automation,2019,Evaluating the Effectiveness of Perspective Aware Planning with Panoramas,Perspective aware planning,Dynamics,
419,IEEE International Conference on Robotics and Automation,2019,Actively Improving Robot Navigation On Different Terrains Using Gaussian Process Mixture Models,Different terrains using gaussian process mixture models,Robotics,
420,IEEE International Conference on Robotics and Automation,2019,Continuous Occupancy Map Fusion with Fast Bayesian Hilbert Maps,Fast bayesian hilbert maps,Dynamics,
421,IEEE International Conference on Robotics and Automation,2019,Fault-tolerant Flight Control of a VTOL Tailsitter UAV,Vtol tailsitter uav,Control,
422,IEEE International Conference on Robotics and Automation,2019,Modeling and Control of a Passively-Coupled Tilt-Rotor Vertical Takeoff and Landing Aircraft,Rotor vertical takeoff,Control,
423,IEEE International Conference on Robotics and Automation,2019,Power-Minimizing Control of a Variable-Pitch Propulsion System for Versatile Unmanned Aerial Vehicles,Versatile unmanned aerial vehicles,Vehicle dynamics,
424,IEEE International Conference on Robotics and Automation,2019,Rapid Inertial Reorientation of an Aerial Insect-sized Robot Using a Piezo-actuated Tail,Sized robot using,Robotics,
425,IEEE International Conference on Robotics and Automation,2019,Contact–based Navigation Path Planning for Aerial Robots,Contact – based navigation path planning,Robotics,
426,IEEE International Conference on Robotics and Automation,2019,Cargo Transportation Strategy using T3-Multirotor UAV,Cargo transportation strategy using t3,Dynamics,
427,IEEE International Conference on Robotics and Automation,2019,Experimental Learning of a Lift-Maximizing Central Pattern Generator for a Flapping Robotic Wing,Maximizing central pattern generator,AI,
428,IEEE International Conference on Robotics and Automation,2019,Toward Lateral Aerial Grasping & Manipulation Using Scalable Suction,Toward lateral aerial grasping,Dynamics,
429,IEEE International Conference on Robotics and Automation,2019,Design and Implementation of Computer Vision based In-Row Weeding System,Row weeding system,Dynamics,
430,IEEE International Conference on Robotics and Automation,2019,LSTM-based Network for Human Gait Stability Prediction in an Intelligent Robotic Rollator,Human gait stability prediction,AI,
431,IEEE International Conference on Robotics and Automation,2019,Urban Swarms: A new approach for autonomous waste management,Autonomous waste management,Electronics,
432,IEEE International Conference on Robotics and Automation,2019,Automated Aortic Pressure Regulation in ex vivo Heart Perfusion,Ex vivo heart perfusion,Dynamics,
433,IEEE International Conference on Robotics and Automation,2019,A Multi-Vehicle Trajectories Generator to Simulate Vehicle-to-Vehicle Encountering Scenarios,Vehicle trajectories generator,Vehicle dynamics,
434,IEEE International Conference on Robotics and Automation,2019,Deep n-Shot Transfer Learning for Tactile Material Classification with a Flexible Pressure-Sensitive Skin,Tactile material classification,AI,
435,IEEE International Conference on Robotics and Automation,2019,Towards Effective Tactile Identification of Textures using a Hybrid Touch Approach,Towards effective tactile identification,System identification,
436,IEEE International Conference on Robotics and Automation,2019,“Touching to See” and “Seeing to Feel”: Robotic Cross-modal Sensory Data Generation for Visual-Tactile Perception,Modal sensory data generation,Robotics,
437,IEEE International Conference on Robotics and Automation,2019,Shear-invariant Sliding Contact Perception with a Soft Tactile Sensor,Invariant sliding contact perception,Electronics,
438,IEEE International Conference on Robotics and Automation,2019,"Soft tactile sensing: retrieving force, torque and contact point information from deformable surfaces",Soft tactile sensing,Electronics,
439,IEEE International Conference on Robotics and Automation,2019,Miniaturization of multistage high dynamic range six-axis force sensor composed of resin material,Multistage high dynamic range six,Dynamics,
440,IEEE International Conference on Robotics and Automation,2019,Robots Learn Social Skills: End-to-End Learning of Co-Speech Gesture Generation for Humanoid Robots,Robots learn social skills,AI,
441,IEEE International Conference on Robotics and Automation,2019,The Doctor will See You Now: Could a Robot Be a medical Receptionist?,Medical receptionist,Robotics,
442,IEEE International Conference on Robotics and Automation,2019,Designing a Personality-Driven Robot for a Human-Robot Interaction Scenario,Robot interaction scenario,Robotics,
443,IEEE International Conference on Robotics and Automation,2019,How Shall I Drive? Interaction Modeling and Motion Planning towards Empathetic and Socially-Graceful Driving,Motion planning towards empathetic,Robotics,
444,IEEE International Conference on Robotics and Automation,2019,Detection-by-Localization: Maintenance-Free Change Object Detector,Free change object detector,Dynamics,
445,IEEE International Conference on Robotics and Automation,2019,Customized Object Recognition and Segmentation by One Shot Learning with Human Robot Interaction,One shot learning,AI,
446,IEEE International Conference on Robotics and Automation,2019,SEG-VoxelNet for 3D Vehicle Detection from RGB and LiDAR Data,3d vehicle detection,Vehicle dynamics,
447,IEEE International Conference on Robotics and Automation,2019,Object Classification Based on Unsupervised Learned Multi-Modal Features For Overcoming Sensor Failures,Unsupervised learned multi,AI,
448,IEEE International Conference on Robotics and Automation,2019,SqueezeSegV2: Improved Model Structure and Unsupervised Domain Adaptation for Road-Object Segmentation from a LiDAR Point Cloud,Unsupervised domain adaptation,AI,
