,Conference,Year,Title,Keywords,Category,Note
211,IEEE International Conference on Robotics and Automation,2017,EEG-controlled meal assistance robot with camera-based automatic mouth position tracking and mouth open detection,Based automatic mouth position tracking,Robotics,
212,IEEE International Conference on Robotics and Automation,2017,Towards active variable stiffness manipulators for surgical robots,Towards active variable stiffness manipulators,Robotics,
213,IEEE International Conference on Robotics and Automation,2017,Effects of exoskeleton weight and inertia on human walking,Human walking,Dynamics,
214,IEEE International Conference on Robotics and Automation,2017,Real time welding parameter prediction for desired character performance,Real time welding parameter prediction,Electronics,
215,IEEE International Conference on Robotics and Automation,2017,An ultra-compact infinitely variable transmission for robotics,Compact infinitely variable transmission,Robotics,
216,IEEE International Conference on Robotics and Automation,2017,Toward controlling a KUKA LBR IIWA for interactive tracking,Kuka lbr iiwa,Electronics,
217,IEEE International Conference on Robotics and Automation,2017,Quick positional health assessment for industrial robot prognostics and health management (PHM),Quick positional health assessment,Robotics,
218,IEEE International Conference on Robotics and Automation,2017,Automatic robot taping with force feedback,Automatic robot taping,Robotics,
219,IEEE International Conference on Robotics and Automation,2017,Biomimetic robotic joint mechanism driven by soft linear actuators,Biomimetic robotic joint mechanism driven,Robotics,
220,IEEE International Conference on Robotics and Automation,2017,Electric phase-change actuator with inkjet printed flexible circuit for printable and integrated robot prototyping,Inkjet printed flexible circuit,Robotics,
221,IEEE International Conference on Robotics and Automation,2017,"Multi-objective design optimization of a soft, pneumatic robot",Objective design optimization,Robotics,
222,IEEE International Conference on Robotics and Automation,2017,Design of a compact rotary series elastic actuator for improved actuation transparency and mechanical safety,Compact rotary series elastic actuator,Electronics,
223,IEEE International Conference on Robotics and Automation,2017,A robotic manipulator design with novel soft actuators,Robotic manipulator design,Robotics,
224,IEEE International Conference on Robotics and Automation,2017,A self-locking-type expansion mechanism to achieve high holding force and pipe-passing capability for a pneumatic in-pipe robot,Achieve high holding force,Robotics,
225,IEEE International Conference on Robotics and Automation,2017,Human body part multicontact recognition and detection methodology,Human body part multicontact recognition,AI,
226,IEEE International Conference on Robotics and Automation,2017,Collision avoidance with limited field of view sensing: A velocity obstacle approach,Velocity obstacle approach,Electronics,
227,IEEE International Conference on Robotics and Automation,2017,Parallel autonomy in automated vehicles: Safe motion generation with minimal intervention,Safe motion generation,Vehicle dynamics,
228,IEEE International Conference on Robotics and Automation,2017,Parallel collision check for sensor based real-time motion planning,Time motion planning,Robotics,
229,IEEE International Conference on Robotics and Automation,2017,Efficient probabilistic collision detection for non-convex shapes,Efficient probabilistic collision detection,Uncertainty quantification,
230,IEEE International Conference on Robotics and Automation,2017,Depth from stereo polarization in specular scenes for urban robotics,Urban robotics,Robotics,
231,IEEE International Conference on Robotics and Automation,2017,Compressive tracking with locality sensitive histograms features,Locality sensitive histograms features,Electronics,
232,IEEE International Conference on Robotics and Automation,2017,"Detecting, localizing, and recognizing trees with a monocular MAV: Towards preventing deforestation",Towards preventing deforestation,AI,
233,IEEE International Conference on Robotics and Automation,2017,Combined image- and world-space tracking in traffic scenes,Traffic scenes,Electronics,
234,IEEE International Conference on Robotics and Automation,2017,Visual tracking of multiple moving targets in 2D ultrasound guided robotic percutaneous interventions,2d ultrasound guided robotic percutaneous interventions,Robotics,
235,IEEE International Conference on Robotics and Automation,2017,Deep representation of industrial components using simulated images,Industrial components using simulated images,AI,
236,IEEE International Conference on Robotics and Automation,2017,6-DoF object pose from semantic keypoints,Dof object pose,Dynamics,
237,IEEE International Conference on Robotics and Automation,2017,Falling in line: Visual route following on extreme terrain for a tethered mobile robot,Visual route following,Robotics,
238,IEEE International Conference on Robotics and Automation,2017,Reducing drift in visual odometry by inferring sun direction using a Bayesian Convolutional Neural Network,Inferring sun direction using,AI,
239,IEEE International Conference on Robotics and Automation,2017,DeepVO: Towards end-to-end visual odometry with deep Recurrent Convolutional Neural Networks,Deep recurrent convolutional neural networks,AI,
240,IEEE International Conference on Robotics and Automation,2017,Visual servoing using model predictive control to assist multiple trajectory tracking,Visual servoing using model predictive control,Electronics,
241,IEEE International Conference on Robotics and Automation,2017,Visual triage: A bag-of-words experience selector for long-term visual route following,Term visual route following,Dynamics,
242,IEEE International Conference on Robotics and Automation,2017,Satellite image-based localization via learned embeddings,Based localization via learned embeddings,AI,
243,IEEE International Conference on Robotics and Automation,2017,Rate impact analysis in robotic systems,Rate impact analysis,Robotics,
244,IEEE International Conference on Robotics and Automation,2017,Achieving the desired dynamic behavior in multi-robot systems interacting with the environment,Robot systems interacting,Robotics,
245,IEEE International Conference on Robotics and Automation,2017,Distributed computation of forces in modular-robotic ensembles as part of reconfiguration planning,Robotic ensembles,Robotics,
246,IEEE International Conference on Robotics and Automation,2017,Distributed cooperative object parameter estimation and manipulation without explicit communication,Distributed cooperative object parameter estimation,Measurements,
247,IEEE International Conference on Robotics and Automation,2017,Active target tracking with self-triggered communications,Active target tracking,Electronics,
248,IEEE International Conference on Robotics and Automation,2017,Multi-robot coordination through dynamic Voronoi partitioning for informative adaptive sampling in communication-constrained environments,Informative adaptive sampling,Vehicle dynamics,
249,IEEE International Conference on Robotics and Automation,2017,Modular robot using helical magnet for bonding and transformation,Modular robot using helical magnet,Robotics,
250,IEEE International Conference on Robotics and Automation,2017,Combining self-supervised learning and imitation for vision-based rope manipulation,Based rope manipulation,AI,
251,IEEE International Conference on Robotics and Automation,2017,Learning to jump in granular media: Unifying optimal control synthesis with Gaussian process-based regression,Unifying optimal control synthesis,AI,
252,IEEE International Conference on Robotics and Automation,2017,Learning to push by grasping: Using multiple tasks for effective learning,Using multiple tasks,AI,
253,IEEE International Conference on Robotics and Automation,2017,Learning modular neural network policies for multi-task and multi-robot transfer,Learning modular neural network policies,AI,
254,IEEE International Conference on Robotics and Automation,2017,Incorporating side-channel information into convolutional neural networks for robotic tasks,Convolutional neural networks,AI,
255,IEEE International Conference on Robotics and Automation,2017,Learning feedback terms for reactive planning and control,Learning feedback terms,AI,
256,IEEE International Conference on Robotics and Automation,2017,Computing the best grasp in a discrete point set,Discrete point set,Dynamics,
257,IEEE International Conference on Robotics and Automation,2017,A novel actuation configuration of robotic hand and the mechanical implementation via postural synergies,Mechanical implementation via postural synergies,Robotics,
258,IEEE International Conference on Robotics and Automation,2017,Grasp quality evaluation and planning for objects with negative curvature,Grasp quality evaluation,Dynamics,
259,IEEE International Conference on Robotics and Automation,2017,Hierarchical salient object detection for assisted grasping,Hierarchical salient object detection,Dynamics,
260,IEEE International Conference on Robotics and Automation,2017,Grasp stability assessment through unsupervised feature learning of tactile images,Unsupervised feature learning,AI,
261,IEEE International Conference on Robotics and Automation,2017,Grasping posture estimation for a two-finger parallel gripper with soft material jaws using a curved contact area friction model,Curved contact area friction model,Measurements,
262,IEEE International Conference on Robotics and Automation,2017,Decoupled limbs yield differentiable trajectory outcomes through intermittent contact in locomotion and manipulation,Decoupled limbs yield differentiable trajectory outcomes,Robotics,
263,IEEE International Conference on Robotics and Automation,2017,Design of an SSVEP-based BCI system with visual servo module for a service robot to execute multiple tasks,Visual servo module,Robotics,
264,IEEE International Conference on Robotics and Automation,2017,Making gait recognition robust to speed changes using mutual subspace method,Speed changes using mutual subspace method,AI,
265,IEEE International Conference on Robotics and Automation,2017,End-effector airbags to accelerate human-robot collaboration,Robot collaboration,Robotics,
266,IEEE International Conference on Robotics and Automation,2017,Modeling user expertise for choosing levels of shared autonomy,Modeling user expertise,Modeling,
267,IEEE International Conference on Robotics and Automation,2017,Port-Hamiltonian based control for human-robot team interaction,Robot team interaction,Robotics,
268,IEEE International Conference on Robotics and Automation,2017,A multiple-predictor approach to human motion prediction,Human motion prediction,Robotics,
269,IEEE International Conference on Robotics and Automation,2017,Backchannel opportunity prediction for social robot listeners,Social robot listeners,Robotics,
270,IEEE International Conference on Robotics and Automation,2017,Recognizing social touch gestures using recurrent and convolutional neural networks,Recognizing social touch gestures using recurrent,AI,
271,IEEE International Conference on Robotics and Automation,2017,Data-driven design of implicit force control for industrial robots,Implicit force control,Robotics,
272,IEEE International Conference on Robotics and Automation,2017,Motion planning with movement primitives for cooperative aerial transportation in obstacle environment,Cooperative aerial transportation,Robotics,
273,IEEE International Conference on Robotics and Automation,2017,1-Actuator 3-DoF parts feeding using hybrid joint mechanism with twisted axis layout,Dof parts feeding using hybrid joint mechanism,Electronics,
274,IEEE International Conference on Robotics and Automation,2017,Robust policy search with applications to safe vehicle navigation,Safe vehicle navigation,Vehicle dynamics,
275,IEEE International Conference on Robotics and Automation,2017,Autonomous robotic stone stacking with online next best object target pose planning,Online next best object target pose planning,Robotics,
276,IEEE International Conference on Robotics and Automation,2017,A learning based training and skill assessment platform with haptic guidance for endovascular catheterization,Skill assessment platform,AI,
277,IEEE International Conference on Robotics and Automation,2017,Roboscope: A flexible and bendable surgical robot for single portal Minimally Invasive Surgery,Single portal minimally invasive surgery,Robotics,
278,IEEE International Conference on Robotics and Automation,2017,Multilateral surgical pattern cutting in 2D orthotropic gauze with deep reinforcement learning policies for tensioning,Multilateral surgical pattern cutting,AI,
279,IEEE International Conference on Robotics and Automation,2017,Three-dimensional robotic-assisted endomicroscopy with a force adaptive robotic arm,Force adaptive robotic arm,Robotics,
280,IEEE International Conference on Robotics and Automation,2017,Improving the safety of telerobotic drilling of the skull base via photoacoustic sensing of the carotid arteries,Skull base via photoacoustic sensing,Robotics,
281,IEEE International Conference on Robotics and Automation,2017,"Autonomous suturing via surgical robot: An algorithm for optimal selection of needle diameter, shape, and path",Autonomous suturing via surgical robot,Robotics,
282,IEEE International Conference on Robotics and Automation,2017,Orientation estimation of a continuum manipulator in a phantom lung,Phantom lung,Measurements,
283,IEEE International Conference on Robotics and Automation,2017,Trajectory tracking and balance control of an autonomous bikebot,Trajectory tracking,Electronics,
284,IEEE International Conference on Robotics and Automation,2017,Obstacle negotiation learning for a compliant wheel-on-leg robot,Obstacle negotiation learning,AI,
285,IEEE International Conference on Robotics and Automation,2017,Harnessing steering singularities in passive path following for robotic walkers,Passive path following,Robotics,
286,IEEE International Conference on Robotics and Automation,2017,"Path following controller for planar robots with articulated, actuated and independently steerable velocity-limited wheels",Path following controller,Robotics,
287,IEEE International Conference on Robotics and Automation,2017,TOMM: Tactile omnidirectional mobile manipulator,Tactile omnidirectional mobile manipulator,Electronics,
288,IEEE International Conference on Robotics and Automation,2017,Designing for uniform mobility using holonomicity,Uniform mobility using holonomicity,Dynamics,
289,IEEE International Conference on Robotics and Automation,2017,Efficient path planning for mobile robots with adjustable wheel positions,Efficient path planning,Robotics,
290,IEEE International Conference on Robotics and Automation,2017,Inverse kinematics with strict nonholonomic constraints on mobile manipulator,Strict nonholonomic constraints,Formulation,
291,IEEE International Conference on Robotics and Automation,2017,On orientation control of functional redundant robots,Functional redundant robots,Robotics,
292,IEEE International Conference on Robotics and Automation,2017,Recursive second-order inverse dynamics for serial manipulators,Order inverse dynamics,Dynamics,
293,IEEE International Conference on Robotics and Automation,2017,Multi-arm snake-like robot,Like robot,Robotics,
294,IEEE International Conference on Robotics and Automation,2017,O (logn) algorithm for forward kinematics under asynchronous sensory input,Asynchronous sensory input,Algorithm,
295,IEEE International Conference on Robotics and Automation,2017,Real-time shape estimation of Kirchhoff elastic rod based on force/torque sensor,Kirchhoff elastic rod based,Measurements,
296,IEEE International Conference on Robotics and Automation,2017,Dense monocular reconstruction using surface normals,Dense monocular reconstruction using surface normals,Electronics,
297,IEEE International Conference on Robotics and Automation,2017,Learning highly dynamic environments with stochastic variational inference,Learning highly dynamic environments,AI,
298,IEEE International Conference on Robotics and Automation,2017,Robust stereo matching with surface normal prediction,Surface normal prediction,Electronics,
299,IEEE International Conference on Robotics and Automation,2017,Robot mapping and localisation in metal water pipes using hydrophone induced vibration and map alignment by dynamic time warping,Metal water pipes using hydrophone induced vibration,Robotics,
300,IEEE International Conference on Robotics and Automation,2017,Incremental contour-based topological segmentation for robot exploration,Based topological segmentation,Robotics,
301,IEEE International Conference on Robotics and Automation,2017,Semantic classification by reasoning on the whole structure of buildings using statistical relational learning techniques,Buildings using statistical relational learning techniques,AI,
302,IEEE International Conference on Robotics and Automation,2017,SkiMap: An efficient mapping framework for robot navigation,Efficient mapping framework,Robotics,
303,IEEE International Conference on Robotics and Automation,2017,Multirobot online construction of communication maps,Multirobot online construction,Robotics,
304,IEEE International Conference on Robotics and Automation,2017,Sequence-based multimodal apprenticeship learning for robot perception and decision making,Based multimodal apprenticeship learning,AI,
305,IEEE International Conference on Robotics and Automation,2017,Minimum uncertainty latent variable models for robot recognition of sequential human activities,Minimum uncertainty latent variable models,AI,
306,IEEE International Conference on Robotics and Automation,2017,Learning a deep network with spherical part model for 3D hand pose estimation,3d hand pose estimation,AI,
307,IEEE International Conference on Robotics and Automation,2017,Visual stability prediction for robotic manipulation,Visual stability prediction,Robotics,
308,IEEE International Conference on Robotics and Automation,2017,Semantics-aware visual localization under challenging perceptual conditions,Challenging perceptual conditions,Dynamics,
309,IEEE International Conference on Robotics and Automation,2017,Simultaneous Feature and Body-Part Learning for real-time robot awareness of human behaviors,Time robot awareness,AI,
310,IEEE International Conference on Robotics and Automation,2017,Visual closed-loop control for pouring liquids,Visual closed,Control,
311,IEEE International Conference on Robotics and Automation,2017,Distributed consistent data association via permutation synchronization,Distributed consistent data association via permutation synchronization,Dynamics,
312,IEEE International Conference on Robotics and Automation,2017,A cloud service for robotic mental simulations,Robotic mental simulations,Robotics,
313,IEEE International Conference on Robotics and Automation,2017,Mobile robots for learning spatio-temporal interpolation models in sensor networks — The Echo State map approach,Echo state map approach,AI,
314,IEEE International Conference on Robotics and Automation,2017,Unsupervised camera localization in crowded spaces,Unsupervised camera localization,AI,
315,IEEE International Conference on Robotics and Automation,2017,Automated sequencing of swarm behaviors for supervisory control of robotic swarms,Swarm behaviors,AI,
316,IEEE International Conference on Robotics and Automation,2017,"Persistent surveillance of events with unknown, time-varying statistics",Varying statistics,Dynamics,
317,IEEE International Conference on Robotics and Automation,2017,Application of substantial and sustained force to vertical surfaces using a quadrotor,Vertical surfaces using,Electronics,
318,IEEE International Conference on Robotics and Automation,2017,Three dimensional moving path following for fixed-wing unmanned aerial vehicles,Three dimensional moving path following,Vehicle dynamics,
319,IEEE International Conference on Robotics and Automation,2017,Modeling and control of a saucer type Coandä effect UAV,Saucer type coandä effect uav,Control,
320,IEEE International Conference on Robotics and Automation,2017,Implementation of a parametrized infinite-horizon model predictive control scheme with stability guarantees,Horizon model predictive control scheme,Control,
321,IEEE International Conference on Robotics and Automation,2017,A global controller for flying wing tailsitter vehicles,Flying wing tailsitter vehicles,Vehicle dynamics,
322,IEEE International Conference on Robotics and Automation,2017,Short-term UAV path-planning with monocular-inertial SLAM in the loop,Term uav path,Robotics,
323,IEEE International Conference on Robotics and Automation,2017,Control of statically hoverable multi-rotor aerial vehicles and application to rotor-failure robustness for hexarotors,Statically hoverable multi,Vehicle dynamics,
324,IEEE International Conference on Robotics and Automation,2017,Gesture-based robot control: Design challenges and evaluation with humans,Based robot control,Robotics,
325,IEEE International Conference on Robotics and Automation,2017,Learning individual motion preferences from audience feedback of motion sequences,Learning individual motion preferences,AI,
326,IEEE International Conference on Robotics and Automation,2017,Semantic web-mining and deep vision for lifelong object discovery,Lifelong object discovery,AI,
327,IEEE International Conference on Robotics and Automation,2017,Deep visual foresight for planning robot motion,Planning robot motion,AI,
328,IEEE International Conference on Robotics and Automation,2017,"Deep multimodal embedding: Manipulating novel objects with point-clouds, language and trajectories",Manipulating novel objects,AI,
329,IEEE International Conference on Robotics and Automation,2017,Learning to represent haptic feedback for partially-observable tasks,Represent haptic feedback,AI,
330,IEEE International Conference on Robotics and Automation,2017,Learning to guide task and motion planning using score-space representation,Motion planning using score,AI,
331,IEEE International Conference on Robotics and Automation,2017,Design of a novel variable stiffness gripper using permanent magnets,Novel variable stiffness gripper using permanent magnets,Dynamics,
332,IEEE International Conference on Robotics and Automation,2017,Force and moment constraints of a curved surface gripper and wrist for assistive free flyers,Curved surface gripper,Formulation,
333,IEEE International Conference on Robotics and Automation,2017,Design of parallel-jaw gripper tip surfaces for robust grasping,Jaw gripper tip surfaces,Electronics,
334,IEEE International Conference on Robotics and Automation,2017,Vision-based model predictive control for within-hand precision manipulation with underactuated grippers,Based model predictive control,Electronics,
335,IEEE International Conference on Robotics and Automation,2017,Optimal design of a soft robotic gripper with high mechanical advantage for grasping irregular objects,Soft robotic gripper,Robotics,
336,IEEE International Conference on Robotics and Automation,2017,A framework for robot-assisted doffing of personal protective equipment,Personal protective equipment,Robotics,
337,IEEE International Conference on Robotics and Automation,2017,A system for learning continuous human-robot interactions from human-human demonstrations,Learning continuous human,AI,
338,IEEE International Conference on Robotics and Automation,2017,A study of bidirectionally telepresent tele-action during robot-mediated handover,Bidirectionally telepresent tele,Robotics,
339,IEEE International Conference on Robotics and Automation,2017,A game-theoretic approach for adaptive action selection in close proximity human-robot-collaboration,Close proximity human,Robotics,
340,IEEE International Conference on Robotics and Automation,2017,Maestro: An EMG-driven assistive hand exoskeleton for spinal cord injury patients,Spinal cord injury patients,Dynamics,
341,IEEE International Conference on Robotics and Automation,2017,Admittance control parameter adaptation for physical human-robot interaction,Admittance control parameter adaptation,Robotics,
342,IEEE International Conference on Robotics and Automation,2017,Interactive force control of an elastically actuated bi-articular two-link manipulator,Interactive force control,Electronics,
343,IEEE International Conference on Robotics and Automation,2017,An intervening ethical governor for a robot mediator in patient-caregiver relationship: Implementation and evaluation,Intervening ethical governor,Vehicle dynamics,
344,IEEE International Conference on Robotics and Automation,2017,Toward monocular camera-guided retinal vein cannulation with an actively stabilized handheld robot,Guided retinal vein cannulation,Robotics,
345,IEEE International Conference on Robotics and Automation,2017,A balloon endomicroscopy scanning device for diagnosing barrett's oesophagus,Balloon endomicroscopy scanning device,Dynamics,
346,IEEE International Conference on Robotics and Automation,2017,Design of a flexure-based micro-motion stage with constant output force,Constant output force,Robotics,
347,IEEE International Conference on Robotics and Automation,2017,Iteratively Learned and Temporally Scaled Force Control with application to robotic assembly in unstructured environments,Temporally scaled force control,AI,
348,IEEE International Conference on Robotics and Automation,2017,A probabilistic data-driven model for planar pushing,Probabilistic data,Uncertainty quantification,
349,IEEE International Conference on Robotics and Automation,2017,A distributed approach to automated manufacturing systems with complex structures using Petri nets,Complex structures using petri nets,Electronics,
350,IEEE International Conference on Robotics and Automation,2017,UAV-based crop and weed classification for smart farming,Weed classification,Smart technologies,
351,IEEE International Conference on Robotics and Automation,2017,NimbRo picking: Versatile part handling for warehouse automation,Versatile part handling,Dynamics,
352,IEEE International Conference on Robotics and Automation,2017,Planning and executing optimal non-entangling paths for tethered underwater vehicles,Tethered underwater vehicles,Vehicle dynamics,
353,IEEE International Conference on Robotics and Automation,2017,A sliding mode controller design for the robust position control problem of series elastic actuators,Sliding mode controller design,Electronics,
354,IEEE International Conference on Robotics and Automation,2017,Realizing natural springy motion of a robotic leg by cancelling the undesired damping factors,Realizing natural springy motion,Robotics,
355,IEEE International Conference on Robotics and Automation,2017,3DFlex: A rapid prototyping approach for multi-material compliant mechanisms in millirobots,Rapid prototyping approach,Robotics,
356,IEEE International Conference on Robotics and Automation,2017,"Compliant, bi-stable mechanisms with multiple stiffnesses through controlled spring buckling",Controlled spring buckling,Control,
357,IEEE International Conference on Robotics and Automation,2017,On the role of stiffness design for fingertip trajectories of underactuated modular soft hands,Underactuated modular soft hands,Electronics,
358,IEEE International Conference on Robotics and Automation,2017,AtomMap: A probabilistic amorphous 3D map representation for robotics and surface reconstruction,Probabilistic amorphous 3d map representation,Robotics,
359,IEEE International Conference on Robotics and Automation,2017,Bayesian generalized kernel inference for occupancy map prediction,Bayesian generalized kernel inference,Dynamics,
360,IEEE International Conference on Robotics and Automation,2017,Deliberative object pose estimation in clutter,Deliberative object pose estimation,Measurements,
361,IEEE International Conference on Robotics and Automation,2017,Coupling conditionally independent submaps for large-scale 2.5D mapping with Gaussian Markov Random Fields,Gaussian markov random fields,Dynamics,
362,IEEE International Conference on Robotics and Automation,2017,Efficient descriptor learning for large scale localization,Large scale localization,AI,
363,IEEE International Conference on Robotics and Automation,2017,FLAG: Feature-based Localization between Air and Ground,Based localization,Dynamics,
364,IEEE International Conference on Robotics and Automation,2017,Action recognition: From static datasets to moving robots,Static datasets,AI,
365,IEEE International Conference on Robotics and Automation,2017,Visual place recognition with probabilistic voting,Visual place recognition,AI,
366,IEEE International Conference on Robotics and Automation,2017,Map quality evaluation for visual localization,Map quality evaluation,Dynamics,
367,IEEE International Conference on Robotics and Automation,2017,Incremental robot learning of new objects with fixed update time,Incremental robot learning,AI,
368,IEEE International Conference on Robotics and Automation,2017,Temporal persistence modeling for object search,Temporal persistence modeling,Modeling,
369,IEEE International Conference on Robotics and Automation,2017,Deep learning features at scale for visual place recognition,Visual place recognition,AI,
370,IEEE International Conference on Robotics and Automation,2017,A stable adaptive attitude estimator on SO(3) for true-North seeking gyrocompass systems: Theory and preliminary simulation evaluation,Stable adaptive attitude estimator,Modeling,
371,IEEE International Conference on Robotics and Automation,2017,Ground substrate classification for adaptive quadruped locomotion,Ground substrate classification,Robotics,
372,IEEE International Conference on Robotics and Automation,2017,Monocular vision-based human following on miniature robotic blimp,Miniature robotic blimp,Robotics,
373,IEEE International Conference on Robotics and Automation,2017,Daily activity recognition with inertial ring and bracelet: An unsupervised approach,Daily activity recognition,AI,
374,IEEE International Conference on Robotics and Automation,2017,Real-time inertial lower body kinematics and ground contact estimation at anatomical foot points for agile human locomotion,Time inertial lower body kinematics,Robotics,
375,IEEE International Conference on Robotics and Automation,2017,Photometric patch-based visual-inertial odometry,Photometric patch,Dynamics,
376,IEEE International Conference on Robotics and Automation,2017,Robust sensor fusion for finding HRI partners in a crowd,Robust sensor fusion,Dynamics,
377,IEEE International Conference on Robotics and Automation,2017,Stability of load lifting by a quadrotor under attitude control delay,Attitude control delay,Control,
378,IEEE International Conference on Robotics and Automation,2017,Safe certificate-based maneuvers for teams of quadrotors using differential flatness,Quadrotors using differential flatness,Dynamics,
379,IEEE International Conference on Robotics and Automation,2017,Crazyswarm: A large nano-quadcopter swarm,Quadcopter swarm,Electronics,
380,IEEE International Conference on Robotics and Automation,2017,UAV with two passive rotating hemispherical shells for physical interaction and power tethering in a complex environment,Two passive rotating hemispherical shells,Electronics,
381,IEEE International Conference on Robotics and Automation,2017,Piccolissimo: The smallest micro aerial vehicle,Smallest micro aerial vehicle,Vehicle dynamics,
382,IEEE International Conference on Robotics and Automation,2017,PLATO: Policy learning using adaptive trajectory optimization,Policy learning using adaptive trajectory optimization,AI,
383,IEEE International Conference on Robotics and Automation,2017,Bayesian optimization with adaptive kernels for robot control,Robot control,Robotics,
384,IEEE International Conference on Robotics and Automation,2017,Target-driven visual navigation in indoor scenes using deep reinforcement learning,Indoor scenes using deep reinforcement learning,AI,
385,IEEE International Conference on Robotics and Automation,2017,A robust stability approach to robot reinforcement learning based on a parameterization of stabilizing controllers,Robot reinforcement learning based,AI,
386,IEEE International Conference on Robotics and Automation,2017,Reset-free guided policy search: Efficient deep reinforcement learning with stochastic initial states,Free guided policy search,AI,
387,IEEE International Conference on Robotics and Automation,2017,Path integral guided policy search,Path integral guided policy search,Robotics,
388,IEEE International Conference on Robotics and Automation,2017,Deep reinforcement learning for robotic manipulation with asynchronous off-policy updates,Deep reinforcement learning,AI,
389,IEEE International Conference on Robotics and Automation,2017,Optimized vehicle-specific trajectories for cooperative process estimation by sensor-equipped UAVs,Cooperative process estimation,Vehicle dynamics,
390,IEEE International Conference on Robotics and Automation,2017,Design and actuation of a magnetic millirobot under a constant unidirectional magnetic field,Constant unidirectional magnetic field,Robotics,
391,IEEE International Conference on Robotics and Automation,2017,Efficient kinematic planning for mobile manipulators with non-holonomic constraints using optimal control,Holonomic constraints using optimal control,Formulation,
392,IEEE International Conference on Robotics and Automation,2017,Empirical evaluation of common contact models for planar impact,Common contact models,Electronics,
393,IEEE International Conference on Robotics and Automation,2017,"Optimal, sampling-based manipulation planning",Based manipulation planning,Optimization,
394,IEEE International Conference on Robotics and Automation,2017,Design of a simplified compliant anthropomorphic robot hand,Simplified compliant anthropomorphic robot hand,Robotics,
395,IEEE International Conference on Robotics and Automation,2017,Integrating motion and hierarchical fingertip grasp planning,Hierarchical fingertip grasp planning,Robotics,
396,IEEE International Conference on Robotics and Automation,2017,Analyzing achievable stiffness control bounds of robotic hands with coupled finger joints,Analyzing achievable stiffness control bounds,Robotics,
397,IEEE International Conference on Robotics and Automation,2017,A two-fingered robot gripper with large object reorientation range,Large object reorientation range,Robotics,
398,IEEE International Conference on Robotics and Automation,2017,Robust walking by resolved viscoelasticity control explicitly considering structure-variability of a humanoid,Resolved viscoelasticity control explicitly considering structure,Control,
399,IEEE International Conference on Robotics and Automation,2017,Context-driven movement primitive adaptation,Driven movement primitive adaptation,Dynamics,
400,IEEE International Conference on Robotics and Automation,2017,"Supervised learning for stabilizing underactuated bipedal robot locomotion, with outdoor experiments on the wave field",Stabilizing underactuated bipedal robot locomotion,AI,
401,IEEE International Conference on Robotics and Automation,2017,"Dynamic manipulability of the center of mass: A tool to study, analyse and measure physical ability of robots",Measure physical ability,Robotics,
402,IEEE International Conference on Robotics and Automation,2017,A study of nonlinear forward models for dynamic walking,Nonlinear forward models,Modeling,
403,IEEE International Conference on Robotics and Automation,2017,Invariant funnels for underactuated dynamic walking robots: New phase variable and experimental validation,Underactuated dynamic walking robots,Robotics,
404,IEEE International Conference on Robotics and Automation,2017,Robust bipedal locomotion control based on model predictive control and divergent component of motion,Robust bipedal locomotion control based,Robotics,
405,IEEE International Conference on Robotics and Automation,2017,Path following for a biomimetic underwater vehicle based on ADRC,Biomimetic underwater vehicle based,Vehicle dynamics,
406,IEEE International Conference on Robotics and Automation,2017,A drift diffusion model of biological source seeking for mobile robots,Drift diffusion model,Robotics,
407,IEEE International Conference on Robotics and Automation,2017,Closed-loop path following of traveling wave rectilinear motion through obstacle-strewn terrain,Traveling wave rectilinear motion,Robotics,
408,IEEE International Conference on Robotics and Automation,2017,High speed trajectory control using an experimental maneuverability model for an insect-scale legged robot,High speed trajectory control using,Robotics,
409,IEEE International Conference on Robotics and Automation,2017,Learning multisensory cue integration on mobile robots,Learning multisensory cue integration,AI,
410,IEEE International Conference on Robotics and Automation,2017,Adaptive Lévy Taxis for odor source localization in realistic environmental conditions,Realistic environmental conditions,Dynamics,
411,IEEE International Conference on Robotics and Automation,2017,From Rousettus aegyptiacus (bat) landing to robotic landing: Regulation of CG-CP distance using a nonlinear closed-loop feedback,Cp distance using,Robotics,
412,IEEE International Conference on Robotics and Automation,2017,A prey-predator model for efficient robot tracking,Efficient robot tracking,Robotics,
413,IEEE International Conference on Robotics and Automation,2017,In vivo tracking and measurement of pollen tube vesicle motion,Pollen tube vesicle motion,Robotics,
414,IEEE International Conference on Robotics and Automation,2017,Development of a tele-nursing mobile manipulator for remote care-giving in quarantine areas,Nursing mobile manipulator,Dynamics,
415,IEEE International Conference on Robotics and Automation,2017,Autonomous scanning for endomicroscopic mosaicing and 3D fusion,Endomicroscopic mosaicing,Dynamics,
416,IEEE International Conference on Robotics and Automation,2017,Introducing BigMag — A novel system for 3D magnetic actuation of flexible surgical manipulators,Introducing bigmag —,Electronics,
417,IEEE International Conference on Robotics and Automation,2017,Experimental validation of the pseudo-rigid-body model of the MRI-actuated catheter,Experimental validation,Electronics,
418,IEEE International Conference on Robotics and Automation,2017,Robot assisted tapping control for therapeutical percussive massage applications,Therapeutical percussive massage applications,Robotics,
419,IEEE International Conference on Robotics and Automation,2017,Visual servoing controller for time-invariant 3D path following with remote centre of motion constraint,Invariant 3d path following,Formulation,
420,IEEE International Conference on Robotics and Automation,2017,Deep fruit detection in orchards,Deep fruit detection,AI,
