,Conference,Year,Title,Keywords,Category,Note
311,IEEE International Conference on Robotics and Automation,2021,Feasible and Adaptive Multimodal Trajectory Prediction with Semantic Maneuver Fusion,Adaptive multimodal trajectory prediction,Dynamics,
312,IEEE International Conference on Robotics and Automation,2021,Exploiting latent representation of sparse semantic layers for improved short-term motion prediction with Capsule Networks,Term motion prediction,AI,
313,IEEE International Conference on Robotics and Automation,2021,Movement recognition and prediction using DMPs,Prediction using dmps,AI,
314,IEEE International Conference on Robotics and Automation,2021,Whole Body Model Predictive Control with a Memory of Motion: Experiments on a Torque-Controlled Talos,Whole body model predictive control,Robotics,
315,IEEE International Conference on Robotics and Automation,2021,Constraint Handling in Continuous-Time DDP-Based Model Predictive Control,Based model predictive control,Formulation,
316,IEEE International Conference on Robotics and Automation,2021,Sparsity-Inducing Optimal Control via Differential Dynamic Programming,Inducing optimal control via differential dynamic programming,Optimization,
317,IEEE International Conference on Robotics and Automation,2021,A Passive Navigation Planning Algorithm for Collision-free Control of Mobile Robots,Passive navigation planning algorithm,Robotics,
318,IEEE International Conference on Robotics and Automation,2021,Expansive Voronoi Tree: A Motion Planner for Assembly Sequence Planning,Expansive voronoi tree,Robotics,
319,IEEE International Conference on Robotics and Automation,2021,MS2MP: A Min-Sum Message Passing Algorithm for Motion Planning,Sum message passing algorithm,Robotics,
320,IEEE International Conference on Robotics and Automation,2021,Cubic Bézier Local Path Planner for Non-holonomic Feasible and Comfortable Path Generation,Cubic bézier local path planner,Robotics,
321,IEEE International Conference on Robotics and Automation,2021,Voxplan: A 3D Global Planner using Signed Distance Function Submaps,3d global planner using signed distance function submaps,Dynamics,
322,IEEE International Conference on Robotics and Automation,2021,Globally Optimal Online Redundancy Resolution for Serial 7-DOF Kinematics Along SE(3) Trajectories,Globally optimal online redundancy resolution,Optimization,
323,IEEE International Conference on Robotics and Automation,2021,Robot Arm Motion Planning Based on Geodesics,Robot arm motion planning based,Robotics,
324,IEEE International Conference on Robotics and Automation,2021,FlexDMP – Extending Dynamic Movement Primitives towards Flexible Joint Robots,Flexdmp – extending dynamic movement primitives towards flexible joint robots,Robotics,
325,IEEE International Conference on Robotics and Automation,2021,ManhattanSLAM: Robust Planar Tracking and Mapping Leveraging Mixture of Manhattan Frames,Robust planar tracking,Electronics,
326,IEEE International Conference on Robotics and Automation,2021,Weighted Node Mapping and Localisation on a Pixel Processor Array,Weighted node mapping,Dynamics,
327,IEEE International Conference on Robotics and Automation,2021,SoftMP: Attentive feature pooling for joint local feature detection and description for place recognition in changing environments,Joint local feature detection,AI,
328,IEEE International Conference on Robotics and Automation,2021,Beyond ANN: Exploiting Structural Knowledge for Efficient Place Recognition,Exploiting structural knowledge,AI,
329,IEEE International Conference on Robotics and Automation,2021,Simultaneous Multi-Level Descriptor Learning and Semantic Segmentation for Domain-Specific Relocalization,Level descriptor learning,AI,
330,IEEE International Conference on Robotics and Automation,2021,RADIATE: A Radar Dataset for Automotive Perception in Bad Weather,Radar dataset,Dynamics,
331,IEEE International Conference on Robotics and Automation,2021,Poisson Surface Reconstruction for LiDAR Odometry and Mapping,Poisson surface reconstruction,Measurements,
332,IEEE International Conference on Robotics and Automation,2021,Lidar-Monocular Surface Reconstruction Using Line Segments,Monocular surface reconstruction using line segments,Measurements,
333,IEEE International Conference on Robotics and Automation,2021,Balancing on a Springy Leg,Springy leg,Dynamics,
334,IEEE International Conference on Robotics and Automation,2021,Gyrubot: nonanthropomorphic stabilization for a biped,Nonanthropomorphic stabilization,Dynamics,
335,IEEE International Conference on Robotics and Automation,2021,A novel method for computing the 3D friction cone using complimentary constraints,3d friction cone using complimentary constraints,Formulation,
336,IEEE International Conference on Robotics and Automation,2021,Learning Behavior Trees with Genetic Programming in Unpredictable Environments,Learning behavior trees,AI,
337,IEEE International Conference on Robotics and Automation,2021,Learning Efficient Constraint Graph Sampling for Robotic Sequential Manipulation,Learning efficient constraint graph sampling,AI,
338,IEEE International Conference on Robotics and Automation,2021,Coarse-to-Fine Imitation Learning: Robot Manipulation from a Single Demonstration,Fine imitation learning,AI,
339,IEEE International Conference on Robotics and Automation,2021,Predicting Disparity Distributions,Predicting disparity distributions,Dynamics,
340,IEEE International Conference on Robotics and Automation,2021,Scoring Graspability based on Grasp Regression for Better Grasp Prediction,Scoring graspability based,Dynamics,
341,IEEE International Conference on Robotics and Automation,2021,MonoSOD: Monocular Salient Object Detection based on Predicted Depth,Monocular salient object detection based,Dynamics,
342,IEEE International Conference on Robotics and Automation,2021,Fast Footstep Planning with Aborting A,Fast footstep planning,Dynamics,
343,IEEE International Conference on Robotics and Automation,2021,Exploiting visual servoing and centroidal momentum for whole-body motion control of humanoid robots in absence of contacts and gravity,Exploiting visual servoing,Robotics,
344,IEEE International Conference on Robotics and Automation,2021,Virtual Adversarial Humans finding Hazards in Robot Workplaces,Virtual adversarial humans finding hazards,Robotics,
345,IEEE International Conference on Robotics and Automation,2021,Crowd against the machine: A simulation-based benchmark tool to evaluate and compare robot capabilities to navigate a human crowd,Compare robot capabilities,Robotics,
346,IEEE International Conference on Robotics and Automation,2021,A Unified Perception Benchmark for Capacitive Proximity Sensing Towards Safe Human-Robot Collaboration (HRC),Capacitive proximity sensing towards safe human,Robotics,
347,IEEE International Conference on Robotics and Automation,2021,Learning Human-like Hand Reaching for Human-Robot Handshaking,Like hand reaching,AI,
348,IEEE International Conference on Robotics and Automation,2021,Simultaneous haptic guidance and learning of task parameters during robotic teleoperation – a geometrical approach,Simultaneous haptic guidance,AI,
349,IEEE International Conference on Robotics and Automation,2021,Human-Like Artificial Skin Sensor for Physical Human-Robot Interaction,Like artificial skin sensor,Robotics,
350,IEEE International Conference on Robotics and Automation,2021,A Reversible Dynamic Movement Primitive formulation,Reversible dynamic movement primitive formulation,Formulation,
351,IEEE International Conference on Robotics and Automation,2021,Towards efficient human-robot cooperation for socially-aware robot navigation in human-populated environments: the SNAPE framework,Aware robot navigation,Robotics,
352,IEEE International Conference on Robotics and Automation,2021,Analysis of Open-Loop Grasping From Piles,Loop grasping,Numerical analysis,
353,IEEE International Conference on Robotics and Automation,2021,Human Initiated Grasp Space Exploration Algorithm for an Underactuated Robot Gripper Using Variational Autoencoder,Underactuated robot gripper using variational autoencoder,Robotics,
354,IEEE International Conference on Robotics and Automation,2021,An Underactuated Gripper based on Car Differentials for Self-Adaptive Grasping with Passive Disturbance Rejection,Underactuated gripper based,Electronics,
355,IEEE International Conference on Robotics and Automation,2021,Data-driven sea state estimation for vessels using multi-domain features from motion responses,Driven sea state estimation,Robotics,
356,IEEE International Conference on Robotics and Automation,2021,A Fault Tolerant Control Architecture Based on Fault Trees for an Underwater Robot Executing Transect Missions,Underwater robot executing transect missions,Robotics,
357,IEEE International Conference on Robotics and Automation,2021,Robust Underwater Visual SLAM Fusing Acoustic Sensing,Robust underwater visual slam fusing acoustic sensing,Electronics,
358,IEEE International Conference on Robotics and Automation,2021,Real-time Friction Estimation for Grip Force Control,Time friction estimation,Measurements,
359,IEEE International Conference on Robotics and Automation,2021,Uncertainty-aware deep learning for robot touch: Application to Bayesian tactile servo control,Bayesian tactile servo control,AI,
360,IEEE International Conference on Robotics and Automation,2021,Towards integrated tactile sensorimotor control in anthropomorphic soft robotic hands,Towards integrated tactile sensorimotor control,Robotics,
361,IEEE International Conference on Robotics and Automation,2021,An efficient approach to closed-loop shape control of deformable objects using finite element models,Deformable objects using finite element models,Electronics,
362,IEEE International Conference on Robotics and Automation,2021,Learning Stable Normalizing-Flow Control for Robotic Manipulation,Learning stable normalizing,AI,
363,IEEE International Conference on Robotics and Automation,2021,Model Predictive Robot-Environment Interaction Control for Mobile Manipulation Tasks,Model predictive robot,Robotics,
364,IEEE International Conference on Robotics and Automation,2021,Surgical Gesture Recognition Based on Bidirectional Multi-Layer Independently RNN with Explainable Spatial Feature Extraction,Surgical gesture recognition based,AI,
365,IEEE International Conference on Robotics and Automation,2021,What data do we need for training an AV motion planner?,Av motion planner,Vehicle dynamics,
366,IEEE International Conference on Robotics and Automation,2021,Learn to Path: Using neural networks to predict Dubins path characteristics for aerial vehicles in wind,Predict dubins path characteristics,AI,
367,IEEE International Conference on Robotics and Automation,2021,Automated Generation of Robot Trajectories for Assembly Processes Requiring Only Sparse Manual Input,Sparse manual input,Robotics,
368,IEEE International Conference on Robotics and Automation,2021,Benchmarking Real-Time Capabilities of ROS 2 and OROCOS for Robotics Applications,Time capabilities,Robotics,
369,IEEE International Conference on Robotics and Automation,2021,The KIT Gripper: A Multi-Functional Gripper for Disassembly Tasks,Kit gripper,Dynamics,
370,IEEE International Conference on Robotics and Automation,2021,In-Process Workpiece Geometry Estimation for Robotic Arc Welding based on Supervised Learning for Multi-Sensor Inputs,Robotic arc welding based,AI,
371,IEEE International Conference on Robotics and Automation,2021,Context-Dependent Anomaly Detection for Low Altitude Traffic Surveillance,Low altitude traffic surveillance,Dynamics,
372,IEEE International Conference on Robotics and Automation,2021,Autonomous Flying into Buildings in a Firefighting Scenario,Firefighting scenario,Dynamics,
373,IEEE International Conference on Robotics and Automation,2021,Polyhedral Friction Cone Estimator for Object Manipulation,Polyhedral friction cone estimator,Dynamics,
374,IEEE International Conference on Robotics and Automation,2021,Interpretability in Contact-Rich Manipulation via Kinodynamic Images,Rich manipulation via kinodynamic images,Electronics,
375,IEEE International Conference on Robotics and Automation,2021,Model-Free Reinforcement Learning for Stochastic Games with Linear Temporal Logic Objectives,Linear temporal logic objectives,AI,
376,IEEE International Conference on Robotics and Automation,2021,Secure Planning Against Stealthy Attacks via Model-Free Reinforcement Learning,Stealthy attacks via model,AI,
377,IEEE International Conference on Robotics and Automation,2021,Hierarchies of Planning and Reinforcement Learning for Robot Navigation,Robot navigation,AI,
378,IEEE International Conference on Robotics and Automation,2021,A Laser-based Dual-arm System for Precise Control of Collaborative Robots,Precise control,Robotics,
379,IEEE International Conference on Robotics and Automation,2021,Near-Optimal Multi-Robot Motion Planning with Finite Sampling,Robot motion planning,Robotics,
380,IEEE International Conference on Robotics and Automation,2021,Whole-Body Real-Time Motion Planning for Multicopters,Time motion planning,Robotics,
381,IEEE International Conference on Robotics and Automation,2021,Collision-Free MPC for Legged Robots in Static and Dynamic Scenes,Legged robots,Robotics,
382,IEEE International Conference on Robotics and Automation,2021,Obstacle Avoidance with Kinetic Energy Buffer,Kinetic energy buffer,Electronics,
383,IEEE International Conference on Robotics and Automation,2021,"Learning from Simulation, Racing in Reality",Simulation,AI,
384,IEEE International Conference on Robotics and Automation,2021,Equality Constrained Differential Dynamic Programming,Equality constrained differential dynamic programming,Vehicle dynamics,
385,IEEE International Conference on Robotics and Automation,2021,Unsupervised Motion Estimation of Vehicles Using ICP,Vehicles using icp,AI,
386,IEEE International Conference on Robotics and Automation,2021,CNN-based Ego-Motion Estimation for Fast MAV Maneuvers,Fast mav maneuvers,Robotics,
387,IEEE International Conference on Robotics and Automation,2021,Mid-Air Range-Visual-Inertial Estimator Initialization for Micro Air Vehicles,Inertial estimator initialization,Vehicle dynamics,
388,IEEE International Conference on Robotics and Automation,2021,Pose Estimation for Vehicle-mounted Cameras via Horizontal and Vertical Planes,Mounted cameras via horizontal,Vehicle dynamics,
389,IEEE International Conference on Robotics and Automation,2021,Dynamic Occupancy Grid Mapping with Recurrent Neural Networks,Dynamic occupancy grid mapping,AI,
390,IEEE International Conference on Robotics and Automation,2021,Automatic Mapping of Tailored Landmark Representations for Automated Driving and Map Learning,Tailored landmark representations,AI,
391,IEEE International Conference on Robotics and Automation,2021,Lightweight Semantic Mesh Mapping for Autonomous Vehicles,Lightweight semantic mesh mapping,Vehicle dynamics,
392,IEEE International Conference on Robotics and Automation,2021,LatentSLAM: unsupervised multi-sensor representation learning for localization and mapping,Sensor representation learning,AI,
393,IEEE International Conference on Robotics and Automation,2021,Robot in a China Shop: Using Reinforcement Learning for Location-Specific Navigation Behaviour,Using reinforcement learning,AI,
394,IEEE International Conference on Robotics and Automation,2021,Model Identification of a Small Fully-Actuated Aquatic Surface Vehicle Using a Long Short-Term Memory Neural Network,Actuated aquatic surface vehicle using,AI,
395,IEEE International Conference on Robotics and Automation,2021,Real-Time Trajectory Adaptation for Quadrupedal Locomotion using Deep Reinforcement Learning,Quadrupedal locomotion using deep reinforcement learning,AI,
396,IEEE International Conference on Robotics and Automation,2021,Robust Iterative Learning Control for Pneumatic Muscle with State Constraint and Model Uncertainty,Robust iterative learning control,AI,
397,IEEE International Conference on Robotics and Automation,2021,NDT-Transformer: Large-Scale 3D Point Cloud Localisation using the Normal Distribution Transform Representation,Scale 3d point cloud localisation using,Dynamics,
398,IEEE International Conference on Robotics and Automation,2021,Implementation of a Reactive Walking Controller for the New Open-Hardware Quadruped Solo-12,Reactive walking controller,Electronics,
399,IEEE International Conference on Robotics and Automation,2021,Imitation Learning from MPC for Quadrupedal Multi-Gait Control,Quadrupedal multi,AI,
400,IEEE International Conference on Robotics and Automation,2021,Comparison of predictive controllers for locomotion and balance recovery of quadruped robots,Quadruped robots,Robotics,
401,IEEE International Conference on Robotics and Automation,2021,Locomotion Adaptation in Heavy Payload Transportation Tasks with the Quadruped Robot CENTAURO,Heavy payload transportation tasks,Robotics,
402,IEEE International Conference on Robotics and Automation,2021,Efficient Self-Supervised Data Collection for Offline Robot Learning,Supervised data collection,AI,
403,IEEE International Conference on Robotics and Automation,2021,"Active Inference for Integrated State-Estimation, Control, and Learning",Integrated state,AI,
404,IEEE International Conference on Robotics and Automation,2021,Robot Program Parameter Inference via Differentiable Shadow Program Inversion,Robot program parameter inference via differentiable shadow program inversion,Robotics,
405,IEEE International Conference on Robotics and Automation,2021,A Fully Spiking Neural Control System Based on Cerebellar Predictive Learning for Sensor-Guided Robots,Fully spiking neural control system based,AI,
406,IEEE International Conference on Robotics and Automation,2021,Learning to steer a locomotion contact planner,Locomotion contact planner,AI,
407,IEEE International Conference on Robotics and Automation,2021,Learning Shape Control of Elastoplastic Deformable Linear Objects,Elastoplastic deformable linear objects,AI,
408,IEEE International Conference on Robotics and Automation,2021,Precise Jump Planning using Centroidal Dynamics based Bilevel Optimization,Precise jump planning using centroidal dynamics based bilevel optimization,Optimization,
409,IEEE International Conference on Robotics and Automation,2021,DeepWalk: Omnidirectional Bipedal Gait by Deep Reinforcement Learning,Omnidirectional bipedal gait,AI,
410,IEEE International Conference on Robotics and Automation,2021,ULT-model: Towards a one-legged unified locomotion template model for forward hopping with an upright trunk,Legged unified locomotion template model,Robotics,
411,IEEE International Conference on Robotics and Automation,2021,Nonlinear stiffness allows passive dynamic hopping for one-legged robots with an upright trunk,Nonlinear stiffness allows passive dynamic hopping,Robotics,
412,IEEE International Conference on Robotics and Automation,2021,Task Planning with a Weighted Functional Object-Oriented Network,Weighted functional object,AI,
413,IEEE International Conference on Robotics and Automation,2021,Towards providing explanations for robot motion planning,Towards providing explanations,Robotics,
414,IEEE International Conference on Robotics and Automation,2021,Engagement Estimation During Child Robot Interaction Using Deep Convolutional Networks Focusing on ASD Children,Child robot interaction using deep convolutional networks focusing,AI,
415,IEEE International Conference on Robotics and Automation,2021,Ergodic imitation: Learning from what to do and what not to do,Ergodic imitation,AI,
416,IEEE International Conference on Robotics and Automation,2021,Imitation Learning with Inconsistent Demonstrations through Uncertainty-based Data Manipulation,Based data manipulation,AI,
417,IEEE International Conference on Robotics and Automation,2021,Learning Motor Resonance in Human-Human and Human-Robot Interaction with Coupled Dynamical Systems,Learning motor resonance,AI,
418,IEEE International Conference on Robotics and Automation,2021,Interpreting Contact Interactions to Overcome Failure in Robot Assembly Tasks,Robot assembly tasks,Robotics,
419,IEEE International Conference on Robotics and Automation,2021,Real-time Surgical Environment Enhancement for Robot-Assisted Minimally Invasive Surgery Based on Super-Resolution,Assisted minimally invasive surgery based,Robotics,
420,IEEE International Conference on Robotics and Automation,2021,Composing HARMONI: An Open-source Tool for Human and Robot Modular OpeN Interaction,Robot modular open interaction,Robotics,
421,IEEE International Conference on Robotics and Automation,2021,Robot Interaction Studio: A Platform for Unsupervised HRI,Robot interaction studio,AI,
422,IEEE International Conference on Robotics and Automation,2021,Which gesture generator performs better?,Gesture generator performs better,Dynamics,
423,IEEE International Conference on Robotics and Automation,2021,Robot-supervised Learning of Crop Row Segmentation,Crop row segmentation,AI,
424,IEEE International Conference on Robotics and Automation,2021,Neural Network Controller for Autonomous Pile Loading Revised,Autonomous pile loading revised,AI,
425,IEEE International Conference on Robotics and Automation,2021,Deep Reinforcement Learning for Concentric Tube Robot Control with a Goal-Based Curriculum,Concentric tube robot control,AI,
426,IEEE International Conference on Robotics and Automation,2021,Optimized 3D path planner for steerable catheters with deductive reasoning,Optimized 3d path planner,Robotics,
427,IEEE International Conference on Robotics and Automation,2021,Robotic Electrospinning Actuated by Non-Circular Joint Continuum Manipulator for Endoluminal Therapy,Circular joint continuum manipulator,Robotics,
428,IEEE International Conference on Robotics and Automation,2021,Distributed Full-Consensus Control of Multi-Robot Systems with Range and Field-of-View Constraints,View constraints,Formulation,
429,IEEE International Conference on Robotics and Automation,2021,Scalable Recursive Distributed Collaborative State Estimation for Aided Inertial Navigation,Scalable recursive distributed collaborative state estimation,Measurements,
430,IEEE International Conference on Robotics and Automation,2021,Distributed Multi-Target Tracking in Camera Networks,Target tracking,AI,
431,IEEE International Conference on Robotics and Automation,2021,GenGrid: A Generalised Distributed Experimental Environmental Grid for Swarm Robotics,Generalised distributed experimental environmental grid,Robotics,
432,IEEE International Conference on Robotics and Automation,2021,Robot-Safe Impacts with Soft Contacts Based on Learned Deformations,Soft contacts based,AI,
433,IEEE International Conference on Robotics and Automation,2021,Contact Forces Preintegration for Estimation in Legged Robotics using Factor Graphs,Legged robotics using factor graphs,Robotics,
434,IEEE International Conference on Robotics and Automation,2021,Amortized Q-learning with Model-based Action Proposals for Autonomous Driving on Highways,Based action proposals,AI,
435,IEEE International Conference on Robotics and Automation,2021,Decision Making for Autonomous Driving via Augmented Adversarial Inverse Reinforcement Learning,Autonomous driving via augmented adversarial inverse reinforcement learning,AI,
436,IEEE International Conference on Robotics and Automation,2021,Interpretable Goal-based Prediction and Planning for Autonomous Driving,Interpretable goal,Dynamics,
437,IEEE International Conference on Robotics and Automation,2021,Encoding Human Driving Styles in Motion Planning for Autonomous Vehicles,Encoding human driving styles,Vehicle dynamics,
438,IEEE International Conference on Robotics and Automation,2021,Spherical Multi-Modal Place Recognition for Heterogeneous Sensor Systems,Modal place recognition,AI,
439,IEEE International Conference on Robotics and Automation,2021,A Direct Collocation method for optimization of EMG-driven wrist muscle musculoskeletal model,Driven wrist muscle musculoskeletal model,Optimization,
440,IEEE International Conference on Robotics and Automation,2021,Practical and Accurate Generation of Energy-Optimal Trajectories for a Planar Quadrotor,Planar quadrotor,Electronics,
441,IEEE International Conference on Robotics and Automation,2021,Optimization-based Trajectory Planning for Tethered Aerial Robots,Tethered aerial robots,Robotics,
442,IEEE International Conference on Robotics and Automation,2021,Grasp Analysis and Manipulation Kinematics for Isoperimetric Truss Robots,Isoperimetric truss robots,Robotics,
443,IEEE International Conference on Robotics and Automation,2021,Improving Grasp Classification through Spatial Metrics Available from Sensors,Spatial metrics available,Dynamics,
444,IEEE International Conference on Robotics and Automation,2021,Assistive supernumerary grasping with the back of the hand,Assistive supernumerary grasping,Electronics,
445,IEEE International Conference on Robotics and Automation,2021,MCMC Occupancy Grid Mapping with a Data-Driven Patch Prior,Mcmc occupancy grid mapping,Dynamics,
446,IEEE International Conference on Robotics and Automation,2021,Shape-Based Transfer of Generic Skills,Generic skills,Dynamics,
447,IEEE International Conference on Robotics and Automation,2021,Safety Uncertainty in Control Barrier Functions using Gaussian Processes,Control barrier functions using gaussian processes,Uncertainty quantification,
448,IEEE International Conference on Robotics and Automation,2021,Object Rearrangement Using Learned Implicit Collision Functions,Object rearrangement using learned implicit collision functions,AI,
449,IEEE International Conference on Robotics and Automation,2021,Visual-Laser-Inertial SLAM Using a Compact 3D Scanner for Confined Space,Inertial slam using,Electronics,
450,IEEE International Conference on Robotics and Automation,2021,Efficient Multi-sensor Aided Inertial Navigation with Online Calibration,Sensor aided inertial navigation,Dynamics,
451,IEEE International Conference on Robotics and Automation,2021,Robust Monocular Visual-Inertial Depth Completion for Embedded Systems,Robust monocular visual,Dynamics,
452,IEEE International Conference on Robotics and Automation,2021,Simultaneous Estimation and Modeling of Robotic Systems with Non-Gaussian State Belief,Gaussian state belief,Robotics,
453,IEEE International Conference on Robotics and Automation,2021,Efficient Online Calibration for Autonomous Vehicle’s Longitudinal Dynamical System: A Gaussian Model Approach,Longitudinal dynamical system,Vehicle dynamics,
454,IEEE International Conference on Robotics and Automation,2021,Fuzzing Mobile Robot Environments for Fast Automated Crash Detection,Fuzzing mobile robot environments,Robotics,
455,IEEE International Conference on Robotics and Automation,2021,Optimal Estimation of the Centroidal Dynamics of Legged Robots,Optimal estimation,Robotics,
456,IEEE International Conference on Robotics and Automation,2021,A Unified Optimization Framework and New Set of Performance Metrics for Robot Leg Design,Unified optimization framework,Robotics,
457,IEEE International Conference on Robotics and Automation,2021,A Novel Model Predictive Control Framework Using Dynamic Model Decomposition Applied to Dynamic Legged Locomotion,Novel model predictive control framework using dynamic model decomposition applied,Robotics,
458,IEEE International Conference on Robotics and Automation,2021,Generating Continuous Motion and Force Plans in Real-Time for Legged Mobile Manipulation,Legged mobile manipulation,Robotics,
459,IEEE International Conference on Robotics and Automation,2021,Robots of the Lost Arc: Self-Supervised Learning to Dynamically Manipulate Fixed-Endpoint Cables,Dynamically manipulate fixed,AI,
460,IEEE International Conference on Robotics and Automation,2021,"Learning to Rearrange Deformable Cables, Fabrics, and Bags with Goal-Conditioned Transporter Networks",Rearrange deformable cables,AI,
461,IEEE International Conference on Robotics and Automation,2021,A Joint Network for Grasp Detection Conditioned on Natural Language Commands,Natural language commands,AI,
462,IEEE International Conference on Robotics and Automation,2021,ReLMoGen: Integrating Motion Generation in Reinforcement Learning for Mobile Manipulation,Integrating motion generation,AI,
463,IEEE International Conference on Robotics and Automation,2021,Efficient Reachability Analysis of Closed-Loop Systems with Neural Network Controllers,Neural network controllers,AI,
464,IEEE International Conference on Robotics and Automation,2021,Motion Planning and Feedback Control for Bipedal Robots Riding a Snakeboard,Bipedal robots riding,Robotics,
465,IEEE International Conference on Robotics and Automation,2021,Global Position Control on Underactuated Bipedal Robots: Step-to-step Dynamics Approximation for Step Planning,Underactuated bipedal robots,Robotics,
466,IEEE International Conference on Robotics and Automation,2021,One-Step Ahead Prediction of Angular Momentum about the Contact Point for Control of Bipedal Locomotion: Validation in a LIP-inspired Controller,Step ahead prediction,Robotics,
467,IEEE International Conference on Robotics and Automation,2021,Hybrid Sampling/Optimization-based Planning for Agile Jumping Robots on Challenging Terrains,Agile jumping robots,Robotics,
468,IEEE International Conference on Robotics and Automation,2021,Investigation of Unmanned Aerial Vehicle Gesture Perceptibility and Impact of Viewpoint Variance,Unmanned aerial vehicle gesture perceptibility,Vehicle dynamics,
469,IEEE International Conference on Robotics and Automation,2021,Watch Where You’re Going! Gaze and Head Orientation as Predictors for Social Robot Navigation,Social robot navigation,Robotics,
470,IEEE International Conference on Robotics and Automation,2021,Can a Robot Trust You? : A DRL-Based Approach to Trust-Driven Human-Guided Navigation,Guided navigation,Robotics,
471,IEEE International Conference on Robotics and Automation,2021,Mesh Based Analysis of Low Fractal Dimension Reinforcement Learning Policies,Low fractal dimension reinforcement learning policies,AI,
472,IEEE International Conference on Robotics and Automation,2021,Design and Validation of a Novel Exoskeleton Hand Interface: The Eminence Grip,Novel exoskeleton hand interface,Electronics,
473,IEEE International Conference on Robotics and Automation,2021,Active Telepresence Assistance for Supervisory Control: A User Study with a Multi-Camera Tele-Nursing Robot,Active telepresence assistance,AI,
474,IEEE International Conference on Robotics and Automation,2021,Force-Sensing Tensegrity for Investigating Physical Human-Robot Interaction in Compliant Robotic Systems,Investigating physical human,Robotics,
475,IEEE International Conference on Robotics and Automation,2021,Risk-Aware Decision Making for Service Robots to Minimize Risk of Patient Falls in Hospitals,Aware decision making,Robotics,
476,IEEE International Conference on Robotics and Automation,2021,Haptic Feedback Improves Human-Robot Agreement and User Satisfaction in Shared-Autonomy Teleoperation,Haptic feedback improves human,Robotics,
477,IEEE International Conference on Robotics and Automation,2021,Environment Reconfiguration Planning for Autonomous Robotic Manipulation to overcome Mobility Constraints,Overcome mobility constraints,Formulation,
478,IEEE International Conference on Robotics and Automation,2021,Adaptive Sampling using POMDPs with Domain-Specific Considerations,Adaptive sampling using pomdps,Dynamics,
479,IEEE International Conference on Robotics and Automation,2021,Human Arm Stability in Relation to Damping-Defined Mechanical Environments in Physical Interaction with a Robotic Arm,Defined mechanical environments,Robotics,
480,IEEE International Conference on Robotics and Automation,2021,Conditioning Style on Substance: Plans for Narrative Observation,Narrative observation,Dynamics,
481,IEEE International Conference on Robotics and Automation,2021,DeepQ Stepper: A framework for reactive dynamic walking on uneven terrain,Reactive dynamic walking,AI,
482,IEEE International Conference on Robotics and Automation,2021,Wetland Soil Strength Tester and Core Sampler Using a Drone,Wetland soil strength tester,Dynamics,
483,IEEE International Conference on Robotics and Automation,2021,Backstepping and Sliding Mode Control for AUVs Aided with Bioinspired Neurodynamics,Sliding mode control,Electronics,
484,IEEE International Conference on Robotics and Automation,2021,Learning-based Inverse Kinematics from Shape as Input for Concentric Tube Continuum Robots,Concentric tube continuum robots,AI,
485,IEEE International Conference on Robotics and Automation,2021,Using Euler Curves to Model Continuum Robots,Using euler curves,Robotics,
486,IEEE International Conference on Robotics and Automation,2021,Data-driven Actuator Selection for Artificial Muscle-Powered Robots,Driven actuator selection,Robotics,
487,IEEE International Conference on Robotics and Automation,2021,EMG-Based Neural Network Model of Human Arm Dynamics in a Haptic Training Simulator of Sinus Endoscopy,Based neural network model,AI,
488,IEEE International Conference on Robotics and Automation,2021,Multimodal dynamics modeling for off-road autonomous vehicles,Road autonomous vehicles,Vehicle dynamics,
489,IEEE International Conference on Robotics and Automation,2021,An Anytime Algorithm for Chance Constrained Stochastic Shortest Path Problems and Its Application to Aircraft Routing,Chance constrained stochastic shortest path problems,Vehicle dynamics,
490,IEEE International Conference on Robotics and Automation,2021,An Intention Guided Hierarchical Framework for Trajectory-based Teleoperation of Mobile Robots,Intention guided hierarchical framework,Robotics,
491,IEEE International Conference on Robotics and Automation,2021,Accelerating combinatorial filter reduction through constraints,Accelerating combinatorial filter reduction,Formulation,
492,IEEE International Conference on Robotics and Automation,2021,MorphEyes: Variable Baseline Stereo For Quadrotor Navigation,Variable baseline stereo,Dynamics,
493,IEEE International Conference on Robotics and Automation,2021,A Drive-through Recharging Strategy for a Quadrotor,Recharging strategy,Dynamics,
494,IEEE International Conference on Robotics and Automation,2021,Continuous-time State & Dynamics Estimation using a Pseudo-Spectral Parameterization,Dynamics estimation using,Measurements,
495,IEEE International Conference on Robotics and Automation,2021,Active Bayesian Multi-class Mapping from Range and Semantic Segmentation Observations,Semantic segmentation observations,Electronics,
496,IEEE International Conference on Robotics and Automation,2021,Attention-Based Probabilistic Planning with Active Perception,Based probabilistic planning,Uncertainty quantification,
497,IEEE International Conference on Robotics and Automation,2021,Search-based Planning for Active Sensing in Goal-Directed Coverage Tasks,Directed coverage tasks,Electronics,
498,IEEE International Conference on Robotics and Automation,2021,Docking and Undocking a Modular Underactuated Oscillating Swimming Robot,Modular underactuated oscillating swimming robot,Robotics,
499,IEEE International Conference on Robotics and Automation,2021,Predictive 3D Sonar Mapping of Underwater Environments via Object-specific Bayesian Inference,Underwater environments via object,Dynamics,
500,IEEE International Conference on Robotics and Automation,2021,Self-Organized Evasive Fountain Maneuvers with a Bioinspired Underwater Robot Collective,Organized evasive fountain maneuvers,Robotics,
