,Conference,Year,Title,Keywords,Category,Note
262,IEEE International Conference on Robotics and Automation,2020,Joint Space Position/Torque Hybrid Control of the Quadruped Robot for Locomotion and Push Reaction,Torque hybrid control,Robotics,
263,IEEE International Conference on Robotics and Automation,2020,Improved Performance on Moving-Mass Hopping Robots with Parallel Elasticity,Mass hopping robots,Robotics,
264,IEEE International Conference on Robotics and Automation,2020,Vision Aided Dynamic Exploration of Unstructured Terrain with a Small-Scale Quadruped Robot,Vision aided dynamic exploration,Robotics,
265,IEEE International Conference on Robotics and Automation,2020,Distributed Attack-Robust Submodular Maximization for Multi-Robot Planning,Robust submodular maximization,Robotics,
266,IEEE International Conference on Robotics and Automation,2020,Multirobot Patrolling Against Adaptive Opponents with Limited Information,Multirobot patrolling,Robotics,
267,IEEE International Conference on Robotics and Automation,2020,"Distributed Optimization of Nonlinear, Non-Gaussian, Communication-Aware Information using Particle Methods",Aware information using particle methods,Optimization,
268,IEEE International Conference on Robotics and Automation,2020,"Targeted Drug Delivery: Algorithmic Methods for Collecting a Swarm of Particles with Uniform, External Forces",Targeted drug delivery,Algorithm,
269,IEEE International Conference on Robotics and Automation,2020,Enhancing Bilevel Optimization for UAV Time-Optimal Trajectory using a Duality Gap Approach,Optimal trajectory using,Electronics,
270,IEEE International Conference on Robotics and Automation,2020,Constrained Sampling-based Trajectory Optimization using Stochastic Approximation,Based trajectory optimization using stochastic approximation,Vehicle dynamics,
271,IEEE International Conference on Robotics and Automation,2020,Learning Control Policies from Optimal Trajectories,Learning control policies,AI,
272,IEEE International Conference on Robotics and Automation,2020,Crocoddyl: An Efficient and Versatile Framework for Multi-Contact Optimal Control,Contact optimal control,Electronics,
273,IEEE International Conference on Robotics and Automation,2020,Grasp for Stacking via Deep Reinforcement Learning,Stacking via deep reinforcement learning,AI,
274,IEEE International Conference on Robotics and Automation,2020,CAGE: Context-Aware Grasping Engine,Aware grasping engine,Dynamics,
275,IEEE International Conference on Robotics and Automation,2020,Super-Pixel Sampler: a Data-driven Approach for Depth Sampling and Reconstruction,Pixel sampler,Electronics,
276,IEEE International Conference on Robotics and Automation,2020,"Physics-based Simulation of Continuous-Wave LIDAR for Localization, Calibration and Tracking",Wave lidar,Measurements,
277,IEEE International Conference on Robotics and Automation,2020,A Spatial-temporal Multiplexing Method for Dense 3D Surface Reconstruction of Moving Objects,Dense 3d surface reconstruction,Electronics,
278,IEEE International Conference on Robotics and Automation,2020,PhaRaO: Direct Radar Odometry using Phase Correlation,Direct radar odometry using phase correlation,Dynamics,
279,IEEE International Conference on Robotics and Automation,2020,DeepTemporalSeg: Temporally Consistent Semantic Segmentation of 3D LiDAR Scans,Temporally consistent semantic segmentation,AI,
280,IEEE International Conference on Robotics and Automation,2020,Discrete Bimanual Manipulation for Wrench Balancing,Discrete bimanual manipulation,Dynamics,
281,IEEE International Conference on Robotics and Automation,2020,NeuroTac: A Neuromorphic Optical Tactile Sensor applied to Texture Recognition,Neuromorphic optical tactile sensor applied,AI,
282,IEEE International Conference on Robotics and Automation,2020,Reducing Uncertainty in Pose Estimation under Complex Contacts via Force Forecast,Complex contacts via force forecast,Measurements,
283,IEEE International Conference on Robotics and Automation,2020,Comparison of Constrained and Unconstrained Human Grasp Forces Using Fingernail Imaging and Visual Servoing,Unconstrained human grasp forces using fingernail imaging,Vehicle dynamics,
284,IEEE International Conference on Robotics and Automation,2020,Robust and Efficient Estimation of Absolute Camera Pose for Monocular Visual Odometry,Monocular visual odometry,Measurements,
285,IEEE International Conference on Robotics and Automation,2020,Robust Vision-based Obstacle Avoidance for Micro Aerial Vehicles in Dynamic Environments,Micro aerial vehicles,Vehicle dynamics,
286,IEEE International Conference on Robotics and Automation,2020,Proximity Estimation Using Vision Features Computed On Sensor,Proximity estimation using vision features computed,Measurements,
287,IEEE International Conference on Robotics and Automation,2020,Efficient Globally-Optimal Correspondence-Less Visual Odometry for Planar Ground Vehicles,Planar ground vehicles,Vehicle dynamics,
288,IEEE International Conference on Robotics and Automation,2020,"egoTEB: Egocentric, Perception Space Navigation Using Timed-Elastic-Bands",Perception space navigation using timed,Electronics,
289,IEEE International Conference on Robotics and Automation,2020,Self-Supervised Sim-to-Real Adaptation for Visual Robotic Manipulation,Visual robotic manipulation,AI,
290,IEEE International Conference on Robotics and Automation,2020,Meta Reinforcement Learning for Sim-to-real Domain Adaptation,Real domain adaptation,AI,
291,IEEE International Conference on Robotics and Automation,2020,Variational Auto-Regularized Alignment for Sim-to-Real Control,Variational auto,Control,
292,IEEE International Conference on Robotics and Automation,2020,Experience Selection Using Dynamics Similarity for Efficient Multi-Source Transfer Learning Between Robots,Experience selection using dynamics similarity,AI,
293,IEEE International Conference on Robotics and Automation,2020,DeepRacer: Autonomous Racing Platform for Experimentation with Sim2Real Reinforcement Learning,Sim2real reinforcement learning,AI,
294,IEEE International Conference on Robotics and Automation,2020,A closed-loop and ergonomic control for prosthetic wrist rotation,Prosthetic wrist rotation,Control,
295,IEEE International Conference on Robotics and Automation,2020,Comparison of online algorithms for the tracking of multiple magnetic targets in a myokinetic control interface,Myokinetic control interface,Algorithm,
296,IEEE International Conference on Robotics and Automation,2020,Congestion-aware Evacuation Routing using Augmented Reality Devices,Aware evacuation routing using augmented reality devices,IOT & VR/AR,
297,IEEE International Conference on Robotics and Automation,2020,Human-robot interaction for robotic manipulator programming in Mixed Reality,Robotic manipulator programming,Robotics,
298,IEEE International Conference on Robotics and Automation,2020,Heart Rate Sensing with a Robot Mounted mmWave Radar,Robot mounted mmwave radar,Robotics,
299,IEEE International Conference on Robotics and Automation,2020,Prediction of Gait Cycle Percentage Using Instrumented Shoes with Artificial Neural Networks,Gait cycle percentage using instrumented shoes,AI,
300,IEEE International Conference on Robotics and Automation,2020,Flow Compensation for Hydraulic Direct-Drive System with a Single-rod Cylinder Applied to Biped Humanoid Robot,Rod cylinder applied,Robotics,
301,IEEE International Conference on Robotics and Automation,2020,Mechanically Programmed Miniature Origami Grippers,Mechanically programmed miniature origami grippers,Robotics,
302,IEEE International Conference on Robotics and Automation,2020,Bio-inspired Tensegrity Fish Robot,Inspired tensegrity fish robot,Robotics,
303,IEEE International Conference on Robotics and Automation,2020,Gaussian-Dirichlet Random Fields for Inference over High Dimensional Categorical Observations,High dimensional categorical observations,Dynamics,
304,IEEE International Conference on Robotics and Automation,2020,Investigation of a Multistable Tensegrity Robot applied as Tilting Locomotion System,Multistable tensegrity robot applied,Robotics,
305,IEEE International Conference on Robotics and Automation,2020,A Novel Articulated Soft Robot Capable of Variable Stiffness through Bistable Structure,Novel articulated soft robot capable,Robotics,
306,IEEE International Conference on Robotics and Automation,2020,Modeling and Experiments on the Swallowing and Disgorging Characteristics of an Underwater Continuum Manipulator,Underwater continuum manipulator,Electronics,
307,IEEE International Conference on Robotics and Automation,2020,Salamanderbot: A soft-rigid composite continuum mobile robot to traverse complex environments,Rigid composite continuum mobile robot,Robotics,
308,IEEE International Conference on Robotics and Automation,2020,Flexure Hinge-based Biomimetic Thumb with a Rolling-Surface Metacarpal Joint,Surface metacarpal joint,Electronics,
309,IEEE International Conference on Robotics and Automation,2020,Ibex: A reconfigurable ground vehicle with adaptive terrain navigation capability,Adaptive terrain navigation capability,Vehicle dynamics,
310,IEEE International Conference on Robotics and Automation,2020,Day and Night Collaborative Dynamic Mapping in Unstructured Environment Based on Multimodal Sensors,Night collaborative dynamic mapping,Dynamics,
311,IEEE International Conference on Robotics and Automation,2020,Generating Locomotion with Effective Wheel Radius Manipulation,Effective wheel radius manipulation,Robotics,
312,IEEE International Conference on Robotics and Automation,2020,A GNC Architecture for Planetary Rovers with Autonomous Navigation,Planetary rovers,Dynamics,
313,IEEE International Conference on Robotics and Automation,2020,Learning Face Recognition Unsupervisedly by Disentanglement and Self-Augmentation,Learning face recognition unsupervisedly,AI,
314,IEEE International Conference on Robotics and Automation,2020,PARC: A Plan and Activity Recognition Component for Assistive Robots,Activity recognition component,AI,
315,IEEE International Conference on Robotics and Automation,2020,Image-Based Place Recognition on Bucolic Environment Across Seasons From Semantic Edge Description,Bucolic environment across seasons,AI,
316,IEEE International Conference on Robotics and Automation,2020,A Multilayer-Multimodal Fusion Architecture for Pattern Recognition of Natural Manipulations in Percutaneous Coronary Interventions,Percutaneous coronary interventions,AI,
317,IEEE International Conference on Robotics and Automation,2020,Real-Time Graph-Based SLAM with Occupancy Normal Distributions Transforms,Occupancy normal distributions transforms,Numerical analysis,
318,IEEE International Conference on Robotics and Automation,2020,Spatio-Temporal Non-Rigid Registration of 3D Point Clouds of Plants,3d point clouds,Dynamics,
319,IEEE International Conference on Robotics and Automation,2020,Uncertainty-Based Adaptive Sensor Fusion for Visual-Inertial Odometry under Various Motion Characteristics,Based adaptive sensor fusion,Robotics,
320,IEEE International Conference on Robotics and Automation,2020,"Loam livox: A fast, robust, high-precision LiDAR odometry and mapping package for LiDARs of small FoV",Precision lidar odometry,Measurements,
321,IEEE International Conference on Robotics and Automation,2020,Active SLAM using 3D Submap Saliency for Underwater Volumetric Exploration,Active slam using 3d submap saliency,Electronics,
322,IEEE International Conference on Robotics and Automation,2020,Are We Ready for Service Robots? The OpenLORIS-Scene Datasets for Lifelong SLAM,Service robots,Robotics,
323,IEEE International Conference on Robotics and Automation,2020,"RoNIN: Robust Neural Inertial Navigation in the Wild: Benchmark, Evaluations, & New Methods",Robust neural inertial navigation,AI,
324,IEEE International Conference on Robotics and Automation,2020,Segmenting 2K-Videos at 36.5 FPS with 24.3 GFLOPs: Accurate and Lightweight Realtime Semantic Segmentation Network,Lightweight realtime semantic segmentation network,AI,
325,IEEE International Conference on Robotics and Automation,2020,Temporally Consistent Horizon Lines,Temporally consistent horizon lines,Dynamics,
326,IEEE International Conference on Robotics and Automation,2020,Full-Scale Continuous Synthetic Sonar Data Generation with Markov Conditional Generative Adversarial Networks,Scale continuous synthetic sonar data generation,AI,
327,IEEE International Conference on Robotics and Automation,2020,Adaptively Informed Trees (AIT): Fast Asymptotically Optimal Path Planning through Adaptive Heuristics,Ait ): fast asymptotically optimal path planning,Robotics,
328,IEEE International Conference on Robotics and Automation,2020,Informing Multi-Modal Planning with Synergistic Discrete Leads,Synergistic discrete leads,Dynamics,
329,IEEE International Conference on Robotics and Automation,2020,Hierarchical Coverage Path Planning in Complex 3D Environments,Hierarchical coverage path planning,Robotics,
330,IEEE International Conference on Robotics and Automation,2020,Perception-aware time optimal path parameterization for quadrotors,Aware time optimal path parameterization,Robotics,
331,IEEE International Conference on Robotics and Automation,2020,Generating Visibility-Aware Trajectories for Cooperative and Proactive Motion Planning,Proactive motion planning,Robotics,
332,IEEE International Conference on Robotics and Automation,2020,An obstacle-interaction planning method for navigation of actuated vine robots,Interaction planning method,Robotics,
333,IEEE International Conference on Robotics and Automation,2020,Distributed Consensus Control of Multiple UAVs in a Constrained Environment,Distributed consensus control,Vehicle dynamics,
334,IEEE International Conference on Robotics and Automation,2020,Neural-Swarm: Decentralized Close-Proximity Multirotor Control Using Learned Interactions,Proximity multirotor control using learned interactions,AI,
335,IEEE International Conference on Robotics and Automation,2020,Line Coverage with Multiple Robots,Multiple robots,Robotics,
336,IEEE International Conference on Robotics and Automation,2020,Visual Coverage Maintenance for Quadcopters Using Nonsmooth Barrier Functions,Quadcopters using nonsmooth barrier functions,Electronics,
337,IEEE International Conference on Robotics and Automation,2020,Goal-Directed Occupancy Prediction for Lane-Following Actors,Directed occupancy prediction,Electronics,
338,IEEE International Conference on Robotics and Automation,2020,Intent-Aware Pedestrian Prediction for Adaptive Crowd Navigation,Aware pedestrian prediction,Dynamics,
339,IEEE International Conference on Robotics and Automation,2020,Brno Urban Dataset - The New Data for Self-Driving Agents and Mapping Tasks,Brno urban dataset,Dynamics,
340,IEEE International Conference on Robotics and Automation,2020,Efficient Uncertainty-aware Decision-making for Automated Driving Using Guided Branching,Automated driving using guided branching,Uncertainty quantification,
341,IEEE International Conference on Robotics and Automation,2020,Imitative Reinforcement Learning Fusing Vision and Pure Pursuit for Self-driving,Imitative reinforcement learning fusing vision,AI,
342,IEEE International Conference on Robotics and Automation,2020,Adversarial Appearance Learning in Augmented Cityscapes for Pedestrian Recognition in Autonomous Driving,Adversarial appearance learning,AI,
343,IEEE International Conference on Robotics and Automation,2020,ROI-cloud: A Key Region Extraction Method for LiDAR Odometry and Localization,Key region extraction method,Measurements,
344,IEEE International Conference on Robotics and Automation,2020,To Learn or Not to Learn: Visual Localization from Essential Matrices,Visual localization,AI,
345,IEEE International Conference on Robotics and Automation,2020,Hierarchical Multi-Process Fusion for Visual Place Recognition,Visual place recognition,AI,
346,IEEE International Conference on Robotics and Automation,2020,Camera Tracking in Lighting Adaptable Maps of Indoor Environments,Lighting adaptable maps,Electronics,
347,IEEE International Conference on Robotics and Automation,2020,"Fast, Compact and Highly Scalable Visual Place Recognition through Sequence-based Matching of Overloaded Representations",Highly scalable visual place recognition,AI,
348,IEEE International Conference on Robotics and Automation,2020,Vision-based Multi-MAV Localization with Anonymous Relative Measurements Using Coupled Probabilistic Data Association Filter,Anonymous relative measurements using coupled probabilistic data association filter,Measurements,
349,IEEE International Conference on Robotics and Automation,2020,MANGA: Method Agnostic Neural-policy Generalization and Adaptation,Method agnostic neural,AI,
350,IEEE International Conference on Robotics and Automation,2020,Fast Adaptation of Deep Reinforcement Learning-Based Navigation Skills to Human Preference,Deep reinforcement learning,AI,
351,IEEE International Conference on Robotics and Automation,2020,Variational Inference with Mixture Model Approximation for Applications in Robotics,Mixture model approximation,Robotics,
352,IEEE International Conference on Robotics and Automation,2020,Injection of a Fluorescent Microsensor into a Specific Cell by Laser Manipulation and Heating with Multiple Wavelengths of Light,Specific cell,Dynamics,
353,IEEE International Conference on Robotics and Automation,2020,Passive Quadrupedal Gait Synchronization for Extra Robotic Legs Using a Dynamically Coupled Double Rimless Wheel Model,Dynamically coupled double rimless wheel model,Robotics,
354,IEEE International Conference on Robotics and Automation,2020,Optimal Fast Entrainment Waveform for Indirectly Controlled Limit Cycle Walker Against External Disturbances,Indirectly controlled limit cycle walker,Vehicle dynamics,
355,IEEE International Conference on Robotics and Automation,2020,Correspondence Identification in Collaborative Robot Perception through Maximin Hypergraph Matching,Maximin hypergraph matching,System identification,
356,IEEE International Conference on Robotics and Automation,2020,Distributed Multi-Target Tracking for Autonomous Vehicle Fleets,Autonomous vehicle fleets,Vehicle dynamics,
357,IEEE International Conference on Robotics and Automation,2020,Flying batteries: In-flight battery switching to increase multirotor flight time,Increase multirotor flight time,Dynamics,
358,IEEE International Conference on Robotics and Automation,2020,Optimal Control of an Energy-Recycling Actuator for Mobile Robotics Applications,Mobile robotics applications,Robotics,
359,IEEE International Conference on Robotics and Automation,2020,An NMPC Approach using Convex Inner Approximations for Online Motion Planning with Guaranteed Collision Avoidance,Nmpc approach using convex inner approximations,Robotics,
360,IEEE International Conference on Robotics and Automation,2020,Action Image Representation: Learning Scalable Deep Grasping Policies with Zero Real World Data,Learning scalable deep grasping policies,AI,
361,IEEE International Conference on Robotics and Automation,2020,High Accuracy and Efficiency Grasp Pose Detection Scheme with Dense Predictions,Efficiency grasp pose detection scheme,Electronics,
362,IEEE International Conference on Robotics and Automation,2020,Transferable Active Grasping and Real Embodied Dataset,Transferable active grasping,Electronics,
363,IEEE International Conference on Robotics and Automation,2020,PointNet++ Grasping: Learning An End-to-end Spatial Grasp Generation Algorithm from Sparse Point Clouds,End spatial grasp generation algorithm,AI,
364,IEEE International Conference on Robotics and Automation,2020,Clear Grasp: 3D Shape Estimation of Transparent Objects for Manipulation,3d shape estimation,Measurements,
365,IEEE International Conference on Robotics and Automation,2020,6D Object Pose Regression via Supervised Learning on Point Clouds,6d object pose regression via supervised learning,AI,
366,IEEE International Conference on Robotics and Automation,2020,YCB-M: A Multi-Camera RGB-D Dataset for Object Recognition and 6DoF Pose Estimation,6dof pose estimation,AI,
367,IEEE International Conference on Robotics and Automation,2020,Self-supervised 6D Object Pose Estimation for Robot Manipulation,Supervised 6d object pose estimation,AI,
368,IEEE International Conference on Robotics and Automation,2020,Low-cost GelSight with UV Markings: Feature Extraction of Objects Using AlexNet and Optical Flow without 3D Image Reconstruction,Optical flow without 3d image reconstruction,Electronics,
369,IEEE International Conference on Robotics and Automation,2020,Evaluation of Non-collocated Force Feedback Driven by Signal-independent Noise,Collocated force feedback driven,Electronics,
370,IEEE International Conference on Robotics and Automation,2020,Tactile sensing based on fingertip suction flow for submerged dexterous manipulation,Tactile sensing based,Electronics,
371,IEEE International Conference on Robotics and Automation,2020,Highly Robust Visual Place Recognition Through Spatial Matching of CNN Features,Highly robust visual place recognition,AI,
372,IEEE International Conference on Robotics and Automation,2020,Online Trajectory Planning Through Combined Trajectory Optimization and Function Approximation: Application to the Exoskeleton Atalante,Online trajectory planning,Optimization,
373,IEEE International Conference on Robotics and Automation,2020,"Act, Perceive, and Plan in Belief Space for Robot Localization",Robot localization,Robotics,
374,IEEE International Conference on Robotics and Automation,2020,Decentralized Task Allocation in Multi-Agent Systems Using a Decentralized Genetic Algorithm,Decentralized task allocation,Algorithm,
375,IEEE International Conference on Robotics and Automation,2020,Fast and resilient manipulation planning for target retrieval in clutter,Resilient manipulation planning,Dynamics,
376,IEEE International Conference on Robotics and Automation,2020,Untethered Soft Millirobot with Magnetic Actuation,Untethered soft millirobot,Robotics,
377,IEEE International Conference on Robotics and Automation,2020,Accelerated Robot Learning via Human Brain Signals,Accelerated robot learning via human brain signals,AI,
378,IEEE International Conference on Robotics and Automation,2020,Muscle and Brain Activations in Cylindrical Rotary Controller Manipulation with Index Finger and Thumb,Cylindrical rotary controller manipulation,Electronics,
379,IEEE International Conference on Robotics and Automation,2020,Real-Time Robot Reach-To-Grasp Movements Control Via EOG and EMG Signals Decoding,Grasp movements control via eog,Robotics,
380,IEEE International Conference on Robotics and Automation,2020,Simultaneous Estimations of Joint Angle and Torque in Interactions with Environments using EMG,Environments using emg,Measurements,
381,IEEE International Conference on Robotics and Automation,2020,High-Density Electromyography Based Control of Robotic Devices: On the Execution of Dexterous Manipulation Tasks,Density electromyography based control,Robotics,
382,IEEE International Conference on Robotics and Automation,2020,Perception-Action Coupling in Usage of Telepresence Cameras,Telepresence cameras,Electronics,
383,IEEE International Conference on Robotics and Automation,2020,A technical framework for human-like motion generation with autonomous anthropomorphic redundant manipulators,Autonomous anthropomorphic redundant manipulators,Robotics,
384,IEEE International Conference on Robotics and Automation,2020,Real-Time Adaptive Assembly Scheduling in Human-Multi-Robot Collaboration According to Human Capability,Time adaptive assembly scheduling,Robotics,
385,IEEE International Conference on Robotics and Automation,2020,Microscope-Guided Autonomous Clear Corneal Incision,Guided autonomous clear corneal incision,Dynamics,
386,IEEE International Conference on Robotics and Automation,2020,Asynchronous and decoupled control of the position and the stiffness of a spatial RCM tensegrity mechanism for needle manipulation,Spatial rcm tensegrity mechanism,Control,
387,IEEE International Conference on Robotics and Automation,2020,"Redundancy Resolution Integrated Model Predictive Control of CDPRs: Concept, Implementation and Experiments",Redundancy resolution integrated model predictive control,Control,
388,IEEE International Conference on Robotics and Automation,2020,Mechanics for Tendon Actuated Multisection Continuum Arms,Tendon actuated multisection continuum arms,Electronics,
389,IEEE International Conference on Robotics and Automation,2020,Trajectory Optimization for a Six-DOF Cable-Suspended Parallel Robot with Dynamic Motions Beyond the Static Workspace,Suspended parallel robot,Robotics,
390,IEEE International Conference on Robotics and Automation,2020,An Intelligent Spraying System with Deep Learning-based Semantic Segmentation of Fruit Trees in Orchards,Intelligent spraying system,AI,
391,IEEE International Conference on Robotics and Automation,2020,An Efficient Planning and Control Framework for Pruning Fruit Trees,Pruning fruit trees,Control,
392,IEEE International Conference on Robotics and Automation,2020,Context Dependant Iterative Parameter Optimisation for Robust Robot Navigation,Context dependant iterative parameter optimisation,Robotics,
393,IEEE International Conference on Robotics and Automation,2020,Extending Riemmanian Motion Policies to a Class of Underactuated Wheeled-Inverted-Pendulum Robots,Extending riemmanian motion policies,Robotics,
394,IEEE International Conference on Robotics and Automation,2020,Augmenting Self-Stability: Height Control of a Bernoulli Ball via Bang-Bang Control,Bernoulli ball via bang,Control,
395,IEEE International Conference on Robotics and Automation,2020,Singularity-Free Inverse Dynamics for Underactuated Systems with a Rotating Mass,Free inverse dynamics,Electronics,
396,IEEE International Conference on Robotics and Automation,2020,Robust capture of unknown objects with a highly under-actuated gripper,Unknown objects,Electronics,
397,IEEE International Conference on Robotics and Automation,2020,SUMMIT: A Simulator for Urban Driving in Massive Mixed Traffic,Massive mixed traffic,Dynamics,
398,IEEE International Conference on Robotics and Automation,2020,A Model-Based Reinforcement Learning and Correction Framework for Process Control of Robotic Wire Arc Additive Manufacturing,Robotic wire arc additive manufacturing,AI,
399,IEEE International Conference on Robotics and Automation,2020,Toward Optimal FDM Toolpath Planning with Monte Carlo Tree Search,Toward optimal fdm toolpath planning,Robotics,
400,IEEE International Conference on Robotics and Automation,2020,Optimizing performance in automation through modular robots,Optimizing performance,Robotics,
401,IEEE International Conference on Robotics and Automation,2020,Towards Practical Multi-Object Manipulation using Relational Reinforcement Learning,Object manipulation using relational reinforcement learning,AI,
402,IEEE International Conference on Robotics and Automation,2020,SwarmMesh: A Distributed Data Structure for Cooperative Multi-Robot Applications,Distributed data structure,Robotics,
403,IEEE International Conference on Robotics and Automation,2020,Avalanche victim search via robust observers,Avalanche victim search via robust observers,Dynamics,
404,IEEE International Conference on Robotics and Automation,2020,Reactive Control and Metric-Topological Planning for Exploration,Topological planning,Electronics,
405,IEEE International Conference on Robotics and Automation,2020,Information Theoretic Active Exploration in Signed Distance Fields,Information theoretic active exploration,Electronics,
406,IEEE International Conference on Robotics and Automation,2020,Bayesian Learning-Based Adaptive Control for Safety Critical Systems,Safety critical systems,AI,
407,IEEE International Conference on Robotics and Automation,2020,Online LiDAR-SLAM for Legged Robots with Robust Registration and Deep-Learned Loop Closure,Learned loop closure,AI,
408,IEEE International Conference on Robotics and Automation,2020,Voxel Map for Visual SLAM,Voxel map,Dynamics,
409,IEEE International Conference on Robotics and Automation,2020,Adversarial Skill Networks: Unsupervised Robot Skill Learning from Video,Unsupervised robot skill learning,AI,
410,IEEE International Conference on Robotics and Automation,2020,Event-Based Angular Velocity Regression with Spiking Networks,Based angular velocity regression,AI,
411,IEEE International Conference on Robotics and Automation,2020,Visual Odometry Revisited: What Should Be Learnt?,Visual odometry revisited,AI,
412,IEEE International Conference on Robotics and Automation,2020,3D Scene Geometry-Aware Constraint for Camera Localization with Deep Learning,3d scene geometry,AI,
413,IEEE International Conference on Robotics and Automation,2020,ACDER: Augmented Curiosity-Driven Experience Replay,Driven experience replay,Electronics,
414,IEEE International Conference on Robotics and Automation,2020,TrueRMA: Learning Fast and Smooth Robot Trajectories with Recursive Midpoint Adaptations in Cartesian Space,Smooth robot trajectories,AI,
415,IEEE International Conference on Robotics and Automation,2020,Fog Robotics Algorithms for Distributed Motion Planning Using Lambda Serverless Computing,Distributed motion planning using lambda serverless computing,Robotics,
416,IEEE International Conference on Robotics and Automation,2020,Exploration of 3D terrains using potential fields with elevation-based local distortions,3d terrains using potential fields,Dynamics,
417,IEEE International Conference on Robotics and Automation,2020,R3T: Rapidly-exploring Random Reachable Set Tree for Optimal Kinodynamic Planning of Nonlinear Hybrid Systems,Exploring random reachable set tree,Electronics,
418,IEEE International Conference on Robotics and Automation,2020,DeepSemanticHPPC: Hypothesis-based Planning over Uncertain Semantic Point Clouds,Uncertain semantic point clouds,AI,
419,IEEE International Conference on Robotics and Automation,2020,Balancing Actuation and Computing Energy in Motion Planning,Motion planning,Robotics,
420,IEEE International Conference on Robotics and Automation,2020,Posterior Sampling for Anytime Motion Planning on Graphs with Expensive-to-Evaluate Edges,Anytime motion planning,Robotics,
421,IEEE International Conference on Robotics and Automation,2020,Upset Recovery Control for Quadrotors Subjected to a Complete Rotor Failure from Large Initial Disturbances,Upset recovery control,Control,
422,IEEE International Conference on Robotics and Automation,2020,Identification and evaluation of a force model for multirotor UAVs,Multirotor uavs,System identification,
423,IEEE International Conference on Robotics and Automation,2020,Preliminary Study of an Aerial Manipulator with Elastic Suspension,Preliminary study,Dynamics,
424,IEEE International Conference on Robotics and Automation,2020,Towards Low-Latency High-Bandwidth Control of Quadrotors using Event Cameras,Quadrotors using event cameras,Control,
425,IEEE International Conference on Robotics and Automation,2020,Perception-constrained and Motor-level Nonlinear MPC for both Underactuated and Tilted-propeller UAVS,Level nonlinear mpc,Vehicle dynamics,
426,IEEE International Conference on Robotics and Automation,2020,Coordinate-Free Dynamics and Differential Flatness of a Class of 6DOF Aerial Manipulators,6dof aerial manipulators,Dynamics,
427,IEEE International Conference on Robotics and Automation,2020,CMTS: A Conditional Multiple Trajectory Synthesizer for Generating Safety-Critical Driving Scenarios,Conditional multiple trajectory synthesizer,Dynamics,
428,IEEE International Conference on Robotics and Automation,2020,LiDAR Inertial Odometry Aided Robust LiDAR Localization System in Changing City Scenes,Lidar inertial odometry aided robust lidar localization system,Measurements,
429,IEEE International Conference on Robotics and Automation,2020,Dynamic Interaction-Aware Scene Understanding for Reinforcement Learning in Autonomous Driving,Aware scene understanding,AI,
430,IEEE International Conference on Robotics and Automation,2020,Interacting Vehicle Trajectory Prediction with Convolutional Recurrent Neural Networks,Interacting vehicle trajectory prediction,AI,
431,IEEE International Conference on Robotics and Automation,2020,Navigation Command Matching for Vision-based Autonomous Driving,Navigation command matching,Dynamics,
432,IEEE International Conference on Robotics and Automation,2020,GraphRQI: Classifying Driver Behaviors Using Graph Spectrums,Classifying driver behaviors using graph spectrums,Dynamics,
433,IEEE International Conference on Robotics and Automation,2020,Kidnapped Radar: Topological Radar Localisation using Rotationally-Invariant Metric Learning,Topological radar localisation using rotationally,AI,
434,IEEE International Conference on Robotics and Automation,2020,Global visual localization in LiDAR-maps through shared 2D-3D embedding space,Global visual localization,Measurements,
435,IEEE International Conference on Robotics and Automation,2020,Unsupervised Learning Methods for Visual Place Recognition in Discretely and Continuously Changing Environments,Visual place recognition,AI,
436,IEEE International Conference on Robotics and Automation,2020,LOL: Lidar-only Odometry and Localization in 3D point cloud maps,3d point cloud maps,Measurements,
437,IEEE International Conference on Robotics and Automation,2020,Localising Faster: Efficient and precise lidar-based robot localisation in large-scale environments,Based robot localisation,Robotics,
438,IEEE International Conference on Robotics and Automation,2020,Set-membership state estimation by solving data association,Solving data association,Vehicle dynamics,
439,IEEE International Conference on Robotics and Automation,2020,A Linearly Constrained Nonparametric Framework for Imitation Learning,Linearly constrained nonparametric framework,AI,
440,IEEE International Conference on Robotics and Automation,2020,An Energy-based Approach to Ensure the Stability of Learned Dynamical Systems,Learned dynamical systems,AI,
441,IEEE International Conference on Robotics and Automation,2020,IRIS: Implicit Reinforcement without Interaction at Scale for Learning Control from Offline Robot Manipulation Data,Offline robot manipulation data,AI,
442,IEEE International Conference on Robotics and Automation,2020,Geometry-aware Dynamic Movement Primitives,Aware dynamic movement primitives,Dynamics,
443,IEEE International Conference on Robotics and Automation,2020,Learning a Pile Loading Controller from Demonstrations,Pile loading controller,AI,
444,IEEE International Conference on Robotics and Automation,2020,Learning Navigation Costs from Demonstration in Partially Observable Environments,Partially observable environments,AI,
445,IEEE International Conference on Robotics and Automation,2020,Towards Bimanual Vein Cannulation: Preliminary Study of a Bimanual Robotic System With a Dual Force Constraint Controller,Dual force constraint controller,Formulation,
446,IEEE International Conference on Robotics and Automation,2020,Evaluation of a combined grip of pinch and power grips in manipulating a master manipulator,Power grips,Dynamics,
447,IEEE International Conference on Robotics and Automation,2020,Contact Stability Analysis of Magnetically-Actuated Robotic Catheter Under Surface Motion,Contact stability analysis,Robotics,
448,IEEE International Conference on Robotics and Automation,2020,Fast and accurate intracorporeal targeting through an anatomical orifice exhibiting unknown behavior,Anatomical orifice exhibiting unknown behavior,Electronics,
