,Conference,Year,Title,Keywords,Category,Note
180,IEEE International Conference on Industrial Technology (ICIT),2020,"MIMCMD Modelling, Identification, Modulation and Control of Multiphase Drives",Multiphase drives,System identification,
181,IEEE International Conference on Industrial Technology (ICIT),2020,An Overmodulation Technique for Asymmetrical Six-Phase Voltage Source Inverters With Low Voltage Harmonic Injection,Phase voltage source inverters,Dynamics,
182,IEEE International Conference on Industrial Technology (ICIT),2020,Comparative Assessment of Model Predictive Current Control Strategies applied to Six-Phase Induction Machines,Model predictive current control strategies applied,Electronics,
183,IEEE International Conference on Industrial Technology (ICIT),2020,Fault-tolerant control of a 7-Phase Surface-mounted PM Machine with tooth-concentrated winding,Mounted pm machine,Electronics,
184,IEEE International Conference on Industrial Technology (ICIT),2020,MPCPCD Model Predictive Control in Power Converters and Drives,Mpcpcd model predictive control,Control,
185,IEEE International Conference on Industrial Technology (ICIT),2020,A Lookup Table Based Method for the Cost Function Computation Reduction in Finite Set Model Predctive Control,Finite set model predctive control,Electronics,
186,IEEE International Conference on Industrial Technology (ICIT),2020,Active and Reactive Power Control based on Predictive Voltage Control in a Six-Phase Generation System using Modular Matrix Converters,Phase generation system using modular matrix converters,Electronics,
187,IEEE International Conference on Industrial Technology (ICIT),2020,Current control based on space vector modulation applied to three-phase H-Bridge STATCOM,Space vector modulation applied,Electronics,
188,IEEE International Conference on Industrial Technology (ICIT),2020,Finite Control Set Model Predictive Control of parallel three-phase active rectifiers,Finite control set model predictive control,Electronics,
189,IEEE International Conference on Industrial Technology (ICIT),2020,Finite Control Set MPC for Open-Phase Fault Tolerant Control of Synchronous Reluctance Motor,Phase fault tolerant control,Control,
190,IEEE International Conference on Industrial Technology (ICIT),2020,FS-MPC Method for MMCs with Large Number of Submodules with Reduced Computational Cost,Reduced computational cost,Formulation,
191,IEEE International Conference on Industrial Technology (ICIT),2020,Model-Free Predictive Current Control of Power Converters Based on Ultra-Local Model,Free predictive current control,Control,
192,IEEE International Conference on Industrial Technology (ICIT),2020,Moving Discretised Control Set - Model Predictive Control for Dual-Active-Bridge,Moving discretised control set,Electronics,
193,IEEE International Conference on Industrial Technology (ICIT),2020,Recent Advances of Predictive Control in Power Converters,Recent advances,Control,
194,IEEE International Conference on Industrial Technology (ICIT),2020,Reducing the Parameter Dependency of Model-Based Loss Minimization Method for Induction Motor Drives,Based loss minimization method,Modeling,
195,IEEE International Conference on Industrial Technology (ICIT),2020,Variable Switching Point Parallel Predictive Torque Control (VSP3TC) for Induction Motor,Variable switching point parallel predictive torque control,Control,
196,IEEE International Conference on Industrial Technology (ICIT),2020,MPETSREMASI Modern Power Electronics Trends and Solution for Renewable Energy and Microgrid Applications Smart Innovatives,Mpetsremasi modern power electronics trends,Smart technologies,
197,IEEE International Conference on Industrial Technology (ICIT),2020,Architectures for Microgrids Interconnection,Microgrids interconnection,Dynamics,
198,IEEE International Conference on Industrial Technology (ICIT),2020,Control of a DC/DC Converter attached to an Asymmetric Multilevel Inverter for Solar Energy Injection to Microgrids,Solar energy injection,Electronics,
199,IEEE International Conference on Industrial Technology (ICIT),2020,Management and Control of a Bidirectional Electric Station in DC Microgrids,Bidirectional electric station,Electronics,
200,IEEE International Conference on Industrial Technology (ICIT),2020,Power Sharing Control of Islanded AC Microgrid Considering Droop Control and Virtual Impedance,Islanded ac microgrid considering droop control,Electronics,
201,IEEE International Conference on Industrial Technology (ICIT),2020,Selective Harmonic Elimination PWM For a Cascaded Multi-level Inverter,Selective harmonic elimination pwm,Dynamics,
202,IEEE International Conference on Industrial Technology (ICIT),2020,Supercapacitor based RC loop loss circumvention technique to improve the efficiency of photovoltaic inverters,Supercapacitor based rc loop loss circumvention technique,Electronics,
203,IEEE International Conference on Industrial Technology (ICIT),2020,REE Robotics for Extreme Environments,Ree robotics,Robotics,
204,IEEE International Conference on Industrial Technology (ICIT),2020,Mechanical Design of an Underwater Robot to Inspect Closed Environments,Inspect closed environments,Robotics,
205,IEEE International Conference on Industrial Technology (ICIT),2020,"RMACIMG RESIDENTIAL MICROGRIDS Architectures, Control and Interconnection with Main Grid",Rmacimg residential microgrids architectures,Electronics,
206,IEEE International Conference on Industrial Technology (ICIT),2020,Control Strategy and Communication Architecture for Power Sharing in Microgrids,Power sharing,Control,
207,IEEE International Conference on Industrial Technology (ICIT),2020,Improved Modulation Method for Full-Bridge AC-DC HF-Link Converter,Improved modulation method,Electronics,
208,IEEE International Conference on Industrial Technology (ICIT),2020,Power management in multi-microgrid system based on energy routers,Microgrid system based,Dynamics,
209,IEEE International Conference on Industrial Technology (ICIT),2020,Virtual Resistance Power Sharing Scheme Based on Sliding Mode Control in Islanded Microgrids,Virtual resistance power sharing scheme based,Control,
210,IEEE International Conference on Industrial Technology (ICIT),2020,TDSOC Technology Development and Society Opportunities and Conflicts,Tdsoc technology development,Dynamics,
211,IEEE International Conference on Industrial Technology (ICIT),2020,An Approach to the Future of Work: Academia and Industry Alliance to Integrate Work and Study,Industry alliance,Electronics,
212,IEEE International Conference on Industrial Technology (ICIT),2020,Building User Trust of Critical Digital Technologies,Critical digital technologies,Smart technologies,
213,IEEE International Conference on Industrial Technology (ICIT),2020,Entrepreneurial passion and turnover intentions: The role of intrapreneurship opportunities and risk tolerance,Turnover intentions,Vehicle dynamics,
214,IEEE International Conference on Industrial Technology (ICIT),2020,The Digital Era Techno-Economic Paradigm,Digital era techno,Smart technologies,
215,IEEE International Conference on Industrial Technology (ICIT),2020,WPT Wireless Power Transfer,Wpt wireless power transfer,Electronics,
216,IEEE International Conference on Industrial Technology (ICIT),2020,Role of Dielectrics in the Capacitive Wireless Power Transfer System,Capacitive wireless power transfer system,Electronics,
